Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
RealityN,ExpTrialStim/Square_Square_B_4.png,"In REALITY, there is ONE cube",b,h,TB-K-B,2,2,0,2,2,0,0,0,0,1,B,PropFalse,SA2: SB1,SG: SP,0,9,9,87,NA,NA,NA,NA,NA,82.5810741999885,0.00195590005023404,83.31437300000107,83.41449489997467,0.8295459000510164,85.34769439999945,85.74773179995827,85.8498680999619,85.8498680999619,h,1,0.6631958000361919,86.5310049999971,86.5310049999971,86.5310049999971,86.5310049999971,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
BeliefN,ExpTrialStim/Square_Square_B_5.png,Adam THINKS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA3: SB2,SP: SB,0,10,10,192,NA,NA,NA,NA,NA,86.5310049999971,0.00111050001578405,87.2643530999776,87.36447859997861,0.8305559000000358,89.29771949996939,89.69783699995605,89.79996279999614,89.79996279999614,h,1,1.224781199998688,91.0476754999836,91.0476754999836,91.0476754999836,91.0476754999836,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
KnowledgeN,ExpTrialStim/Square_B_Square_2.png,Adam KNOWS there is ONE cube,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,PropFalse,SA2: SC3,SB: SP,0,11,11,313,NA,NA,NA,NA,NA,91.0476754999836,0.00175439997110515,91.78101589996368,91.88112829998136,0.8298346999799833,93.81429739994928,94.21430989995132,94.3164721999783,94.3164721999783,h,1,4.08453739999095,98.43102619994896,98.43102619994896,98.43102619994896,98.43102619994896,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
BeliefN,ExpTrialStim/Square_Triangle_NB_2.png,Adam THINKS there are ZERO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SB1: TB3,SB: TO,0,12,12,172,NA,NA,NA,NA,NA,98.43102619994896,0.00196180003695189,99.16431309998734,99.26445619994774,0.8295824000379071,101.19778499996757,101.5979045999702,101.6999084999552,101.6999084999552,h,1,1.5334411999792792,103.26425959996412,103.26425959996412,103.26425959996412,103.26425959996412,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
RealityN,ExpTrialStim/Triangle_Triangle_NB_3.png,"In REALITY, there are TWO cubes",b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA3: TB1,TR: TY,0,13,13,62,NA,NA,NA,NA,NA,103.26425959996412,4.7900003846734e-4,103.99763709999388,104.09778029995503,0.8314129000063986,106.0310830999515,106.43109229998664,106.53327759995592,106.53327759995592,h,1,1.6114273000275716,108.16424989997176,108.16424989997176,108.16424989997176,108.16424989997176,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
BeliefN,ExpTrialStim/Square_B_Square_3.png,Adam THINKS there are ZERO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA3: SD1,SP: SB,0,14,14,206,NA,NA,NA,NA,NA,108.16424989997176,0.0014256999711506,108.89765059994534,108.99774769996291,0.8303001999738626,110.9309606999741,111.331040799967,111.43321509996896,111.43321509996896,h,1,3.0953810999635607,114.54753429995615,114.54753429995615,114.54753429995615,114.54753429995615,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
BeliefY,ExpTrialStim/Square_Square_B_5.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB2,SP: SB,0,15,15,138,NA,NA,NA,NA,NA,114.54753429995615,5.9710000641644e-4,115.28094159998,115.3809136999771,0.8312411999795586,117.3144115000032,117.71438659995329,117.81647099996916,117.81647099996916,b,1,0.7679869999992661,118.61415929999202,118.61415929999202,118.61415929999202,118.61415929999202,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
RealityN,ExpTrialStim/Square_B_Square_5.png,"In REALITY, there is ONE cube",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,PropFalse,SB2: SD3,SB: SG,0,16,16,100,NA,NA,NA,NA,NA,118.61415929999202,6.2559999059885e-4,119.34759629995096,119.44769799994538,0.831116099958308,121.381027299969,121.78104089997942,121.8830569999991,121.8830569999991,h,1,3.1416634000488557,125.04747799999312,125.04747799999312,125.04747799999312,125.04747799999312,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
RealityN,ExpTrialStim/Square_B_Square_2.png,"In REALITY, there are ZERO cubes",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA2: SC3,SB: SP,0,17,17,97,NA,NA,NA,NA,NA,125.04747799999312,0.00199409999186173,125.78090289997635,125.88086819997989,0.8294841999886557,127.81437949999236,128.21435779996682,128.31645199999912,128.31645199999912,h,1,0.9004113000119105,129.24735599994892,129.24735599994892,129.24735599994892,129.24735599994892,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
RealityN,ExpTrialStim/Square_NB_1.png,"In REALITY, there are ZERO cubes",b,h,TB-K,1,1,0,1,1,0,0,0,0,0,NB,PropFalse,SA1,SB,0,18,18,57,NA,NA,NA,NA,NA,129.24735599994892,5.2390003111213e-4,129.98089189996244,130.0810317999567,0.8311422999831848,132.05699239997193,132.43100089998916,132.53310489997966,132.53310489997966,h,1,1.299667999963276,133.8642154999543,133.8642154999543,133.8642154999543,133.8642154999543,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
RealityY,ExpTrialStim/Triangle_B_Square_1.png,"In REALITY, there is ONE cube",h,b,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,-,SC1: TA1,SB: TO,0,19,19,50,NA,NA,NA,NA,NA,133.8642154999543,8.9989998377859e-4,134.59759510000004,134.69767599995248,0.8307768999948166,136.6309884999646,137.03101209999295,137.133166399959,137.133166399959,b,1,0.8916081000352278,138.04740859998856,138.04740859998856,138.04740859998856,138.04740859998856,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
KnowledgeN,ExpTrialStim/Triangle_B_Square_1.png,Adam KNOWS there are ZERO cubes,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,PropFalse,SC1: TA1,SB: TO,0,20,20,320,NA,NA,NA,NA,NA,138.04740859998856,0.00199630000861361,138.78085859998828,138.8808924999903,0.8294605999835767,140.81433399999514,141.21432099997764,141.31644599995343,141.31644599995343,h,1,6.0042840000241995,147.34759239997948,147.34759239997948,147.34759239997948,147.34759239997948,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
KnowledgeN,ExpTrialStim/Triangle_B_Square_3.png,Adam KNOWS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoKnowledge,SD1: TA2,SG: TR,0,21,21,322,NA,NA,NA,NA,NA,147.34759239997948,0.00196139997569844,148.0808462999994,148.18096859997604,0.8296742999809794,150.11430829996243,150.51424739998765,150.6162945999531,150.6162945999531,h,1,2.0647156999912113,152.69742329994915,152.69742329994915,152.69742329994915,152.69742329994915,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
BeliefY,ExpTrialStim/Square_B_Triangle_2.png,Adam THINKS there is ONE cube,h,b,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,-,SD3: TD2,SP: TY,0,22,22,133,NA,NA,NA,NA,NA,152.69742329994915,9.0939999790862e-4,153.43080559995724,153.53092059999472,0.8308686000527814,155.4642188999569,155.86424839997198,155.9663295999635,155.9663295999635,b,1,1.4504091999842783,157.4475915999501,157.4475915999501,157.4475915999501,157.4475915999501,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
RealityN,ExpTrialStim/B_Square_2.png,"In REALITY, there are TWO cubes",b,h,FB-Ig,1,1,0,0,0,0,1,1,0,2,B,PropFalse,SC3,SG,0,23,23,93,NA,NA,NA,NA,NA,157.4475915999501,0.00196429999778047,158.18071159999818,158.2809214000008,0.8295289999805391,160.21414039999945,160.6142630999675,160.71634289994836,160.71634289994836,h,1,0.5721413000137545,161.31405449996237,161.31405449996237,161.31405449996237,161.31405449996237,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
BeliefY,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam THINKS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA1: TB2,TY: TO,0,24,24,114,NA,NA,NA,NA,NA,161.31405449996237,0.00175390002550557,162.04742849996546,162.14740429999074,0.829805999994278,164.08092539996142,164.48149129998637,164.58286789996782,164.58286789996782,b,1,1.385919499967713,165.99737939995248,165.99737939995248,165.99737939995248,165.99737939995248,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
RealityN,ExpTrialStim/Square_B_Triangle_2.png,"In REALITY, there are TWO cubes",b,h,TB-Ig,2,1,1,1,1,0,1,0,1,2,B,PropFalse,SD3: TD2,SP: TY,0,25,25,79,NA,NA,NA,NA,NA,165.99737939995248,0.00133159995311871,166.73082979995525,166.8309309000033,0.830279599991627,168.7642350999522,169.1641868999577,169.26640069996938,169.26640069996938,h,1,1.3183135999715887,170.61415869998746,170.61415869998746,170.61415869998746,170.61415869998746,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
BeliefY,ExpTrialStim/Square_Square_B_2.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB3,SB: SP,0,26,26,135,NA,NA,NA,NA,NA,170.61415869998746,0.00198410003213211,171.34744079998927,171.44755399995483,0.8295684000477195,173.38080569996964,173.78089469997212,173.88304829999106,173.88304829999106,b,1,1.2375791000085885,175.1475194999948,175.1475194999948,175.1475194999948,175.1475194999948,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
KnowledgeN,ExpTrialStim/Square_Square_NB_6.png,Adam KNOWS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA1: SB3,SG: SB,0,27,27,287,NA,NA,NA,NA,NA,175.1475194999948,0.00195780000649392,175.8808414999512,175.98072089999914,0.8295913999900222,177.91421119996812,178.31418989994563,178.41629519994603,178.41629519994603,h,1,1.0004190999898128,179.44732269999804,179.44732269999804,179.44732269999804,179.44732269999804,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
BeliefN,ExpTrialStim/Square_Triangle_B_5.png,Adam THINKS there are ZERO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,0,B,PropFalse,SB2: TA1,SG: TR,0,28,28,196,NA,NA,NA,NA,NA,179.44732269999804,0.00197930005379021,180.18075899995165,180.28070499998285,0.8295840000500903,182.21409299998777,182.6141913000029,182.71616699994777,182.71616699994777,h,1,0.6441565999994054,183.3806614999776,183.3806614999776,183.3806614999776,183.3806614999776,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_8.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA2: TB3,TY:TO,0,29,29,241,NA,NA,NA,NA,NA,183.3806614999776,4.524000105448e-4,184.1140757999965,184.21418159996392,0.8313623000285588,186.147506099951,186.54738229996292,186.64961039996703,186.64961039996703,b,1,1.270846800005529,187.947420099983,187.947420099983,187.947420099983,187.947420099983,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
RealityN,ExpTrialStim/Square_Triangle_B_4.png,"In REALITY, there are TWO cubes",b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SB1: TA3,SP: TY,0,30,30,91,NA,NA,NA,NA,NA,187.947420099983,0.00167389999842271,188.68074689997593,188.78085819998523,0.8301818000036292,190.71412949997463,191.1141926999553,191.21630420000292,191.21630420000292,h,1,0.743992600007914,191.98069879994728,191.98069879994728,191.98069879994728,191.98069879994728,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
RealityY,ExpTrialStim/Square_NB_1.png,"In REALITY, there is ONE cube",h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SA1,SB,0,31,31,3,NA,NA,NA,NA,NA,191.98069879994728,6.8860000465065e-4,192.71395029994892,192.81421519996368,0.8312123999930918,194.74746079999025,195.14752199995564,195.24963499995647,195.24963499995647,b,1,1.2871811000513844,196.56409869994968,196.56409869994968,196.56409869994968,196.56409869994968,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
BeliefY,ExpTrialStim/Triangle_NB_2.png,Adam THINKS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA3,TY,0,32,32,109,NA,NA,NA,NA,NA,196.56409869994968,0.00195990002248436,197.2973709999933,197.39747179998085,0.8296282999799587,199.3308521999861,199.73078819998773,199.83285159996012,199.83285159996012,b,1,1.0718290000222623,200.9307624999783,200.9307624999783,200.9307624999783,200.9307624999783,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
KnowledgeN,ExpTrialStim/Triangle_NB_2.png,Adam KNOWS there is ONE cube,b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA3,TY,0,33,33,271,NA,NA,NA,NA,NA,200.9307624999783,0.00196820002747699,201.66401839995524,201.76412659999912,0.8294809000217356,203.6974549999577,204.09751880000113,204.19956139998976,204.19956139998976,h,1,0.6652333999518305,204.88073989999248,204.88073989999248,204.88073989999248,204.88073989999248,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
BeliefY,ExpTrialStim/Square_NB_1.png,Adam THINKS there is ONE cube,h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SA1,SB,0,34,34,111,NA,NA,NA,NA,NA,204.88073989999248,0.00175230001332238,205.6140430999803,205.71413839998425,0.8298235000111163,207.6472879999783,208.04735709994569,208.14953589998183,208.14953589998183,b,1,0.8430732999695465,209.01406869996572,209.01406869996572,209.01406869996572,209.01406869996572,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
BeliefN,ExpTrialStim/B_Square_1.png,Adam THINKS there is ONE cube,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,PropTrueNoBelief,SC2,SG,0,35,35,200,NA,NA,NA,NA,NA,209.01406869996572,0.00195559998974204,209.74718549998943,209.84741059999217,0.8295818999758922,211.7807878999738,212.1807815999491,212.2828791999491,212.2828791999491,h,1,1.5177236000308767,213.83070459996816,213.83070459996816,213.83070459996816,213.83070459996816,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
KnowledgeN,ExpTrialStim/Triangle_B_Square_2.png,Adam KNOWS there are ZERO cubes,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,PropFalse,SC3: TB3,SP: TY,0,36,36,321,NA,NA,NA,NA,NA,213.83070459996816,0.00203319999855011,214.5639935999643,214.66417589999037,0.8295031000161543,216.597430099966,216.99738590000197,217.0997327999794,217.0997327999794,h,1,5.6528862999984995,222.78049779997673,222.78049779997673,222.78049779997673,222.78049779997673,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
BeliefY,ExpTrialStim/Square_Square_B_9.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB1,SB: SG,0,37,37,142,NA,NA,NA,NA,NA,222.78049779997673,4.581999965012e-4,223.51403699995717,223.61411219998263,0.8311799999792129,225.54722549999133,225.9473853999516,226.0494596999488,226.0494596999488,b,1,1.295161099988036,227.36399109999184,227.36399109999184,227.36399109999184,227.36399109999184,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_10.png,Adam KNOWS there are ZERO cubes,h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA2: TB1,TR: TO,0,38,38,243,NA,NA,NA,NA,NA,227.36399109999184,0.00201709999237209,228.09728049999103,228.19713579997187,0.8295532999909483,230.13074999995297,230.5305285999784,230.6328581999987,230.6328581999987,b,1,2.5117432000115514,233.164008199994,233.164008199994,233.164008199994,233.164008199994,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
KnowledgeN,ExpTrialStim/Triangle_Triangle_NB_3.png,Adam KNOWS there are TWO cubes,b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA3: TB1,TR: TY,0,39,39,278,NA,NA,NA,NA,NA,233.164008199994,0.00196579995099455,233.89725209999597,233.99719189997995,0.8295652999659069,235.94739279994977,236.3472896000021,236.44955859996844,236.44955859996844,h,1,1.1999813999864273,237.68042889999924,237.68042889999924,237.68042889999924,237.68042889999924,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
BeliefN,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam THINKS there is ONE cube,b,h,TB-K,2,0,2,2,0,2,0,0,0,1,NB,PropFalse,TA1: TB2,TY: TO,0,40,40,168,NA,NA,NA,NA,NA,237.68042889999924,4.897000035271e-4,238.41387479996777,238.5140984999598,0.8312292000046,240.44742379995296,240.8473455999629,240.94943119998788,240.94943119998788,h,1,0.6030471000121906,241.5807437999756,241.5807437999756,241.5807437999756,241.5807437999756,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
RealityN,ExpTrialStim/Square_Triangle_B_2.png,"In REALITY, there are TWO cubes",b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SA2: TB3,SB: TO,0,41,41,89,NA,NA,NA,NA,NA,241.5807437999756,0.00196039996808394,242.3138955999748,242.4137829999672,0.8296368999872357,244.34734149998985,244.74730449996423,244.84938569995575,244.84938569995575,h,1,0.5994951999746263,245.46384889999172,245.46384889999172,245.46384889999172,245.46384889999172,NA,NA,NA,NA,NA,NA,024,001,2024-02-12_17h07.20.893,PsychoPy Exp,2023.1.2,59.991781133241815
