Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
KnowledgeY,ExpTrialStim/Triangle_Triangle_NB_2.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA2: TB3,TO: TR,0,9,9,223,NA,NA,NA,NA,NA,91.37039039994124,6.0590007342398e-4,92.10385189997032,92.20383599994238,0.8311622999608517,94.15399839996826,94.5539826999884,94.656002099975,94.656002099975,b,1,1.7197410999797285,96.4036766999634,96.4036766999634,96.4036766999634,96.4036766999634,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
BeliefY,ExpTrialStim/Square_B_Triangle_1.png,Adam THINKS there is ONE cube,h,b,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,-,SB1: TD3,SB: TO,0,10,10,132,NA,NA,NA,NA,NA,96.4036766999634,4.1259999852627e-4,97.1371634999523,97.23732329998164,0.8311476000817493,99.17062160000204,99.57033969997428,99.67272999999112,99.67272999999112,b,1,2.6478513000765815,102.33693539991508,102.33693539991508,102.33693539991508,102.33693539991508,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
RealityN,ExpTrialStim/Square_Square_NB_3.png,"In REALITY, there are ZERO cubes",b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA3: SB1,SG: SP,0,11,11,68,NA,NA,NA,NA,NA,102.33693539991508,6.4300000667572e-4,103.07050579995848,103.17060870002024,0.830715199932456,105.1039680999238,105.50381969998124,105.6060937999282,105.6060937999282,h,1,1.1305171999847516,106.75394009996673,106.75394009996673,106.75394009996673,106.75394009996673,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
KnowledgeY,ExpTrialStim/Triangle_NB_1.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA1,TO,0,12,12,216,NA,NA,NA,NA,NA,106.75394009996673,0.00171069998759776,107.4871942999307,107.5873142000055,0.8293876999523491,109.52061239990871,109.92059320001864,110.02270520001184,110.02270520001184,b,1,3.0654668000061065,113.10379359999206,113.10379359999206,113.10379359999206,113.10379359999206,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
RealityY,ExpTrialStim/Triangle_Triangle_NB_1.png,"In REALITY, there are ZERO cubes",h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA1: TB2,TY: TO,0,13,13,6,NA,NA,NA,NA,NA,113.10379359999206,6.3130003400146e-4,113.8371023000218,113.93711729999632,0.8310223000589758,115.87056810001376,116.2705986999208,116.37277279992122,116.37277279992122,b,1,1.1312793999677524,117.52040529996157,117.52040529996157,117.52040529996157,117.52040529996157,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
BeliefY,ExpTrialStim/Square_Triangle_NB_2.png,Adam THINKS there is ONE cube,h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB1: TB3,SB: TO,0,14,14,118,NA,NA,NA,NA,NA,117.52040529996157,4.7309999354183e-4,118.25378329993691,118.35376279999036,0.8312935999128968,120.2872684999602,120.68709669995587,120.7894462000113,120.7894462000113,b,1,1.322629800066352,122.1372168000089,122.1372168000089,122.1372168000089,122.1372168000089,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
BeliefY,ExpTrialStim/Square_NB_2.png,Adam THINKS there is ONE cube,h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SA3,SP,0,15,15,112,NA,NA,NA,NA,NA,122.1372168000089,0.00173050002194941,122.87040459993295,122.97044219996314,0.8293788000009954,124.90388689993416,125.30387940001674,125.40591319999658,125.40591319999658,b,1,0.8581579000456259,126.28698729991449,126.28698729991449,126.28698729991449,126.28698729991449,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
RealityN,ExpTrialStim/Square_B_Triangle_2.png,"In REALITY, there are TWO cubes",b,h,TB-Ig,2,1,1,1,1,0,1,0,1,2,B,PropFalse,SD3: TD2,SP: TY,0,16,16,79,NA,NA,NA,NA,NA,126.28698729991449,0.00174789992161095,127.0204452999169,127.12045269994996,0.8293940000003204,129.0537614999339,129.45377069991082,129.55593309993856,129.55593309993856,h,1,3.2917490999680012,132.87025809998158,132.87025809998158,132.87025809998158,132.87025809998158,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
BeliefY,ExpTrialStim/Square_B_Square_6.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SB3: SC1,SP: SG,0,17,17,155,NA,NA,NA,NA,NA,132.87025809998158,4.1820004116743e-4,133.60375020001084,133.70363679993898,0.8312838999554515,135.63707219995558,136.03707570000552,136.13932479999494,136.13932479999494,b,1,1.7808705000206828,137.93708249996416,137.93708249996416,137.93708249996416,137.93708249996416,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
KnowledgeY,ExpTrialStim/Square_Triangle_NB_1.png,Adam KNOWS there is ONE cube,h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SA2: TB1,SG: TR,0,18,18,225,NA,NA,NA,NA,NA,137.93708249996416,7.8810006380081e-4,138.67040810000617,138.77034319995437,0.8304736000718549,140.70386969996616,141.10376239998732,141.20606339990627,141.20606339990627,b,1,1.2576036000391468,142.48701829998754,142.48701829998754,142.48701829998754,142.48701829998754,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
BeliefY,ExpTrialStim/Square_Triangle_NB_3.png,Adam THINKS there is ONE cube,h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB3: TA2,SP: TY,0,19,19,119,NA,NA,NA,NA,NA,142.48701829998754,6.8299996200948e-4,143.2210479999194,143.3203403999796,0.8310397999593988,145.253940399969,145.68292679998558,145.7725735999411,145.7725735999411,b,1,1.9390794999198988,147.73700859991368,147.73700859991368,147.73700859991368,147.73700859991368,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
BeliefY,ExpTrialStim/Square_B_Square_5.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SB2: SD3,SB: SG,0,20,20,154,NA,NA,NA,NA,NA,147.73700859991368,7.9089996870607e-4,148.47037819994148,148.57046059996355,0.8307419000193477,150.50384369993117,150.90354209998625,151.00588119996246,151.00588119996246,b,1,1.2257806999841705,152.25370180001482,152.25370180001482,152.25370180001482,152.25370180001482,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
RealityY,ExpTrialStim/Square_B_1.png,"In REALITY, there is ONE cube",h,b,TB-Ig,1,1,0,1,1,0,0,0,0,1,B,-,SA2,SG,0,21,21,20,NA,NA,NA,NA,NA,152.25370180001482,7.93999992311e-4,152.98702010000125,153.08713359991089,0.8307862000074238,155.02042730001267,155.42045390000567,155.52254139992874,155.52254139992874,b,1,1.7818366000428796,157.32041839999147,157.32041839999147,157.32041839999147,157.32041839999147,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
RealityY,ExpTrialStim/Square_Triangle_NB_2.png,"In REALITY, there is ONE cube",h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB1: TB3,SB: TO,0,22,22,10,NA,NA,NA,NA,NA,157.32041839999147,0.00171019998379051,158.05367419996765,158.15383109997492,0.8294205999700353,160.08705649990588,160.48696909996215,160.58924309990834,160.58924309990834,b,1,1.08271790004801,161.7035392000107,161.7035392000107,161.7035392000107,161.7035392000107,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
KnowledgeN,ExpTrialStim/Square_Square_NB_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA1: SB2,SP: SB,0,23,23,282,NA,NA,NA,NA,NA,161.7035392000107,4.5239995233714e-4,162.43704350001644,162.53713149996474,0.8312914000125602,164.47035249997862,164.8701788999606,164.9727195999585,164.9727195999585,h,1,2.0512625999981537,167.05372429999989,167.05372429999989,167.05372429999989,167.05372429999989,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
RealityY,ExpTrialStim/Square_B_Square_7.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SA3: SC2,SG: SP,0,24,24,48,NA,NA,NA,NA,NA,167.05372429999989,0.00170259992592036,167.78695729991887,167.88706729991827,0.8295265999622643,169.82045200001448,170.22039949998725,170.3224872999126,170.3224872999126,b,1,2.86142580001615,173.2038027999224,173.2038027999224,173.2038027999224,173.2038027999224,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
RealityY,ExpTrialStim/Triangle_Triangle_B_4.png,"In REALITY, there are ZERO cubes",h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA2: TB1,TY: TR,0,25,25,29,NA,NA,NA,NA,NA,173.2038027999224,0.00173399993218481,173.93686859996524,174.03691889997572,0.8295780000044033,175.97040769993328,176.37039639998693,176.47250239993446,176.47250239993446,h,0,1.0157379999291152,177.50369009992573,177.50369009992573,177.50369009992573,177.50369009992573,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
RealityY,ExpTrialStim/Triangle_B_Square_4.png,"In REALITY, there is ONE cube",h,b,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,-,SD3: TB1,SB: TO,0,26,26,53,NA,NA,NA,NA,NA,177.50369009992573,0.00170529994647949,178.23705749993678,178.33709679997992,0.8295547999441624,180.2704062999692,180.67038089991547,180.77257679996544,180.77257679996544,b,1,1.883279199944809,182.68705399998,182.68705399998,182.68705399998,182.68705399998,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
KnowledgeN,ExpTrialStim/Square_Triangle_B_11.png,Adam KNOWS there are TWO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SB2: TA3,SG: TR,0,27,27,306,NA,NA,NA,NA,NA,182.68705399998,0.00170530006289482,183.42026279994752,183.5203814000124,0.8295809000264853,185.453740799916,185.85373899992555,185.95568040001672,185.95568040001672,h,1,1.7321787000400946,187.7034487000201,187.7034487000201,187.7034487000201,187.7034487000201,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
RealityY,ExpTrialStim/Triangle_Triangle_NB_2.png,"In REALITY, there are ZERO cubes",h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA2: TB3,TO: TR,0,28,28,7,NA,NA,NA,NA,NA,187.7034487000201,4.1850004345178e-4,188.4369069999084,188.5369602999417,0.8311287000542507,190.47035439999308,190.87028849998023,190.97241159994155,190.97241159994155,b,1,2.139092899975367,193.13669790001583,193.13669790001583,193.13669790001583,193.13669790001583,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
BeliefY,ExpTrialStim/Square_Square_NB_1.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB2,SP: SB,0,29,29,120,NA,NA,NA,NA,NA,193.13669790001583,3.957999870181e-4,193.87024009996097,193.97035680001136,0.8313613999634981,195.9036158999661,196.3036667999113,196.40577880002093,196.40577880002093,b,1,1.1147285000188276,197.53687949990857,197.53687949990857,197.53687949990857,197.53687949990857,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
BeliefY,ExpTrialStim/Square_Square_B_7.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB2,SG: SP,0,30,30,140,NA,NA,NA,NA,NA,197.53687949990857,0.00172960001509636,198.27019209996797,198.3703372000018,0.8294712000060827,200.3035640999442,200.70370439998808,200.8057627999224,200.8057627999224,b,1,1.9379866999806836,202.77020709996577,202.77020709996577,202.77020709996577,202.77020709996577,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
RealityY,ExpTrialStim/Square_B_Square_1.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SA1: SC2,SG: SB,0,31,31,42,NA,NA,NA,NA,NA,202.77020709996577,0.00153939996380358,203.5034122999059,203.60351629997604,0.8298279999289662,205.53700909996405,205.93702949990984,206.03902889997696,206.03902889997696,b,1,0.8087797000771388,206.87027319998015,206.87027319998015,206.87027319998015,206.87027319998015,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
KnowledgeN,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam KNOWS there is ONE cube,b,h,TB-K,2,0,2,2,0,2,0,0,0,1,NB,PropFalse,TA1: TB2,TY: TO,0,32,32,276,NA,NA,NA,NA,NA,206.87027319998015,0.00172240007668733,207.6033308999613,207.70364520000297,0.8295327000087127,209.63698609999847,210.03694239992183,210.13905979995616,210.13905979995616,h,1,1.6047551999799907,211.770291899913,211.770291899913,211.770291899913,211.770291899913,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
KnowledgeY,ExpTrialStim/Square_Triangle_B_5.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SB2: TA1,SG: TR,0,33,33,262,NA,NA,NA,NA,NA,211.770291899913,0.00172420009039342,212.50351439998485,212.6034105999861,0.8295064000412822,214.5369659999851,214.93679099995643,215.03900749993045,215.03900749993045,b,1,1.3847506999736652,216.45357100002,216.45357100002,216.45357100002,216.45357100002,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
BeliefN,ExpTrialStim/Square_Square_B_6.png,Adam THINKS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA1: SB3,SB: SG,0,34,34,193,NA,NA,NA,NA,NA,216.45357100002,0.00171370001044124,217.18682619999163,217.28696349996608,0.8295560999540612,219.2203030999517,219.6201098000165,219.7223573999945,219.7223573999945,h,1,1.7500450999941677,221.50344759994184,221.50344759994184,221.50344759994184,221.50344759994184,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
BeliefN,ExpTrialStim/Triangle_B_Square_1.png,Adam THINKS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoBelief,SC1: TA1,SB: TO,0,35,35,212,NA,NA,NA,NA,NA,221.50344759994184,0.00171820004470646,222.2367865999695,222.3369467000011,0.8294799000723287,224.27026799996383,224.67030070000328,224.77227909991052,224.77227909991052,h,1,2.091183500015177,226.88639799994417,226.88639799994417,226.88639799994417,226.88639799994417,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
BeliefN,ExpTrialStim/Square_Square_NB_4.png,Adam THINKS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA2: SB1,SP: SG,0,36,36,177,NA,NA,NA,NA,NA,226.88639799994417,4.7339999582618e-4,227.62013189995196,227.7201875000028,0.8309936999576166,229.65356919995975,230.05348349991257,230.15561519993935,230.15561519993935,h,1,2.348470199969597,232.52010660001545,232.52010660001545,232.52010660001545,232.52010660001545,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
RealityY,ExpTrialStim/Square_B_Square_4.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SB1: SD2,SG: SP,0,37,37,45,NA,NA,NA,NA,NA,232.52010660001545,0.00174929993227124,233.2534642999526,233.35346419992857,0.8294199999654666,235.28693820000623,235.68690989993047,235.7896551999729,235.7896551999729,b,1,1.8659163999836892,237.68664379999973,237.68664379999973,237.68664379999973,237.68664379999973,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
KnowledgeN,ExpTrialStim/Square_NB_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-K,1,1,0,1,1,0,0,0,0,0,NB,PropFalse,SA1,SB,0,38,38,273,NA,NA,NA,NA,NA,237.68664379999973,0.00179440004285424,238.42011960002128,238.52023689995983,0.8295436999760568,240.4535856000148,240.85354649997316,240.95566889992915,240.95566889992915,h,1,1.4117183999624103,242.3867123000091,242.3867123000091,242.3867123000091,242.3867123000091,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
KnowledgeY,ExpTrialStim/Square_Triangle_B_8.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SA2: TB1,SP: TY,0,39,39,265,NA,NA,NA,NA,NA,242.3867123000091,6.4069998916238e-4,243.11996859998908,243.2200293999631,0.8309797999681905,245.15340929990631,245.5535383999813,245.65561959997285,245.65561959997285,h,0,1.2167430000845345,246.90331339999105,246.90331339999105,246.90331339999105,246.90331339999105,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
RealityN,ExpTrialStim/Square_B_1.png,"In REALITY, there are ZERO cubes",b,h,TB-Ig,1,1,0,1,1,0,0,0,0,0,B,PropFalse,SA2,SG,0,40,40,74,NA,NA,NA,NA,NA,246.90331339999105,4.1430001147091e-4,247.6367453999119,247.73684489994776,0.8312945000361651,249.6702046999708,250.07004709995817,250.17235589993652,250.17235589993652,h,1,2.5637945999624208,252.75339490000624,252.75339490000624,252.75339490000624,252.75339490000624,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
RealityY,ExpTrialStim/Triangle_B_Square_3.png,"In REALITY, there is ONE cube",h,b,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,-,SD1: TA2,SG: TR,0,41,41,52,NA,NA,NA,NA,NA,252.75339490000624,6.9420004729181e-4,253.48677720001433,253.5868723000167,0.8307728000218049,255.52016580000057,255.92004819994327,256.0222824999364,256.0222824999364,b,1,1.793302199919708,257.83670220000204,257.83670220000204,257.83670220000204,257.83670220000204,NA,NA,NA,NA,NA,NA,032,001,2024-02-15_14h43.25.566,PsychoPy Exp,2023.1.2,60.023433186994815
