Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.472570799989622,29.450322100077756,29.450322100077756,space,21.667049600044265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,031,001,2024-02-15_09h44.20.963,PsychoPy Exp,2023.1.2,59.91076887699095
RealityY,ExpTrialStim/Triangle_Triangle_B_3.png,"In REALITY, there are ZERO cubes",h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA3: TB1,TR: TY,0,0,0,28,NA,NA,NA,NA,NA,51.29316300002392,0.15552240004763007,52.0328064999776,52.132821100065485,0.982004899997264,54.06603900005575,54.46610720001627,54.59491890005302,54.59491890005302,h,1,3.371379900025204,57.98273509996943,57.98273509996943,57.98273509996943,57.98273509996943,NA,NA,NA,NA,NA,NA,031,001,2024-02-15_09h44.20.963,PsychoPy Exp,2023.1.2,59.91076887699095
RealityN,ExpTrialStim/Square_Triangle_NB_3.png,"In REALITY, there are TWO cubes",b,h,TB-K,2,1,1,2,1,1,0,0,0,2,NB,PropFalse,SB3: TA2,SP: TY,0,1,1,65,NA,NA,NA,NA,NA,57.98273509996943,0.00168889993801713,58.732670100056566,58.83286630001385,0.844188499962911,60.766074200044386,61.16615920001641,61.268303900025785,61.268303900025785,b,1,4.200945599935949,65.4992717000423,65.4992717000423,65.4992717000423,65.4992717000423,NA,NA,NA,NA,NA,NA,031,001,2024-02-15_09h44.20.963,PsychoPy Exp,2023.1.2,59.91076887699095
BeliefN,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam THINKS there is ONE cube,b,h,TB-K,2,0,2,2,0,2,0,0,0,1,NB,PropFalse,TA1: TB2,TY: TO,0,2,2,168,NA,NA,NA,NA,NA,65.4992717000423,5.4000003729015e-4,66.23270310007501,66.33285510004498,0.8311763000674546,68.26619140000548,68.66587370005436,68.76845069997944,68.76845069997944,b,1,1.2133380000013858,69.99927060003392,69.99927060003392,69.99927060003392,69.99927060003392,NA,NA,NA,NA,NA,NA,031,001,2024-02-15_09h44.20.963,PsychoPy Exp,2023.1.2,59.91076887699095
BeliefY,ExpTrialStim/Triangle_NB_3.png,Adam THINKS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TB2,TR,0,3,3,110,NA,NA,NA,NA,NA,69.99927060003392,3.8710003718733e-4,70.73266780003905,70.83281180006452,0.8312201000517234,72.7661576999817,73.16606329998467,73.26825279998593,73.26825279998593,h,1,2.0814812999451533,75.36599590000696,75.36599590000696,75.36599590000696,75.36599590000696,NA,NA,NA,NA,NA,NA,031,001,2024-02-15_09h44.20.963,PsychoPy Exp,2023.1.2,59.91076887699095
RealityY,ExpTrialStim/Triangle_NB_1.png,"In REALITY, there are ZERO cubes",h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA1,TO,0,4,4,0,NA,NA,NA,NA,NA,75.36599590000696,7.8050000593066e-4,76.09937189996708,76.19948870001826,0.830787800019607,78.13279389997479,78.532824599999,78.63495400000829,78.63495400000829,h,1,1.1473073000088334,79.79945070005488,79.79945070005488,79.79945070005488,79.79945070005488,NA,NA,NA,NA,NA,NA,031,001,2024-02-15_09h44.20.963,PsychoPy Exp,2023.1.2,59.91076887699095
RealityN,ExpTrialStim/Square_B_Square_3.png,"In REALITY, there are ZERO cubes",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA3: SD1,SP: SB,0,5,5,98,NA,NA,NA,NA,NA,79.79945070005488,0.00171959993895143,80.53265830001328,80.63277899997775,0.8293410999467596,82.56596669997089,82.96611120004673,83.068142300006,83.068142300006,b,1,2.625413000001572,85.71586670004763,85.71586670004763,85.71586670004763,85.71586670004763,NA,NA,NA,NA,NA,NA,031,001,2024-02-15_09h44.20.963,PsychoPy Exp,2023.1.2,59.91076887699095
RealityY,ExpTrialStim/Square_NB_2.png,"In REALITY, there is ONE cube",h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SA3,SP,0,6,6,4,NA,NA,NA,NA,NA,85.71586670004763,0.00173760007601231,86.44930279999971,86.54938820004463,0.8295568000758067,88.48281020007562,88.88256579998415,88.9848702000454,88.9848702000454,h,1,1.7649141000583768,90.76597539999057,90.76597539999057,90.76597539999057,90.76597539999057,NA,NA,NA,NA,NA,NA,031,001,2024-02-15_09h44.20.963,PsychoPy Exp,2023.1.2,59.91076887699095
RealityY,ExpTrialStim/Square_B_Triangle_2.png,"In REALITY, there is ONE cube",h,b,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,-,SD3: TD2,SP: TY,0,7,7,25,NA,NA,NA,NA,NA,90.76597539999057,0.00152389996219426,91.49930140003562,91.59931269998197,0.8296884000301361,93.53276159998497,93.9326784000732,94.03470560000278,94.03470560000278,b,0,1.7310140000190586,95.78254190005828,95.78254190005828,95.78254190005828,95.78254190005828,NA,NA,NA,NA,NA,NA,031,001,2024-02-15_09h44.20.963,PsychoPy Exp,2023.1.2,59.91076887699095
RealityN,ExpTrialStim/Triangle_B_1.png,"In REALITY, there is ONE cube",b,h,TB-Ig,1,0,1,1,0,1,0,0,0,1,B,PropFalse,TA2,TR,0,8,8,72,NA,NA,NA,NA,NA,95.78254190005828,5.3850002586841e-4,96.51596560003236,96.61593700002412,0.8311799999792129,98.54932330001613,98.9493017999921,99.05141060007736,99.05141060007736,b,1,2.6097979999613017,101.6825458999956,101.6825458999956,101.6825458999956,101.6825458999956,NA,NA,NA,NA,NA,NA,031,001,2024-02-15_09h44.20.963,PsychoPy Exp,2023.1.2,59.91076887699095
