Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.358391600020695,29.326275900006294,29.326275900006294,space,8.664447500021197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,029,001,2024-02-13_16h01.35.803,PsychoPy Exp,2023.1.2,60.005820573988345
BeliefN,ExpTrialStim/B_Square_1.png,Adam THINKS there is ONE cube,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,PropTrueNoBelief,SC2,SG,0,0,0,200,NA,NA,NA,NA,NA,38.14516229997389,0.14739150000968948,38.892232300015166,38.99236510001356,0.9817104000248946,40.9256629999727,41.32564569998067,41.45586699998239,41.45586699998239,b,1,0.9584346999763512,42.4420553999953,42.4420553999953,42.4420553999953,42.4420553999953,NA,NA,NA,NA,NA,NA,029,001,2024-02-13_16h01.35.803,PsychoPy Exp,2023.1.2,60.005820573988345
BeliefY,ExpTrialStim/Square_B_Square_1.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SA1: SC2,SG: SB,0,1,1,150,NA,NA,NA,NA,NA,42.4420553999953,7.6510000508278e-4,43.175532799970824,43.27563619997818,0.830047800031025,45.20897490001517,45.6089644000167,45.71121370000765,45.71121370000765,h,1,1.2158254999667406,46.94216370000504,46.94216370000504,46.94216370000504,46.94216370000504,NA,NA,NA,NA,NA,NA,029,001,2024-02-13_16h01.35.803,PsychoPy Exp,2023.1.2,60.005820573988345
RealityN,ExpTrialStim/Triangle_B_Square_1.png,"In REALITY, there are ZERO cubes",b,h,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,PropFalse,SC1: TA1,SB: TO,0,2,2,104,NA,NA,NA,NA,NA,46.94216370000504,0.00199669995345175,47.67550180002581,47.7755857000011,0.829381299961824,49.70897999999579,50.10885680001229,50.211305500008166,50.211305500008166,b,1,0.9389762000064366,51.17545440001413,51.17545440001413,51.17545440001413,51.17545440001413,NA,NA,NA,NA,NA,NA,029,001,2024-02-13_16h01.35.803,PsychoPy Exp,2023.1.2,60.005820573988345
RealityN,ExpTrialStim/B_Square_4.png,"In REALITY, there are TWO cubes",b,h,FB-Ig,1,1,0,0,0,0,1,1,0,2,B,PropFalse,SD2,SB,0,3,3,95,NA,NA,NA,NA,NA,51.17545440001413,0.00115710002137348,51.90890819998458,52.00901779998094,0.8304928000434302,53.94226859998889,54.34226419997867,54.44455309998011,54.44455309998011,b,1,0.9381675000186078,55.408807099971455,55.408807099971455,55.408807099971455,55.408807099971455,NA,NA,NA,NA,NA,NA,029,001,2024-02-13_16h01.35.803,PsychoPy Exp,2023.1.2,60.005820573988345
RealityY,ExpTrialStim/Square_Square_B_2.png,"In REALITY, there are TWO cubes",h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB3,SB: SP,0,4,4,35,NA,NA,NA,NA,NA,55.408807099971455,0.00225540000246837,56.14217100001406,56.24228730000323,0.8294039000174962,58.17564690002473,58.5755560999969,58.67786850000266,58.67786850000266,h,1,1.6567231999943033,60.3589106000145,60.3589106000145,60.3589106000145,60.3589106000145,NA,NA,NA,NA,NA,NA,029,001,2024-02-13_16h01.35.803,PsychoPy Exp,2023.1.2,60.005820573988345
RealityY,ExpTrialStim/Square_B_1.png,"In REALITY, there is ONE cube",h,b,TB-Ig,1,1,0,1,1,0,0,0,0,1,B,-,SA2,SG,0,5,5,20,NA,NA,NA,NA,NA,60.3589106000145,0.00221669999882578,61.09223150002072,61.19227270002011,0.8293899999698624,63.12533309997525,63.52550909999991,63.62784749997081,63.62784749997081,h,1,1.1224736000294795,64.77548569999635,64.77548569999635,64.77548569999635,64.77548569999635,NA,NA,NA,NA,NA,NA,029,001,2024-02-13_16h01.35.803,PsychoPy Exp,2023.1.2,60.005820573988345
BeliefY,ExpTrialStim/Triangle_B_Triangle_2.png,Adam THINKS there are ZERO cubes,h,b,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,-,TB1: TC2,TO: TY,0,6,6,131,NA,NA,NA,NA,NA,64.77548569999635,0.00191170000471174,65.50876090000384,65.6087612999836,0.829776500002481,67.54213740001433,67.94214499997906,68.04448129999219,68.04448129999219,h,1,0.866806700010784,68.94196839997312,68.94196839997312,68.94196839997312,68.94196839997312,NA,NA,NA,NA,NA,NA,029,001,2024-02-13_16h01.35.803,PsychoPy Exp,2023.1.2,60.005820573988345
KnowledgeN,ExpTrialStim/Triangle_B_Square_4.png,Adam KNOWS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoKnowledge,SD3: TB1,SB: TO,0,7,7,323,NA,NA,NA,NA,NA,68.94196839997312,0.00213249999796971,69.6754695000127,69.77559149998706,0.8292292999685742,71.7088187999907,72.10886769997887,72.21116770000663,72.21116770000663,b,1,2.3878043000004254,74.62554039998213,74.62554039998213,74.62554039998213,74.62554039998213,NA,NA,NA,NA,NA,NA,029,001,2024-02-13_16h01.35.803,PsychoPy Exp,2023.1.2,60.005820573988345
BeliefY,ExpTrialStim/Square_Square_NB_5.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB2,SB: SP,0,8,8,124,NA,NA,NA,NA,NA,74.62554039998213,0.0021400999976322,75.3587824999704,75.45889820001321,0.8294719999539666,77.40892070002155,77.80879719997756,77.91112669999711,77.91112669999711,h,1,1.7510759000433609,79.69208479998633,79.69208479998633,79.69208479998633,79.69208479998633,NA,NA,NA,NA,NA,NA,029,001,2024-02-13_16h01.35.803,PsychoPy Exp,2023.1.2,60.005820573988345
