Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.16855669999495,36.14166839999962,36.14166839999962,space,8.460025699983817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,007,001,2024-02-07_12h14.35.044,PsychoPy Exp,2023.1.2,60.03781181523688
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_3.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA3: TB1,TR: TY,0,0,0,236,NA,NA,NA,NA,NA,44.78323969998746,0.17039779998594895,45.52409859999898,45.62398899998516,0.9985874999838416,47.55740510000032,47.957290299993474,48.081147399992915,48.081147399992915,h,1,1.200696200015955,49.30747800000245,49.30747800000245,49.30747800000245,49.30747800000245,NA,NA,NA,NA,NA,NA,007,001,2024-02-07_12h14.35.044,PsychoPy Exp,2023.1.2,60.03781181523688
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_4.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA2: TB1,TY: TR,0,1,1,237,NA,NA,NA,NA,NA,49.30747800000245,0.00166909999097697,50.04073609999614,50.14083109999774,0.8277922999986913,52.07407439997769,52.47411199999624,52.57623109998531,52.57623109998531,h,1,2.61759689997416,55.224114799988456,55.224114799988456,55.224114799988456,55.224114799988456,NA,NA,NA,NA,NA,NA,007,001,2024-02-07_12h14.35.044,PsychoPy Exp,2023.1.2,60.03781181523688
BeliefY,ExpTrialStim/Square_B_Square_4.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SB1: SD2,SG: SP,0,2,2,153,NA,NA,NA,NA,NA,55.224114799988456,0.00166939999326132,55.95739049999975,56.05735899999854,0.8295623999729287,57.990865799976746,58.390880999999354,58.49304519998259,58.49304519998259,h,1,1.2922864999854935,59.807358599995496,59.807358599995496,59.807358599995496,59.807358599995496,NA,NA,NA,NA,NA,NA,007,001,2024-02-07_12h14.35.044,PsychoPy Exp,2023.1.2,60.03781181523688
RealityY,ExpTrialStim/Triangle_Triangle_NB_2.png,"In REALITY, there are ZERO cubes",h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA2: TB3,TO: TR,0,3,3,7,NA,NA,NA,NA,NA,59.807358599995496,5.2469997899606e-4,60.54069689998869,60.64084159999038,0.8311207999940962,62.57415430000401,62.97416459998931,63.07637269998668,63.07637269998668,h,1,1.6290738000243437,64.72402639998472,64.72402639998472,64.72402639998472,64.72402639998472,NA,NA,NA,NA,NA,NA,007,001,2024-02-07_12h14.35.044,PsychoPy Exp,2023.1.2,60.03781181523688
RealityN,ExpTrialStim/Square_Triangle_B_2.png,"In REALITY, there are TWO cubes",b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SA2: TB3,SB: TO,0,4,4,89,NA,NA,NA,NA,NA,64.72402639998472,0.00145229999907314,65.45739490000415,65.55731049997848,0.8299411000043619,67.49056679999921,67.89084290000028,67.99297989998013,67.99297989998013,b,1,1.297360900003696,69.30726529998356,69.30726529998356,69.30726529998356,69.30726529998356,NA,NA,NA,NA,NA,NA,007,001,2024-02-07_12h14.35.044,PsychoPy Exp,2023.1.2,60.03781181523688
RealityY,ExpTrialStim/Square_Square_B_1.png,"In REALITY, there are TWO cubes",h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB2,SP: SG,0,5,5,34,NA,NA,NA,NA,NA,69.30726529998356,0.00170240001170896,70.04061349999392,70.14078659997904,0.8293385999859311,72.07399689999875,72.47395899999538,72.5762601000024,72.5762601000024,h,1,1.3538735999900382,73.95745279997936,73.95745279997936,73.95745279997936,73.95745279997936,NA,NA,NA,NA,NA,NA,007,001,2024-02-07_12h14.35.044,PsychoPy Exp,2023.1.2,60.03781181523688
RealityY,ExpTrialStim/Triangle_NB_2.png,"In REALITY, there are ZERO cubes",h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA3,TY,0,6,6,1,NA,NA,NA,NA,NA,73.95745279997936,0.00167890000739134,74.69049649999943,74.79058599998825,0.8295800999912899,76.72411849998753,77.12412449999829,77.22626100000343,77.22626100000343,h,1,0.9674021000100764,78.22405239997897,78.22405239997897,78.22405239997897,78.22405239997897,NA,NA,NA,NA,NA,NA,007,001,2024-02-07_12h14.35.044,PsychoPy Exp,2023.1.2,60.03781181523688
BeliefN,ExpTrialStim/Square_NB_1.png,Adam THINKS there are ZERO cubes,b,h,TB-K,1,1,0,1,1,0,0,0,0,0,NB,PropFalse,SA1,SB,0,7,7,165,NA,NA,NA,NA,NA,78.22405239997897,0.00166420001187361,78.9572658999823,79.05733489998966,0.8294998000201304,80.99075769999763,81.39077939998242,81.4928857999912,81.4928857999912,b,1,1.6607151000062004,83.17399899999145,83.17399899999145,83.17399899999145,83.17399899999145,NA,NA,NA,NA,NA,NA,007,001,2024-02-07_12h14.35.044,PsychoPy Exp,2023.1.2,60.03781181523688
KnowledgeY,ExpTrialStim/Square_NB_3.png,Adam KNOWS there is ONE cube,h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SB2,SG,0,8,8,221,NA,NA,NA,NA,NA,83.17399899999145,0.00170340001932345,83.90725580000435,84.00740929998574,0.8295040000230074,85.9407239999855,86.34064349997789,86.44287430000259,86.44287430000259,h,1,0.8704824000014924,87.34067249999498,87.34067249999498,87.34067249999498,87.34067249999498,NA,NA,NA,NA,NA,NA,007,001,2024-02-07_12h14.35.044,PsychoPy Exp,2023.1.2,60.03781181523688
KnowledgeN,ExpTrialStim/Square_Square_NB_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA1: SB2,SP: SB,0,9,9,282,NA,NA,NA,NA,NA,87.34067249999498,0.00167729999520815,88.07392329999129,88.17407819998334,0.8297076000017114,90.10733949998394,90.50728999997956,90.60956139999324,90.60956139999324,b,1,1.71202499998617,92.34063299998525,92.34063299998525,92.34063299998525,92.34063299998525,NA,NA,NA,NA,NA,NA,007,001,2024-02-07_12h14.35.044,PsychoPy Exp,2023.1.2,60.03781181523688
BeliefN,ExpTrialStim/B_Square_1.png,Adam THINKS there is ONE cube,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,PropTrueNoBelief,SC2,SG,0,10,10,200,NA,NA,NA,NA,NA,92.34063299998525,0.00172609998844563,93.073903099983,93.17392189998644,0.8293033999798354,95.10736609998276,95.50725539997802,95.6094005999912,95.6094005999912,b,1,1.9038020000152756,97.54043379999348,97.54043379999348,97.54043379999348,97.54043379999348,NA,NA,NA,NA,NA,NA,007,001,2024-02-07_12h14.35.044,PsychoPy Exp,2023.1.2,60.03781181523688
RealityY,ExpTrialStim/Triangle_Triangle_B_2.png,"In REALITY, there are ZERO cubes",h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA2: TB3,TO: TR,0,11,11,27,NA,NA,NA,NA,NA,97.54043379999348,3.932999970857e-4,98.27395129998332,98.37407930000336,0.8313875000167172,100.30718750000231,100.70732269997823,100.80943569997908,100.80943569997908,h,1,1.3356120999960694,102.17373700000462,102.17373700000462,102.17373700000462,102.17373700000462,NA,NA,NA,NA,NA,NA,007,001,2024-02-07_12h14.35.044,PsychoPy Exp,2023.1.2,60.03781181523688
