Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
KnowledgeY,ExpTrialStim/Square_Square_NB_4.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB1,SP: SG,0,11,11,231,NA,NA,NA,NA,NA,111.35570870000085,0.00158809999993536,112.08896169999936,112.18926259999716,0.8307483999960823,114.1225484999959,114.52265239999542,114.62466499999572,114.62466499999572,b,1,2.965235899995605,117.6058578999946,117.6058578999946,117.6058578999946,117.6058578999946,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
BeliefY,ExpTrialStim/Square_Square_B_7.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB2,SG: SP,0,12,12,140,NA,NA,NA,NA,NA,117.6058578999946,0.00193710000166902,118.3391260999997,118.43926459999784,0.8294787000049837,120.37255689999438,120.77232569999614,120.874522099999,120.874522099999,b,1,1.571804899998824,122.4725397000002,122.4725397000002,122.4725397000002,122.4725397000002,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
RealityY,ExpTrialStim/Square_Triangle_NB_2.png,"In REALITY, there is ONE cube",h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB1: TB3,SB: TO,0,13,13,10,NA,NA,NA,NA,NA,122.4725397000002,0.00223920000280486,123.20549919999758,123.30577249999624,0.8293181999979424,125.23894709999875,125.63921449999908,125.74134129999584,125.74134129999584,b,1,2.3130187000060687,128.0723610999994,128.0723610999994,128.0723610999994,128.0723610999994,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
RealityN,ExpTrialStim/Triangle_NB_1.png,"In REALITY, there is ONE cube",b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA1,TO,0,14,14,54,NA,NA,NA,NA,NA,128.0723610999994,0.00216210000507999,128.80662079999456,128.90583479999623,0.8295696000059252,130.83921069999633,131.23918729999423,131.34125789999962,131.34125789999962,h,1,1.281197299998894,132.63924539999425,132.63924539999425,132.63924539999425,132.63924539999425,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_8.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA2: TB3,TY:TO,0,15,15,241,NA,NA,NA,NA,NA,132.63924539999425,0.0020241000020178,133.37240219999512,133.47235530000034,0.8292555000007269,135.40572629999951,135.8058280999976,135.90793629999823,135.90793629999823,b,1,3.05724470000132,138.98890389999724,138.98890389999724,138.98890389999724,138.98890389999724,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeY,ExpTrialStim/Triangle_NB_3.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TB2,TR,0,16,16,218,NA,NA,NA,NA,NA,138.98890389999724,5.4939999972702e-4,139.72237969999696,139.82253339999443,0.8312885999985156,141.75577459999477,142.155820699998,142.2579579999947,142.2579579999947,b,1,4.267355999996653,146.5556976999942,146.5556976999942,146.5556976999942,146.5556976999942,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeY,ExpTrialStim/Square_Square_B_7.png,Adam KNOWS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB2,SG: SP,0,17,17,252,NA,NA,NA,NA,NA,146.5556976999942,0.00102350000088335,147.28903929999797,147.38919819999865,0.8307520000016666,149.33913619999657,149.73898509999708,149.84125369999674,149.84125369999674,b,1,2.4206357000002754,152.2891043999989,152.2891043999989,152.2891043999989,152.2891043999989,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
BeliefN,ExpTrialStim/Square_B_Square_3.png,Adam THINKS there are ZERO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA3: SD1,SP: SB,0,18,18,206,NA,NA,NA,NA,NA,152.2891043999989,0.00202919999719597,153.02234479999606,153.1225004999942,0.829381999996258,155.0557950999937,155.4556977999964,155.55801480000082,155.55801480000082,h,1,2.680395600000338,158.25574049999705,158.25574049999705,158.25574049999705,158.25574049999705,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
RealityN,ExpTrialStim/Triangle_Triangle_B_3.png,"In REALITY, there is ONE cube",b,h,TB-K-B,2,0,2,2,0,2,0,0,0,1,B,PropFalse,TA3: TB1,TR: TY,0,19,19,82,NA,NA,NA,NA,NA,158.25574049999705,0.00184279999666614,158.98897829999623,159.08910539999488,0.8294145999971079,161.02233449999767,161.42244219999702,161.52425519999815,161.52425519999815,h,1,3.281773400005477,164.8223599999983,164.8223599999983,164.8223599999983,164.8223599999983,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeY,ExpTrialStim/Triangle_NB_2.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA3,TY,0,20,20,217,NA,NA,NA,NA,NA,164.8223599999983,0.00203070000134175,165.55564359999698,165.65560229999392,0.8294389000002411,167.5889509999979,167.98906480000005,168.0913431999943,168.0913431999943,b,1,2.417751599998155,170.5387808999949,170.5387808999949,170.5387808999949,170.5387808999949,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
RealityY,ExpTrialStim/Triangle_Triangle_B_4.png,"In REALITY, there are ZERO cubes",h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA2: TB1,TY: TR,0,21,21,29,NA,NA,NA,NA,NA,170.5387808999949,4.3369999912101e-4,171.2722888999997,171.3722606999945,0.8313629000040237,173.32245289999992,173.72241089999443,173.82458629999746,173.82458629999746,b,1,2.732911899998726,176.5889341000002,176.5889341000002,176.5889341000002,176.5889341000002,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeN,ExpTrialStim/Square_Triangle_B_11.png,Adam KNOWS there are TWO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SB2: TA3,SG: TR,0,22,22,306,NA,NA,NA,NA,NA,176.5889341000002,5.9369999507907e-4,177.32226349999837,177.42224619999615,0.831120099996042,179.35549270000047,179.7556523999956,179.85782849999669,179.85782849999669,h,1,3.795506400005251,183.6721866999942,183.6721866999942,183.6721866999942,183.6721866999942,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeN,ExpTrialStim/Triangle_B_Triangle_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,PropTrueNoKnowledge,TA3: TD1,TY: TR,0,23,23,292,NA,NA,NA,NA,NA,183.6721866999942,3.7210000300547e-4,184.40562549999595,184.50569890000045,0.8309783000004245,186.43905099999392,186.83906469999783,186.9412031999964,186.9412031999964,h,1,2.4241801999960444,189.3887952000005,189.3887952000005,189.3887952000005,189.3887952000005,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
RealityN,ExpTrialStim/Square_Triangle_B_2.png,"In REALITY, there are TWO cubes",b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SA2: TB3,SB: TO,0,24,24,89,NA,NA,NA,NA,NA,189.3887952000005,0.00163590000011026,190.12223389999417,190.2223565999957,0.8298419999991893,192.1556866999963,192.55560039999543,192.6578040999957,192.6578040999957,h,1,2.4676965000035125,195.1556214999946,195.1556214999946,195.1556214999946,195.1556214999946,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
BeliefY,ExpTrialStim/Square_Square_B_6.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB3,SB: SG,0,25,25,139,NA,NA,NA,NA,NA,195.1556214999946,0.00188039999920874,195.88873079999755,195.9890286999944,0.8295763999994961,197.92220479999375,198.32226779999473,198.4244392999972,198.4244392999972,b,1,2.605073099999572,201.05558039999596,201.05558039999596,201.05558039999596,201.05558039999596,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeN,ExpTrialStim/Square_B_Square_6.png,Adam KNOWS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoKnowledge,SB3: SC1,SP: SG,0,26,26,317,NA,NA,NA,NA,NA,201.05558039999596,0.00179470000148285,201.80554929999929,201.90546609999728,0.846042999997735,203.83892669999477,204.23898429999824,204.34109139999785,204.34109139999785,h,1,2.384353599998576,206.7555681999947,206.7555681999947,206.7555681999947,206.7555681999947,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeN,ExpTrialStim/Triangle_B_Triangle_2.png,Adam KNOWS there are ZERO cubes,b,h,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,PropTrueNoKnowledge,TB1: TC2,TO: TY,0,27,27,293,NA,NA,NA,NA,NA,206.7555681999947,0.00199029999930644,207.48872799999663,207.58885179999925,0.8292946000001393,209.52219599999808,209.9222687999936,210.0244085999948,210.0244085999948,h,1,3.893029699996987,213.93872220000048,213.93872220000048,213.93872220000048,213.93872220000048,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeN,ExpTrialStim/Triangle_B_Square_1.png,Adam KNOWS there are ZERO cubes,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,PropFalse,SC1: TA1,SB: TO,0,28,28,320,NA,NA,NA,NA,NA,213.93872220000048,4.4189999607624e-4,214.67218629999843,214.77228199999809,0.8312985000011395,216.70544189999785,217.10543739999412,217.20756009999604,217.20756009999604,h,1,6.094250100002682,223.3221695999964,223.3221695999964,223.3221695999964,223.3221695999964,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeY,ExpTrialStim/Square_Square_NB_5.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB2,SB: SP,0,29,29,232,NA,NA,NA,NA,NA,223.3221695999964,0.00201509999897098,224.05544759999611,224.155428399994,0.82955480000237,226.0888829999967,226.48889689999487,226.59103299999697,226.59103299999697,b,1,3.614795900000899,230.2220918999956,230.2220918999956,230.2220918999956,230.2220918999956,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
BeliefY,ExpTrialStim/Square_B_Triangle_2.png,Adam THINKS there is ONE cube,h,b,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,-,SD3: TD2,SP: TY,0,30,30,133,NA,NA,NA,NA,NA,230.2220918999956,0.00160479999613016,230.95543509999695,231.0555391999951,0.8297749999983353,233.0053295999969,233.4055506000004,233.50764229999913,233.50764229999913,b,1,2.1777838000052725,235.7054482999956,235.7054482999956,235.7054482999956,235.7054482999956,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
RealityY,ExpTrialStim/Square_NB_2.png,"In REALITY, there is ONE cube",h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SA3,SP,0,31,31,4,NA,NA,NA,NA,NA,235.7054482999956,0.00209210000321036,236.4386329999979,236.53887179999583,0.8295820000057574,238.47206770000048,238.8722209999978,238.97436190000008,238.97436190000008,b,1,2.6070518999986234,241.60544469999877,241.60544469999877,241.60544469999877,241.60544469999877,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
BeliefN,ExpTrialStim/Square_B_2.png,Adam THINKS there are ZERO cubes,b,h,TB-Ig,1,1,0,1,1,0,0,0,0,0,B,PropFalse,SB2,SB,0,32,32,183,NA,NA,NA,NA,NA,241.60544469999877,0.00179149999894434,242.33871119999824,242.43890380000084,0.8296461999998428,244.37219899999764,244.77217689999816,244.87427369999932,244.87427369999932,h,1,3.8507069000042975,248.75528479999775,248.75528479999775,248.75528479999775,248.75528479999775,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_5.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA3: TB2,TR: TO,0,33,33,238,NA,NA,NA,NA,NA,248.75528479999775,0.002026999994996,249.4887593999956,249.588857799994,0.8295889000000898,251.5222345000002,251.92216509999707,252.02426349999587,252.02426349999587,b,1,2.5010703000007197,254.55539569999385,254.55539569999385,254.55539569999385,254.55539569999385,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeY,ExpTrialStim/Square_Triangle_B_9.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SA3: TB2,SG: TR,0,34,34,266,NA,NA,NA,NA,NA,254.55539569999385,0.00185729999793693,255.28873049999677,255.3887909999976,0.8295389999984764,257.32199849999597,257.7221661999938,257.8242065999948,257.8242065999948,b,1,1.652785700003733,259.50530169999547,259.50530169999547,259.50530169999547,259.50530169999547,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeN,ExpTrialStim/Square_Square_B_10.png,Adam KNOWS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA2: SB1,SG: SB,0,35,35,301,NA,NA,NA,NA,NA,259.50530169999547,0.00111910000123316,260.2386752999955,260.33896009999444,0.830148699998972,262.2721345999962,262.67212579999614,262.77423579999595,262.77423579999595,h,1,2.783195000003616,265.58869699999923,265.58869699999923,265.58869699999923,265.58869699999923,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
BeliefY,ExpTrialStim/Triangle_B_Square_4.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,-,SD3: TB1,SB: TO,0,36,36,161,NA,NA,NA,NA,NA,265.58869699999923,0.00104909999936353,266.3220078999948,266.42213379999885,0.8307227999976021,268.3554556999952,268.7554642999967,268.85754559999623,268.85754559999623,b,1,12.79602480000176,281.6720146999942,281.6720146999942,281.6720146999942,281.6720146999942,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeN,ExpTrialStim/Triangle_NB_2.png,Adam KNOWS there is ONE cube,b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA3,TY,0,37,37,271,NA,NA,NA,NA,NA,281.6720146999942,0.00204259999736677,282.40528059999633,282.5052168999973,0.8295157999964431,284.4387373999998,284.83875859999534,284.9408196000004,284.9408196000004,h,1,2.552372199999809,287.52199539999856,287.52199539999856,287.52199539999856,287.52199539999856,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeN,ExpTrialStim/Square_NB_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-K,1,1,0,1,1,0,0,0,0,0,NB,PropFalse,SA1,SB,0,38,38,273,NA,NA,NA,NA,NA,287.52199539999856,0.00194030000420752,288.2553198999958,288.35540229999606,0.829570000001695,290.2887563999975,290.68871679999575,290.7908205999993,290.7908205999993,h,1,3.022434799997427,293.8386559999999,293.8386559999999,293.8386559999999,293.8386559999999,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
KnowledgeN,ExpTrialStim/Square_B_Square_8.png,Adam KNOWS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoKnowledge,SA1: SD2,SP: SG,0,39,39,319,NA,NA,NA,NA,NA,293.8386559999999,0.00213620000431546,294.5718959000005,294.6719693999985,0.8294725000014296,296.60538099999394,297.00530069999513,297.1075276999982,297.1075276999982,h,1,1.6416604999976698,298.7719566999949,298.7719566999949,298.7719566999949,298.7719566999949,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
BeliefN,ExpTrialStim/Triangle_B_Square_1.png,Adam THINKS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoBelief,SC1: TA1,SB: TO,0,40,40,212,NA,NA,NA,NA,NA,298.7719566999949,0.00193629999557742,299.5052366999953,299.60532129999774,0.8295845999964513,301.5386998999966,301.93868429999566,302.0408122000008,302.0408122000008,h,1,1.7648770000014338,303.82185209999443,303.82185209999443,303.82185209999443,303.82185209999443,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
BeliefY,ExpTrialStim/Square_Square_NB_6.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB3,SG: SB,0,41,41,125,NA,NA,NA,NA,NA,303.82185209999443,0.00202580000041052,304.5552242999984,304.65522280000005,0.8294404999978724,306.58840779999446,306.98864489999687,307.0907511999976,307.0907511999976,b,1,2.2584453000017675,309.37194369999634,309.37194369999634,309.37194369999634,309.37194369999634,NA,NA,NA,NA,NA,NA,010,001,2024-02-08_09h41.27.115,PsychoPy Exp,2023.1.2,59.99613624996204
