Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
KnowledgeY,ExpTrialStim/Square_Triangle_B_7.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SA1: TB3,SB: TO,0,9,9,264,NA,NA,NA,NA,NA,94.94494549999943,0.00169179996009916,95.67819090001284,95.77831160003552,0.8295691999956034,97.71165920002386,98.11167970002862,98.21372690005228,98.21372690005228,h,1,2.1117490000324324,100.34480710001662,100.34480710001662,100.34480710001662,100.34480710001662,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
KnowledgeN,ExpTrialStim/Triangle_Triangle_B_9.png,Adam KNOWS there is ONE cube,b,h,TB-K-B,2,0,2,2,0,2,0,0,0,1,B,PropFalse,TA3: TB1,TO: TR,0,10,10,296,NA,NA,NA,NA,NA,100.34480710001662,5.888000014238e-4,101.07826030004072,101.17832020000787,0.8310110000311397,103.1116508000414,103.51148730004206,103.61362110002663,103.61362110002663,b,1,1.7119204999762587,105.34469820000233,105.34469820000233,105.34469820000233,105.34469820000233,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
KnowledgeN,ExpTrialStim/Triangle_B_Triangle_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,PropTrueNoKnowledge,TA3: TD1,TY: TR,0,11,11,292,NA,NA,NA,NA,NA,105.34469820000233,4.1479995707049e-4,106.0781995000434,106.1783478000434,0.8313403999782167,108.11165070004064,108.51165310002398,108.61375640000917,108.61375640000917,h,0,5.952046999998856,114.5948760000174,114.5948760000174,114.5948760000174,114.5948760000174,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
BeliefN,ExpTrialStim/Square_B_Square_8.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoBelief,SA1: SD2,SP: SG,0,12,12,211,NA,NA,NA,NA,NA,114.5948760000174,0.00168030004715546,115.32794560003094,115.4282451000181,0.8294940000050701,117.36166460003004,117.761586800043,117.863678099995,117.863678099995,b,1,2.366679400030989,120.2615493000485,120.2615493000485,120.2615493000485,120.2615493000485,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
RealityN,ExpTrialStim/Triangle_B_2.png,"In REALITY, there is ONE cube",b,h,TB-Ig,1,0,1,1,0,1,0,0,0,1,B,PropFalse,TB2,TO,0,13,13,73,NA,NA,NA,NA,NA,120.2615493000485,0.0017919999663718,120.9949044000241,121.0949197000009,0.829528099973686,123.02824390004388,123.42823170003248,123.5303059000289,123.5303059000289,b,1,1.459465599968098,125.01137780002318,125.01137780002318,125.01137780002318,125.01137780002318,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
BeliefN,ExpTrialStim/Square_NB_2.png,Adam THINKS there are TWO cubes,b,h,TB-K,1,1,0,1,1,0,0,0,0,2,NB,PropFalse,SA3,SP,0,14,14,166,NA,NA,NA,NA,NA,125.01137780002318,0.00172709999606013,125.7447758000344,125.8449293000158,0.8293506000190973,127.77847300004214,128.1782288000104,128.2802247000509,128.2802247000509,b,1,1.7016077999724075,130.01137070002733,130.01137070002733,130.01137070002733,130.01137070002733,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
BeliefY,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam THINKS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA1: TB2,TY: TO,0,15,15,114,NA,NA,NA,NA,NA,130.01137070002733,0.0017482999828644,130.7448459000443,130.84482170001138,0.8292418000055477,132.77830950001953,133.1782022000407,133.28028619999532,133.28028619999532,h,1,2.181482199986931,135.47791430004872,135.47791430004872,135.47791430004872,135.47791430004872,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
RealityN,ExpTrialStim/Square_Triangle_B_3.png,"In REALITY, there are TWO cubes",b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SA3: TB1,SP: TY,0,16,16,90,NA,NA,NA,NA,NA,135.47791430004872,4.1209999471902e-4,136.21141670004,136.31164170004195,0.8312312999623828,138.24489309999626,138.64486330002546,138.7469613000285,138.7469613000285,b,1,5.283576000016183,144.06124400004046,144.06124400004046,144.06124400004046,144.06124400004046,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
BeliefN,ExpTrialStim/B_Square_4.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,2,B,PropFalse,SD2,SB,0,17,17,203,NA,NA,NA,NA,NA,144.06124400004046,4.1869998676702e-4,144.79475910001202,144.8948607000057,0.8313498999923468,146.8282414000132,147.22810960002244,147.3302181000472,147.3302181000472,b,1,2.075581999961287,149.42811880004592,149.42811880004592,149.42811880004592,149.42811880004592,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
RealityY,ExpTrialStim/Square_B_Square_1.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SA1: SC2,SG: SB,0,18,18,42,NA,NA,NA,NA,NA,149.42811880004592,0.00168809999013319,150.16137109999545,150.2615025000414,0.8293973000254482,152.19483330001822,152.5948188000475,152.69695060001686,152.69695060001686,h,1,0.9489736999967135,153.66219360003015,153.66219360003015,153.66219360003015,153.66219360003015,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
BeliefN,ExpTrialStim/Square_Square_B_7.png,Adam THINKS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA1: SB2,SG: SP,0,19,19,194,NA,NA,NA,NA,NA,153.66219360003015,5.3670001216232e-4,154.394546800002,154.4945646999986,0.8308535999967717,156.4280239000218,156.8281474999967,156.9302319000126,156.9302319000126,b,1,1.715859799995087,158.6614380000392,158.6614380000392,158.6614380000392,158.6614380000392,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
KnowledgeN,ExpTrialStim/Triangle_Triangle_NB_3.png,Adam KNOWS there are TWO cubes,b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA3: TB1,TR: TY,0,20,20,278,NA,NA,NA,NA,NA,158.6614380000392,0.00169110001297667,159.39469990000362,159.49482230003923,0.8295367999817245,161.42797750001773,161.82807230000617,161.93022340000607,161.93022340000607,b,1,1.011446300020907,162.96143570001004,162.96143570001004,162.96143570001004,162.96143570001004,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
KnowledgeN,ExpTrialStim/Square_Triangle_NB_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SA2: TB1,SG: TR,0,21,21,279,NA,NA,NA,NA,NA,162.96143570001004,0.00174619996687397,163.69466820004163,163.7948233000352,0.8295892999740317,165.72797210002318,166.1281316000386,166.23019590001786,166.23019590001786,b,1,2.0159553000121377,168.2612342000357,168.2612342000357,168.2612342000357,168.2612342000357,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
BeliefN,ExpTrialStim/Square_B_Square_1.png,Adam THINKS there are ZERO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA1: SC2,SG: SB,0,22,22,204,NA,NA,NA,NA,NA,168.2612342000357,0.00183630001265555,168.994653700036,169.09476250002626,0.8294600999797694,171.02811900002416,171.42811350000557,171.53017690003617,171.53017690003617,b,1,1.691517399973236,173.24478629999794,173.24478629999794,173.24478629999794,173.24478629999794,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
BeliefY,ExpTrialStim/Square_Square_NB_1.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB2,SP: SB,0,23,23,120,NA,NA,NA,NA,NA,173.24478629999794,0.0017173999804072,173.97797820001142,174.07813600002555,0.8295000999933109,176.01129660004517,176.41146680002566,176.51350490003824,176.51350490003824,h,1,1.6758003999711946,178.21124040003633,178.21124040003633,178.21124040003633,178.21124040003633,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
BeliefY,ExpTrialStim/Square_B_Triangle_1.png,Adam THINKS there is ONE cube,h,b,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,-,SB1: TD3,SB: TO,0,24,24,132,NA,NA,NA,NA,NA,178.21124040003633,4.454999580048e-4,178.94465980003588,179.04474300000584,0.8312166999676265,180.97808240004815,181.37797290005255,181.4802362000337,181.4802362000337,h,1,4.669288799981587,186.1779618000146,186.1779618000146,186.1779618000146,186.1779618000146,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
KnowledgeY,ExpTrialStim/Square_Square_NB_5.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB2,SB: SP,0,25,25,232,NA,NA,NA,NA,NA,186.1779618000146,0.00151059997733682,186.91128320002463,187.01139990001684,0.8298012999584898,188.9447475000052,189.34451419999823,189.44695320003663,189.44695320003663,h,1,1.4546325000119396,190.92808630003128,190.92808630003128,190.92808630003128,190.92808630003128,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
BeliefY,ExpTrialStim/Square_Square_B_11.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB2,SB: SP,0,26,26,144,NA,NA,NA,NA,NA,190.92808630003128,0.00169609999284148,191.66117470001336,191.7614106000401,0.8295599999837577,193.69454420002876,194.09468900004867,194.19678240001667,194.19678240001667,h,1,1.9927884999779053,196.21131310000783,196.21131310000783,196.21131310000783,196.21131310000783,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_6.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA1: TB3,TO: TY,0,27,27,239,NA,NA,NA,NA,NA,196.21131310000783,0.00168000004487112,196.94458220002707,197.04471450002168,0.8296372999902815,198.9777581000235,199.37803350004833,199.480099300039,199.480099300039,h,1,1.0371962999925015,200.54450459999495,200.54450459999495,200.54450459999495,200.54450459999495,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
KnowledgeN,ExpTrialStim/Square_NB_2.png,Adam KNOWS there are TWO cubes,b,h,TB-K,1,1,0,1,1,0,0,0,0,2,NB,PropFalse,SA3,SP,0,28,28,274,NA,NA,NA,NA,NA,200.54450459999495,6.0189998475834e-4,201.2779083000496,201.3780297000194,0.8311384000116959,203.311354400008,203.71129669999937,203.81349800003227,203.81349800003227,b,1,1.0400757999741472,204.8779609000194,204.8779609000194,204.8779609000194,204.8779609000194,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
RealityY,ExpTrialStim/Square_Square_B_1.png,"In REALITY, there are TWO cubes",h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB2,SP: SG,0,29,29,34,NA,NA,NA,NA,NA,204.8779609000194,0.00169679999817162,205.61123959999532,205.71134460001483,0.8294493000139482,207.64467710000463,208.04470500000753,208.1467843000428,208.1467843000428,h,1,1.5544273999985307,209.72778120002476,209.72778120002476,209.72778120002476,209.72778120002476,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
BeliefN,ExpTrialStim/Square_Square_NB_6.png,Adam THINKS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA1: SB3,SG: SB,0,30,30,179,NA,NA,NA,NA,NA,209.72778120002476,3.8969999877735e-4,210.46121880004648,210.56133070000217,0.831343800004106,212.4944780000369,212.8946774000069,212.99671229999512,212.99671229999512,b,1,1.449153200024739,214.46112150000408,214.46112150000408,214.46112150000408,214.46112150000408,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
BeliefY,ExpTrialStim/Triangle_B_Square_4.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,-,SD3: TB1,SB: TO,0,31,31,161,NA,NA,NA,NA,NA,214.46112150000408,0.00180989998625591,215.19450800004415,215.29464239999652,0.8293298999778926,217.22781410004245,217.6278113000444,217.73001040000236,217.73001040000236,h,1,1.6515242000459691,219.4112561000511,219.4112561000511,219.4112561000511,219.4112561000511,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
KnowledgeY,ExpTrialStim/Square_Square_B_3.png,Adam KNOWS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB1,SG: SB,0,32,32,248,NA,NA,NA,NA,NA,219.4112561000511,0.00179030001163482,220.14449289999905,220.2446591000189,0.8294652000186034,222.17797020002035,222.577994100051,222.67988350003725,222.67988350003725,h,1,1.5657418000046164,224.26101950003067,224.26101950003067,224.26101950003067,224.26101950003067,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
KnowledgeN,ExpTrialStim/Square_Square_B_9.png,Adam KNOWS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA3: SB1,SB: SG,0,33,33,300,NA,NA,NA,NA,NA,224.26101950003067,6.003999733366e-4,224.99450040003285,225.09464770002523,0.8310093000181951,227.02796000003585,227.42778500000713,227.5300321000395,227.5300321000395,b,1,1.5795565999578685,229.1279231000226,229.1279231000226,229.1279231000226,229.1279231000226,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
RealityN,ExpTrialStim/Triangle_Triangle_B_1.png,"In REALITY, there is ONE cube",b,h,TB-K-B,2,0,2,2,0,2,0,0,0,1,B,PropFalse,TA1: TB2,TY: TO,0,34,34,80,NA,NA,NA,NA,NA,229.1279231000226,0.00169149995781481,229.86114250001265,229.96127210004488,0.8295739999739453,231.89445770002203,232.29458740004335,232.3966031000018,232.3966031000018,b,1,0.8568649000371806,233.27790460002143,233.27790460002143,233.27790460002143,233.27790460002143,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
RealityN,ExpTrialStim/Square_Triangle_B_1.png,"In REALITY, there are ZERO cubes",b,h,TB-K-B,2,1,1,2,1,1,0,0,0,0,B,PropFalse,SA1: TB2,SG: TR,0,35,35,88,NA,NA,NA,NA,NA,233.27790460002143,0.00167760002659633,234.0111384000047,234.111282900034,0.8296438999823295,236.04443190002348,236.44464040000457,236.5467405000236,236.5467405000236,b,1,0.9544384999899194,237.5278268000111,237.5278268000111,237.5278268000111,237.5278268000111,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
KnowledgeY,ExpTrialStim/Square_Square_NB_3.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB1,SG: SP,0,36,36,230,NA,NA,NA,NA,NA,237.5278268000111,0.00114109995774924,238.261203400034,238.36126540001715,0.8306209999718703,240.29499530000612,240.69459590001497,240.79666020005243,240.79666020005243,h,1,1.00078719999874,241.8278629000415,241.8278629000415,241.8278629000415,241.8278629000415,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
RealityY,ExpTrialStim/Square_NB_1.png,"In REALITY, there is ONE cube",h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SA1,SB,0,37,37,3,NA,NA,NA,NA,NA,241.8278629000415,0.00167560001136735,242.56111500004772,242.66121940000448,0.8295293999835849,244.5944035000284,244.99459890002615,245.09650909999615,245.09650909999615,h,1,4.6045606000116095,249.72768750000975,249.72768750000975,249.72768750000975,249.72768750000975,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
KnowledgeY,ExpTrialStim/Triangle_NB_1.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA1,TO,0,38,38,216,NA,NA,NA,NA,NA,249.72768750000975,6.3720002071931e-4,250.46111160004511,250.5610633000033,0.8308850000030361,252.49442890001228,252.89452280005207,252.9965674999985,252.9965674999985,h,1,1.9368765000253916,254.960981500044,254.960981500044,254.960981500044,254.960981500044,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
BeliefN,ExpTrialStim/Triangle_Triangle_B_8.png,Adam THINKS there are TWO cubes,b,h,TB-K-B,2,0,2,2,0,2,0,0,0,2,B,PropFalse,TA2: TB3,TY:TO,0,39,39,191,NA,NA,NA,NA,NA,254.960981500044,0.00178380002034828,255.6943500000052,255.79455200000663,0.8294382000458427,257.7444130000076,258.1443760000402,258.2466260000365,258.2466260000365,b,1,1.4474272999796085,259.7110687000095,259.7110687000095,259.7110687000095,259.7110687000095,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
KnowledgeN,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam KNOWS there is ONE cube,b,h,TB-K,2,0,2,2,0,2,0,0,0,1,NB,PropFalse,TA1: TB2,TY: TO,0,40,40,276,NA,NA,NA,NA,NA,259.7110687000095,0.00175719999242573,260.4444574000081,260.54448580002645,0.829419199959375,262.47774430003483,262.877822200011,262.97987900004955,262.97987900004955,b,1,1.5772347000311129,264.57776240003295,264.57776240003295,264.57776240003295,264.57776240003295,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
RealityN,ExpTrialStim/Square_Square_NB_1.png,"In REALITY, there are ZERO cubes",b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA1: SB2,SP: SB,0,41,41,66,NA,NA,NA,NA,NA,264.57776240003295,0.00114890001714229,265.31103730003815,265.4111598000163,0.8304417000035755,267.3445006000111,267.7444648000528,267.8465781999985,267.8465781999985,b,1,3.070447400037665,270.94424770004116,270.94424770004116,270.94424770004116,270.94424770004116,NA,NA,NA,NA,NA,NA,019,001,2024-02-12_10h50.09.526,PsychoPy Exp,2023.1.2,59.98897403340273
