Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.51745660000597,24.496873900003266,24.496873900003266,space,29.185893699992448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
BeliefY,ExpTrialStim/Triangle_NB_1.png,Adam THINKS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA1,TO,0,0,0,108,NA,NA,NA,NA,NA,53.85323690000223,0.1527178999967873,54.59552319999784,54.69574339999235,0.9820091000001412,56.62915039999643,57.02934269999969,57.1592626000056,57.1592626000056,h,1,1.6275061000196729,58.812386800011154,58.812386800011154,58.812386800011154,58.812386800011154,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
BeliefY,ExpTrialStim/Square_Square_B_2.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB3,SB: SP,0,1,1,135,NA,NA,NA,NA,NA,58.812386800011154,6.6280001192353e-4,59.54575779999141,59.64597409998533,0.8302662000060081,61.57915269999648,61.97920030000387,62.08125889999792,62.08125889999792,h,1,1.4099409000191372,63.51249500000267,63.51249500000267,63.51249500000267,63.51249500000267,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
RealityN,ExpTrialStim/Square_B_Square_5.png,"In REALITY, there is ONE cube",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,PropFalse,SB2: SD3,SB: SG,0,2,2,100,NA,NA,NA,NA,NA,63.51249500000267,0.00201860000379383,64.24579509999603,64.34592759999214,0.8293327999999747,66.27922309999121,66.67919500000426,66.78133609998622,66.78133609998622,b,1,1.4937511000025552,68.295924200007,68.295924200007,68.295924200007,68.295924200007,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
BeliefN,ExpTrialStim/Square_Triangle_NB_3.png,Adam THINKS there are TWO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,2,NB,PropFalse,SB3: TA2,SP: TY,0,3,3,173,NA,NA,NA,NA,NA,68.295924200007,0.00183860000106506,69.02915590000339,69.12925699999323,0.8290769000013825,71.06241829998908,71.46251270000357,71.564544199995,71.564544199995,b,1,1.1834723999782,72.77917570000864,72.77917570000864,72.77917570000864,72.77917570000864,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
RealityN,ExpTrialStim/Square_Square_NB_3.png,"In REALITY, there are ZERO cubes",b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA3: SB1,SG: SP,0,4,4,68,NA,NA,NA,NA,NA,72.77917570000864,0.00189829998998902,73.51244359998964,73.61253929999657,0.8294850999955088,75.54574169998523,75.94601330001024,76.04800360000809,76.04800360000809,b,1,1.3474669999850448,77.41213789998437,77.41213789998437,77.41213789998437,77.41213789998437,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
BeliefY,ExpTrialStim/Triangle_B_Triangle_1.png,Adam THINKS there are ZERO cubes,h,b,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,-,TA3: TD1,TY: TR,0,5,5,130,NA,NA,NA,NA,NA,77.41213789998437,4.3580000055953e-4,78.14577010000357,78.24591880000662,0.8311801000090782,80.17909530000179,80.57914499999606,80.68123680001008,80.68123680001008,h,1,1.6903504999936558,82.39570779999485,82.39570779999485,82.39570779999485,82.39570779999485,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
BeliefN,ExpTrialStim/Square_B_Square_4.png,Adam THINKS there are ZERO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SB1: SD2,SG: SP,0,6,6,207,NA,NA,NA,NA,NA,82.39570779999485,0.00182750000385567,83.12903099998948,83.22919029998593,0.8294785000034608,85.16240159998415,85.56250080000609,85.66466209999635,85.66466209999635,b,1,1.570840300002601,87.26228239998454,87.26228239998454,87.26228239998454,87.26228239998454,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
BeliefN,ExpTrialStim/Square_Square_NB_3.png,Adam THINKS there are ZERO cubes,b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA3: SB1,SG: SP,0,7,7,176,NA,NA,NA,NA,NA,87.26228239998454,0.00181990000419318,87.99570440000389,88.09583589999238,0.8295729999954347,90.02917090000119,90.42915750000977,90.53127879998648,90.53127879998648,b,1,1.751670999976341,92.31241600000068,92.31241600000068,92.31241600000068,92.31241600000068,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
KnowledgeN,ExpTrialStim/Square_Square_NB_6.png,Adam KNOWS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA1: SB3,SG: SB,0,8,8,287,NA,NA,NA,NA,NA,92.31241600000068,0.00180619998718611,93.0456794000056,93.1456790000084,0.82954529998824,95.07882600001176,95.47888059998512,95.58106019999832,95.58106019999832,b,1,1.0934434000228066,96.69541059999028,96.69541059999028,96.69541059999028,96.69541059999028,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
BeliefY,ExpTrialStim/Square_B_Square_5.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SB2: SD3,SB: SG,0,9,9,154,NA,NA,NA,NA,NA,96.69541059999028,4.5759999193251e-4,97.42890130000887,97.52901790000033,0.8308618999726605,99.46228899998825,99.86214089998975,99.96449589999976,99.96449589999976,h,1,1.6699635999975726,101.66209289999097,101.66209289999097,101.66209289999097,101.66209289999097,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
KnowledgeN,ExpTrialStim/Square_B_Square_8.png,Adam KNOWS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoKnowledge,SA1: SD2,SP: SG,0,10,10,319,NA,NA,NA,NA,NA,101.66209289999097,4.0509999962523e-4,102.39541420000025,102.4955338999862,0.831077999988338,104.42881990000024,104.82929530000548,104.93416879998404,104.93416879998404,b,1,1.8527905000082685,106.81237359999795,106.81237359999795,106.81237359999795,106.81237359999795,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
KnowledgeN,ExpTrialStim/Square_Square_B_9.png,Adam KNOWS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA3: SB1,SB: SG,0,11,11,300,NA,NA,NA,NA,NA,106.81237359999795,0.00189020001562312,107.54562650001026,107.64546130000964,0.8292909000010695,109.57897659999436,109.97912110001198,110.08118720000492,110.08118720000492,b,1,1.8499356000102125,111.96212010001182,111.96212010001182,111.96212010001182,111.96212010001182,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
BeliefN,ExpTrialStim/Square_Square_NB_2.png,Adam THINKS there are ZERO cubes,b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA2: SB3,SB: SG,0,12,12,175,NA,NA,NA,NA,NA,111.96212010001182,6.2330000218935e-4,112.69556469999952,112.79574309999587,0.83126470001298,114.72908729998744,115.12892170000124,115.23120599999676,115.23120599999676,b,1,1.732060599984834,116.97900220000884,116.97900220000884,116.97900220000884,116.97900220000884,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
RealityY,ExpTrialStim/Square_B_Square_5.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SB2: SD3,SB: SG,0,13,13,46,NA,NA,NA,NA,NA,116.97900220000884,0.0020102999988012,117.7122451000032,117.8121351999871,0.8291015999857336,119.74557279999136,120.1456678000104,120.24773000000278,120.24773000000278,h,1,1.2993349000171293,121.57897679999589,121.57897679999589,121.57897679999589,121.57897679999589,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_3.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA3: TB1,TR: TY,0,14,14,236,NA,NA,NA,NA,NA,121.57897679999589,0.00119979999726638,122.31222880000132,122.41218519999528,0.8306249000015669,124.34570679999888,124.74562529998366,124.84779739999794,124.84779739999794,h,1,3.4029770999914035,128.2786991999892,128.2786991999892,128.2786991999892,128.2786991999892,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
RealityY,ExpTrialStim/Square_B_Square_8.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SA1: SD2,SP: SG,0,15,15,49,NA,NA,NA,NA,NA,128.2786991999892,0.00207730001420713,129.0121969000029,129.11237819999224,0.8297712000203319,131.04566810000688,131.44564530000207,131.54772010000306,131.54772010000306,h,1,1.6391841000004206,133.21226949998527,133.21226949998527,133.21226949998527,133.21226949998527,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
KnowledgeN,ExpTrialStim/Square_Triangle_NB_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SA2: TB1,SG: TR,0,16,16,279,NA,NA,NA,NA,NA,133.21226949998527,0.002248899982078,133.94550850000817,134.04548349999823,0.8294526999816298,135.97886959998868,136.37898270000005,136.48117489999277,136.48117489999277,b,1,1.6097176000184843,138.11217869998654,138.11217869998654,138.11217869998654,138.11217869998654,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
KnowledgeY,ExpTrialStim/Square_Triangle_B_5.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SB2: TA1,SG: TR,0,17,17,262,NA,NA,NA,NA,NA,138.11217869998654,0.00218579999636858,138.8454941000091,138.94564089999767,0.8295071999891661,140.87895109999226,141.27885450000758,141.38104519998888,141.38104519998888,h,1,1.8776308000087736,143.27873530000215,143.27873530000215,143.27873530000215,143.27873530000215,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
RealityY,ExpTrialStim/Triangle_B_Triangle_1.png,"In REALITY, there are ZERO cubes",h,b,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,-,TA3: TD1,TY: TR,0,18,18,22,NA,NA,NA,NA,NA,143.27873530000215,0.00179080001544207,144.012138399994,144.11215619998984,0.8298388000112027,146.04560730000958,146.4454540000006,146.54773630001,146.54773630001,h,1,3.0066462000249885,149.57861729999422,149.57861729999422,149.57861729999422,149.57861729999422,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
BeliefY,ExpTrialStim/Square_B_Square_6.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SB3: SC1,SP: SG,0,19,19,155,NA,NA,NA,NA,NA,149.57861729999422,4.616999940481e-4,150.31213070001104,150.41225600001053,0.8313125999993645,152.3456009000074,152.74548449998838,152.84762889999547,152.84762889999547,h,1,2.299538899998879,155.17885789999855,155.17885789999855,155.17885789999855,155.17885789999855,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
KnowledgeY,ExpTrialStim/Square_Square_B_2.png,Adam KNOWS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB3,SB: SP,0,20,20,247,NA,NA,NA,NA,NA,155.17885789999855,0.00179340000613592,155.91210889999638,156.01220460000332,0.8295551000046544,157.9456014999887,158.34550530000706,158.44763089998742,158.44763089998742,h,1,1.0905613000213634,159.5618575999979,159.5618575999979,159.5618575999979,159.5618575999979,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
RealityN,ExpTrialStim/Square_B_1.png,"In REALITY, there are ZERO cubes",b,h,TB-Ig,1,1,0,1,1,0,0,0,0,0,B,PropFalse,SA2,SG,0,21,21,74,NA,NA,NA,NA,NA,159.5618575999979,4.3739998363889e-4,160.29520240001148,160.39533840000513,0.83046870000544,162.32888109999476,162.72887869999977,162.83091469999636,162.83091469999636,b,1,1.6117864999978335,164.46197340000072,164.46197340000072,164.46197340000072,164.46197340000072,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
BeliefY,ExpTrialStim/Triangle_B_Square_4.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,-,SD3: TB1,SB: TO,0,22,22,161,NA,NA,NA,NA,NA,164.46197340000072,0.00161259999731555,165.1950852999871,165.29527830000734,0.8293362999975216,167.22885469999164,167.62892630000715,167.73103029999766,167.73103029999766,h,1,1.2713122999994084,169.02874909999082,169.02874909999082,169.02874909999082,169.02874909999082,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
RealityN,ExpTrialStim/Triangle_NB_2.png,"In REALITY, there is ONE cube",b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA3,TY,0,23,23,55,NA,NA,NA,NA,NA,169.02874909999082,0.00126240000827237,169.76210019999417,169.86217249999754,0.8303902999905404,171.7955562999996,172.19548110000324,172.29761539999163,172.29761539999163,b,1,1.465025000012247,173.77849399999832,173.77849399999832,173.77849399999832,173.77849399999832,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
KnowledgeY,ExpTrialStim/Square_Triangle_B_9.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SA3: TB2,SG: TR,0,24,24,266,NA,NA,NA,NA,NA,173.77849399999832,4.215000080876e-4,174.5117653000052,174.611917000002,0.8306703999987803,176.54535770000075,176.9454856000084,177.04743350000354,177.04743350000354,h,1,2.4347084000182804,179.5118988000031,179.5118988000031,179.5118988000031,179.5118988000031,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
BeliefN,ExpTrialStim/Square_B_1.png,Adam THINKS there are ZERO cubes,b,h,TB-Ig,1,1,0,1,1,0,0,0,0,0,B,PropFalse,SA2,SG,0,25,25,182,NA,NA,NA,NA,NA,179.5118988000031,4.524000105448e-4,180.2453266000084,180.3452976999979,0.8310818999889307,182.27878829999827,182.6786701999954,182.78085039998405,182.78085039998405,b,1,1.101809999992838,183.91211499998465,183.91211499998465,183.91211499998465,183.91211499998465,NA,NA,NA,NA,NA,NA,005,001,2024-02-07_09h32.12.921,PsychoPy Exp,2023.1.2,59.88016781239483
