Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.025805900004343,28.996208199998364,28.996208199998364,space,12.40865219999978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,011,001,2024-02-08_14h42.32.608,PsychoPy Exp,2023.1.2,60.008917321408816
BeliefN,ExpTrialStim/Triangle_Triangle_NB_2.png,Adam THINKS there are TWO cubes,b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA2: TB3,TO: TR,0,0,0,169,NA,NA,NA,NA,NA,41.56926190000377,0.1520172000018647,42.31205279999995,42.412161600004765,0.9818617000128144,44.34538299999258,44.74531790000037,44.872629899997264,44.872629899997264,b,1,0.8045088999933796,45.69543160000467,45.69543160000467,45.69543160000467,45.69543160000467,NA,NA,NA,NA,NA,NA,011,001,2024-02-08_14h42.32.608,PsychoPy Exp,2023.1.2,60.008917321408816
KnowledgeN,ExpTrialStim/Square_Square_B_11.png,Adam KNOWS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA3: SB2,SB: SP,0,1,1,302,NA,NA,NA,NA,NA,45.69543160000467,0.00169900000037159,46.42861580000317,46.528740499998094,0.8275493999972241,48.46193499999936,48.86211319999711,48.96426130000327,48.96426130000327,h,0,1.1283580000017537,50.11193689999345,50.11193689999345,50.11193689999345,50.11193689999345,NA,NA,NA,NA,NA,NA,011,001,2024-02-08_14h42.32.608,PsychoPy Exp,2023.1.2,60.008917321408816
RealityN,ExpTrialStim/Triangle_NB_2.png,"In REALITY, there is ONE cube",b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA3,TY,0,2,2,55,NA,NA,NA,NA,NA,50.11193689999345,9.3690000358037e-4,50.84536490000028,50.945441100004246,0.8305265000090003,52.8787267000007,53.278726499993354,53.380899700001464,53.380899700001464,b,1,0.8879971999995178,54.295392999993055,54.295392999993055,54.295392999993055,54.295392999993055,NA,NA,NA,NA,NA,NA,011,001,2024-02-08_14h42.32.608,PsychoPy Exp,2023.1.2,60.008917321408816
RealityN,ExpTrialStim/Square_Square_NB_1.png,"In REALITY, there are ZERO cubes",b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA1: SB2,SP: SB,0,3,3,66,NA,NA,NA,NA,NA,54.295392999993055,0.0017091000045184,55.02861029999622,55.12874329999613,0.8294522000069264,57.062097200003336,57.46182989999943,57.56409830000485,57.56409830000485,b,1,0.6883314000006067,58.27849100000458,58.27849100000458,58.27849100000458,58.27849100000458,NA,NA,NA,NA,NA,NA,011,001,2024-02-08_14h42.32.608,PsychoPy Exp,2023.1.2,60.008917321408816
KnowledgeY,ExpTrialStim/Square_Triangle_B_4.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SB1: TA3,SP: TY,0,4,4,261,NA,NA,NA,NA,NA,58.27849100000458,4.1799999598879e-4,59.011696999994456,59.11193889999413,0.8310839999903692,61.0452837000048,61.445381800003815,61.547825600006036,61.547825600006036,h,1,0.9133428000059212,62.47853710000345,62.47853710000345,62.47853710000345,62.47853710000345,NA,NA,NA,NA,NA,NA,011,001,2024-02-08_14h42.32.608,PsychoPy Exp,2023.1.2,60.008917321408816
KnowledgeY,ExpTrialStim/Square_Square_NB_1.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB2,SP: SB,0,5,5,228,NA,NA,NA,NA,NA,62.47853710000345,9.2239999503362e-4,63.21189649999724,63.31203159999859,0.8304341999901226,65.24525480000011,65.64530610000656,65.74749110000266,65.74749110000266,h,1,1.0815347000025213,66.8451236999972,66.8451236999972,66.8451236999972,66.8451236999972,NA,NA,NA,NA,NA,NA,011,001,2024-02-08_14h42.32.608,PsychoPy Exp,2023.1.2,60.008917321408816
RealityN,ExpTrialStim/Square_B_Square_4.png,"In REALITY, there are ZERO cubes",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SB1: SD2,SG: SP,0,6,6,99,NA,NA,NA,NA,NA,66.8451236999972,7.4250000761821e-4,67.57853090000572,67.67857180000283,0.8308066000026884,69.611965899996,70.01195559999906,70.11426849999407,70.11426849999407,b,1,0.7147640000039246,70.84519959999307,70.84519959999307,70.84519959999307,70.84519959999307,NA,NA,NA,NA,NA,NA,011,001,2024-02-08_14h42.32.608,PsychoPy Exp,2023.1.2,60.008917321408816
RealityY,ExpTrialStim/Square_Triangle_NB_3.png,"In REALITY, there is ONE cube",h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB3: TA2,SP: TY,0,7,7,11,NA,NA,NA,NA,NA,70.84519959999307,7.8099999518599e-4,71.57846809999319,71.67857829999411,0.8305706999963149,73.61206630000379,74.01191050000489,74.11409620000632,74.11409620000632,h,1,0.9153378999908456,75.04508660000283,75.04508660000283,75.04508660000283,75.04508660000283,NA,NA,NA,NA,NA,NA,011,001,2024-02-08_14h42.32.608,PsychoPy Exp,2023.1.2,60.008917321408816
BeliefN,ExpTrialStim/Square_Triangle_NB_2.png,Adam THINKS there are ZERO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SB1: TB3,SB: TO,0,8,8,172,NA,NA,NA,NA,NA,75.04508660000283,9.3589999596588e-4,75.77845709999383,75.87841940000362,0.8302890000049956,77.81180719999247,78.21179659999325,78.31431849999353,78.31431849999353,b,1,0.9150009000004502,79.24531719999504,79.24531719999504,79.24531719999504,79.24531719999504,NA,NA,NA,NA,NA,NA,011,001,2024-02-08_14h42.32.608,PsychoPy Exp,2023.1.2,60.008917321408816
