Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.055533599981572,28.02541740000015,28.02541740000015,space,9.504885100002866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
KnowledgeN,ExpTrialStim/Square_Square_B_10.png,Adam KNOWS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA2: SB1,SG: SB,0,0,0,301,NA,NA,NA,NA,NA,37.70457220001845,0.15802490001078695,38.441226900031324,38.541362899995875,0.9819785000290722,40.47463529999368,40.87460620002821,41.0023675999837,41.0023675999837,h,1,2.463660799956415,43.491008799988776,43.491008799988776,43.491008799988776,43.491008799988776,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
RealityN,ExpTrialStim/Triangle_Triangle_B_3.png,"In REALITY, there is ONE cube",b,h,TB-K-B,2,0,2,2,0,2,0,0,0,1,B,PropFalse,TA3: TB1,TR: TY,0,1,1,82,NA,NA,NA,NA,NA,43.491008799988776,4.2200001189485e-4,44.22425969998585,44.32442279998213,0.8288854999700561,46.25806120003108,46.65787180000916,46.76036259997636,46.76036259997636,h,1,2.458067600033246,49.24123290000716,49.24123290000716,49.24123290000716,49.24123290000716,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
RealityN,ExpTrialStim/Triangle_B_Square_3.png,"In REALITY, there are TWO cubes",b,h,FB-Ig,2,1,1,1,0,1,1,1,0,2,B,PropFalse,SD1: TA2,SG: TR,0,2,2,106,NA,NA,NA,NA,NA,49.24123290000716,0.00195890001486986,49.97441510000499,50.07446999999229,0.8296551000094041,52.007961500028614,52.40794850001112,52.510399600025266,52.510399600025266,h,1,1.40367819997482,53.941028799978085,53.941028799978085,53.941028799978085,53.941028799978085,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
KnowledgeY,ExpTrialStim/Square_Triangle_NB_1.png,Adam KNOWS there is ONE cube,h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SA2: TB1,SG: TR,0,3,3,225,NA,NA,NA,NA,NA,53.941028799978085,4.0959997568279e-4,54.674224100017454,54.77435319998767,0.8297380000003614,56.707882300019264,57.10792079998646,57.210238600033335,57.210238600033335,b,1,2.5120816999697126,59.74105299997609,59.74105299997609,59.74105299997609,59.74105299997609,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
BeliefY,ExpTrialStim/Square_Square_NB_5.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB2,SB: SP,0,4,4,124,NA,NA,NA,NA,NA,59.74105299997609,6.68799970299e-4,60.47447060002014,60.57464190002065,0.8305738999624737,62.50773190002656,62.907849800016265,63.01034169999184,63.01034169999184,b,1,1.2809713000315242,64.30783270002576,64.30783270002576,64.30783270002576,64.30783270002576,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
RealityN,ExpTrialStim/B_Square_4.png,"In REALITY, there are TWO cubes",b,h,FB-Ig,1,1,0,0,0,0,1,1,0,2,B,PropFalse,SD2,SB,0,5,5,95,NA,NA,NA,NA,NA,64.30783270002576,0.0016743000014685,65.04115130001446,65.1411139999982,0.8286794999730773,67.07458040001802,67.47457449999638,67.57690240000375,67.57690240000375,h,1,2.0015342999831773,69.60786440002266,69.60786440002266,69.60786440002266,69.60786440002266,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
KnowledgeN,ExpTrialStim/Square_Square_NB_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA1: SB2,SP: SB,0,6,6,282,NA,NA,NA,NA,NA,69.60786440002266,0.00167600001441314,70.34114660002524,70.44123440003023,0.8291596000199206,72.37448150001,72.77459879999515,72.87693229998695,72.87693229998695,h,1,3.277455999981612,76.17455619998509,76.17455619998509,76.17455619998509,76.17455619998509,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
RealityN,ExpTrialStim/Square_B_Triangle_1.png,"In REALITY, there are ZERO cubes",b,h,TB-Ig,2,1,1,1,1,0,1,0,1,0,B,PropFalse,SB1: TD3,SB: TO,0,7,7,78,NA,NA,NA,NA,NA,76.17455619998509,0.00166100001661106,76.90774019999662,77.00776770000812,0.8290203000069596,78.94123759999638,79.34107989998301,79.44372149999253,79.44372149999253,h,1,1.662995599966962,81.12435589998495,81.12435589998495,81.12435589998495,81.12435589998495,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
RealityN,ExpTrialStim/Triangle_NB_2.png,"In REALITY, there is ONE cube",b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA3,TY,0,8,8,55,NA,NA,NA,NA,NA,81.12435589998495,0.00140900001861155,81.85775820002891,81.95771160000004,0.8296976000419818,83.89120050001657,84.29122160002589,84.39358879998326,84.39358879998326,h,1,1.176670600019861,85.59116130002076,85.59116130002076,85.59116130002076,85.59116130002076,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
RealityY,ExpTrialStim/Triangle_Triangle_B_3.png,"In REALITY, there are ZERO cubes",h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA3: TB1,TR: TY,0,9,9,28,NA,NA,NA,NA,NA,85.59116130002076,0.00168260000646114,86.3243938999949,86.42438270000275,0.8293116000131704,88.35780420002993,88.75782529998105,88.86022580001736,88.86022580001736,h,0,1.84705959999701,90.7244306000066,90.7244306000066,90.7244306000066,90.7244306000066,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
KnowledgeY,ExpTrialStim/Triangle_NB_2.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA3,TY,0,10,10,217,NA,NA,NA,NA,NA,90.7244306000066,0.00148930004797875,91.45756339997752,91.55786070000612,0.829310400004033,93.491041900008,93.89118710003096,93.99360139999771,93.99360139999771,b,1,2.4647027000319213,96.47422329999972,96.47422329999972,96.47422329999972,96.47422329999972,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
BeliefN,ExpTrialStim/Square_B_Square_2.png,Adam THINKS there are ZERO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA2: SC3,SB: SP,0,11,11,205,NA,NA,NA,NA,NA,96.47422329999972,3.7579995114356e-4,97.20770949998403,97.3076736999792,0.8308611999964342,99.24115810001967,99.6411476000212,99.74359379999804,99.74359379999804,h,1,1.642677600029856,101.4077951000072,101.4077951000072,101.4077951000072,101.4077951000072,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
RealityN,ExpTrialStim/Square_Square_NB_1.png,"In REALITY, there are ZERO cubes",b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA1: SB2,SP: SB,0,12,12,66,NA,NA,NA,NA,NA,101.4077951000072,0.00166030001128092,102.14093510003296,102.24116460001096,0.8292648000060581,104.17431490001036,104.57426949997898,104.67697149998276,104.67697149998276,h,1,3.261224600020796,107.95763950003312,107.95763950003312,107.95763950003312,107.95763950003312,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
KnowledgeY,ExpTrialStim/Square_Triangle_B_6.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SB3: TA2,SB: TO,0,13,13,263,NA,NA,NA,NA,NA,107.95763950003312,0.00167719996534287,108.69102289999137,108.79091689997584,0.829188899951987,110.72446920000948,111.12438870000187,111.2267660999787,111.2267660999787,h,0,2.90317290002713,114.15740540000844,114.15740540000844,114.15740540000844,114.15740540000844,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
KnowledgeN,ExpTrialStim/Triangle_Triangle_B_12.png,Adam KNOWS there are TWO cubes,b,h,TB-K-B,2,0,2,2,0,2,0,0,0,2,B,PropFalse,TA1: TB3,TY: TR,0,14,14,299,NA,NA,NA,NA,NA,114.15740540000844,4.4859998160973e-4,114.89097710000352,114.99099610000847,0.8308437999803573,116.92447379999794,117.3243532999768,117.4267951999791,117.4267951999791,h,1,5.095271300000604,122.54090040002484,122.54090040002484,122.54090040002484,122.54090040002484,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
RealityY,ExpTrialStim/Triangle_NB_3.png,"In REALITY, there are ZERO cubes",h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TB2,TR,0,15,15,2,NA,NA,NA,NA,NA,122.54090040002484,7.7719998080283e-4,123.27422020002268,123.3744052000111,0.8307132999761961,125.30762209999376,125.70768900000256,125.81010539998532,125.81010539998532,b,1,1.4162446000264026,127.25774259999162,127.25774259999162,127.25774259999162,127.25774259999162,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
RealityY,ExpTrialStim/B_Square_1.png,"In REALITY, there is ONE cube",h,b,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,-,SC2,SG,0,16,16,38,NA,NA,NA,NA,NA,127.25774259999162,0.00191739998990669,127.99092920002296,128.09094510000432,0.829284000035841,130.02422800002387,130.42439930001274,130.52683260000776,130.52683260000776,b,1,1.6592919999966398,132.2074840000132,132.2074840000132,132.2074840000132,132.2074840000132,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
BeliefY,ExpTrialStim/Square_B_Square_6.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SB3: SC1,SP: SG,0,17,17,155,NA,NA,NA,NA,NA,132.2074840000132,0.0020776999881491,132.94079189997865,133.0411354000098,0.8291147999698296,134.97438259999035,135.37431560002733,135.47670360002667,135.47670360002667,b,1,3.1091384000028484,138.6075942000025,138.6075942000025,138.6075942000025,138.6075942000025,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
KnowledgeN,ExpTrialStim/Triangle_B_Square_1.png,Adam KNOWS there are ZERO cubes,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,PropFalse,SC1: TA1,SB: TO,0,18,18,320,NA,NA,NA,NA,NA,138.6075942000025,9.4180001178756e-4,139.34092869999586,139.44103440002073,0.8303653000039048,141.37441180000314,141.77433230000315,141.8767614000244,141.8767614000244,b,0,4.317434700031299,146.2240597999771,146.2240597999771,146.2240597999771,146.2240597999771,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
RealityY,ExpTrialStim/Square_NB_3.png,"In REALITY, there is ONE cube",h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SB2,SG,0,19,19,5,NA,NA,NA,NA,NA,146.2240597999771,0.00201039999956265,146.9575582999969,147.0576318000094,0.8290686000254937,148.99092609999934,149.39100419997703,149.49333670001943,149.49333670001943,b,1,1.4925104000139982,151.00746490003075,151.00746490003075,151.00746490003075,151.00746490003075,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
BeliefY,ExpTrialStim/Triangle_Triangle_NB_2.png,Adam THINKS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA2: TB3,TO: TR,0,20,20,115,NA,NA,NA,NA,NA,151.00746490003075,0.00104189995909109,151.74089640000602,151.8410380000132,0.8302075999672525,153.77433520002523,154.17435659997864,154.27665160002653,154.27665160002653,b,1,3.565880299953278,157.8575295000337,157.8575295000337,157.8575295000337,157.8575295000337,NA,NA,NA,NA,NA,NA,022,001,2024-02-12_14h47.29.904,PsychoPy Exp,2023.1.2,59.90599551436182
