Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
RealityY,ExpTrialStim/Square_Square_NB_4.png,"In REALITY, there are TWO cubes",h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB1,SP: SG,0,9,9,15,NA,NA,NA,NA,NA,73.77617149997968,0.00167019997024908,74.50921079999534,74.6095529999584,0.829393699998036,76.54275919997599,76.94278639997356,77.04493769997498,77.04493769997498,b,1,0.5300926999771036,77.59278939996148,77.59278939996148,77.59278939996148,77.59278939996148,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
BeliefN,ExpTrialStim/Square_Square_B_8.png,Adam THINKS there is ONE cube,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,1,B,PropFalse,SA2: SB3,SP: SB,0,10,10,195,NA,NA,NA,NA,NA,77.59278939996148,0.00167979998514056,78.32605179998791,78.42619430000195,0.8294842999894172,80.35923539998475,80.75938849995146,80.86169619997963,80.86169619997963,h,1,1.2496930999914184,82.14252829999896,82.14252829999896,82.14252829999896,82.14252829999896,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
KnowledgeN,ExpTrialStim/Square_Square_B_12.png,Adam KNOWS there is ONE cube,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,1,B,PropFalse,SA1: SB3,SP: SG,0,11,11,303,NA,NA,NA,NA,NA,82.14252829999896,0.00170969997998327,82.87602089997381,82.97614449996036,0.8294031000114046,84.90951049997238,85.30947889998788,85.4115463999915,85.4115463999915,h,1,1.0995505999890156,86.54253529995913,86.54253529995913,86.54253529995913,86.54253529995913,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
KnowledgeN,ExpTrialStim/Triangle_B_Square_1.png,Adam KNOWS there are ZERO cubes,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,PropFalse,SC1: TA1,SB: TO,0,12,12,320,NA,NA,NA,NA,NA,86.54253529995913,4.4279999565333e-4,87.27604889997747,87.3761934999493,0.8312356999958865,89.30950909998501,89.7094906999846,89.81154989998322,89.81154989998322,h,1,0.69947890000185,90.54274189996067,90.54274189996067,90.54274189996067,90.54274189996067,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
RealityY,ExpTrialStim/Square_B_Triangle_2.png,"In REALITY, there is ONE cube",h,b,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,-,SD3: TD2,SP: TY,0,13,13,25,NA,NA,NA,NA,NA,90.54274189996067,0.00170749996323138,91.27601579995826,91.3761383999954,0.829596399969887,93.30946159997256,93.7094575999654,93.81149120000192,93.81149120000192,b,1,1.050705800007563,94.89269289997172,94.89269289997172,94.89269289997172,94.89269289997172,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
BeliefN,ExpTrialStim/Square_B_Square_6.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoBelief,SB3: SC1,SP: SG,0,14,14,209,NA,NA,NA,NA,NA,94.89269289997172,7.7729998156428e-4,95.62602179998066,95.72613549995005,0.8307416000170633,97.6594656999805,98.0594780999818,98.16152519994648,98.16152519994648,h,1,0.572996900009457,98.75940479995916,98.75940479995916,98.75940479995916,98.75940479995916,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
KnowledgeN,ExpTrialStim/Square_B_Triangle_1.png,Adam KNOWS there is ONE cube,b,h,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,PropTrueNoKnowledge,SB1: TD3,SB: TO,0,15,15,294,NA,NA,NA,NA,NA,98.75940479995916,0.0016872999840416,99.49267680000048,99.59283399995184,0.8294966000248678,101.5261690999614,101.92598739999812,102.0280911999871,102.0280911999871,h,1,1.2104794000042602,103.25938989996212,103.25938989996212,103.25938989996212,103.25938989996212,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
KnowledgeY,ExpTrialStim/Square_Triangle_B_6.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SB3: TA2,SB: TO,0,16,16,263,NA,NA,NA,NA,NA,103.25938989996212,0.0017056000069715,103.99271609995048,104.09275529999286,0.8296659999759868,106.02594729996054,106.42602349998197,106.5280893999734,106.5280893999734,h,0,0.750047400011681,107.30921139998829,107.30921139998829,107.30921139998829,107.30921139998829,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
BeliefY,ExpTrialStim/Square_Square_B_11.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB2,SB: SP,0,17,17,144,NA,NA,NA,NA,NA,107.30921139998829,5.3389999084174e-4,108.04266879998612,108.142582499946,0.8311401000246406,110.07618509995518,110.47608209995089,110.57829479995416,110.57829479995416,b,1,0.9967459000181408,111.59269649995258,111.59269649995258,111.59269649995258,111.59269649995258,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
RealityN,ExpTrialStim/Square_B_Square_3.png,"In REALITY, there are ZERO cubes",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA3: SD1,SP: SB,0,18,18,98,NA,NA,NA,NA,NA,111.59269649995258,0.00168870005290955,112.32594429998426,112.42608529998688,0.8294798000133596,114.3594385999604,114.7927694999962,114.89479629998095,114.89479629998095,h,1,0.7275744999642484,115.64269829995465,115.64269829995465,115.64269829995465,115.64269829995465,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
RealityN,ExpTrialStim/Triangle_B_Square_3.png,"In REALITY, there are TWO cubes",b,h,FB-Ig,2,1,1,1,0,1,1,1,0,2,B,PropFalse,SD1: TA2,SG: TR,0,19,19,106,NA,NA,NA,NA,NA,115.64269829995465,0.0017008000286296,116.3759422999574,116.47606439999072,0.8295552000054158,118.40934819995891,118.80943289998686,118.91143939999164,118.91143939999164,h,1,0.7830051999771968,119.7259739000001,119.7259739000001,119.7259739000001,119.7259739000001,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
KnowledgeN,ExpTrialStim/Square_Square_B_11.png,Adam KNOWS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA3: SB2,SB: SP,0,20,20,302,NA,NA,NA,NA,NA,119.7259739000001,7.8110001049935e-4,120.45928469998762,120.5593856999767,0.8308903000433929,122.4926342999679,122.89261189999525,122.99469269998372,122.99469269998372,h,1,0.6117448000004515,123.62593569996534,123.62593569996534,123.62593569996534,123.62593569996534,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
BeliefN,ExpTrialStim/Triangle_B_2.png,Adam THINKS there is ONE cube,b,h,TB-Ig,1,0,1,1,0,1,0,0,0,1,B,PropFalse,TB2,TO,0,21,21,181,NA,NA,NA,NA,NA,123.62593569996534,0.00178799999412149,124.35927599994466,124.45922759996029,0.8296019000117667,126.39272359997268,126.79268319997936,126.8948106999742,126.8948106999742,h,1,0.9676209000172094,127.8924898999976,127.8924898999976,127.8924898999976,127.8924898999976,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
BeliefN,ExpTrialStim/Triangle_Triangle_B_7.png,Adam THINKS there are TWO cubes,b,h,TB-K-B,2,0,2,2,0,2,0,0,0,2,B,PropFalse,TA1: TB2,TR: TY,0,22,22,190,NA,NA,NA,NA,NA,127.8924898999976,4.2320002103224e-4,128.62592359998962,128.72603609994985,0.8313487999839708,130.65938479994657,131.0593401999795,131.16144589998294,131.16144589998294,h,1,0.7334635000443086,131.9258039999986,131.9258039999986,131.9258039999986,131.9258039999986,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
KnowledgeY,ExpTrialStim/Square_NB_2.png,Adam KNOWS there is ONE cube,h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SA3,SP,0,23,23,220,NA,NA,NA,NA,NA,131.9258039999986,3.9570004446431e-4,132.65922909998335,132.75934799999231,0.8312864000326954,134.6925999999512,135.0926982999663,135.19473099999595,135.19473099999595,b,1,0.6836501000216231,135.90922009997303,135.90922009997303,135.90922009997303,135.90922009997303,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
BeliefY,ExpTrialStim/Square_Square_NB_1.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB2,SP: SB,0,24,24,120,NA,NA,NA,NA,NA,135.90922009997303,0.00149249995592981,136.64258970000083,136.7426826999872,0.8298194999806583,138.6759172999882,139.07601339998655,139.17801679996774,139.17801679996774,b,1,1.3404114000150005,140.54263089998858,140.54263089998858,140.54263089998858,140.54263089998858,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
BeliefY,ExpTrialStim/Square_Triangle_NB_3.png,Adam THINKS there is ONE cube,h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB3: TA2,SP: TY,0,25,25,119,NA,NA,NA,NA,NA,140.54263089998858,0.00168350001331418,141.27585689997068,141.37600349995773,0.8296213999856263,143.30938039999455,143.7093119999627,143.81138420000207,143.81138420000207,b,1,1.06694140000036,144.909259499982,144.909259499982,144.909259499982,144.909259499982,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
RealityN,ExpTrialStim/Triangle_B_Square_4.png,"In REALITY, there are TWO cubes",b,h,FB-Ig,2,1,1,1,0,1,1,1,0,2,B,PropFalse,SD3: TB1,SB: TO,0,26,26,107,NA,NA,NA,NA,NA,144.909259499982,0.00168589997338131,145.64259039994795,145.74246290000156,0.8295830999850295,147.67602119996445,148.0760041999747,148.17794689995935,148.17794689995935,h,1,0.8206481999950483,149.02593129995512,149.02593129995512,149.02593129995512,149.02593129995512,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
KnowledgeN,ExpTrialStim/Square_Square_NB_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA1: SB2,SP: SB,0,27,27,282,NA,NA,NA,NA,NA,149.02593129995512,0.00167329999385401,149.7590737999999,149.8593260999769,0.8296027000178583,151.79265969997505,152.19251029996667,152.29472789994907,152.29472789994907,h,1,1.359202500025276,153.6757291999529,153.6757291999529,153.6757291999529,153.6757291999529,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
KnowledgeN,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam KNOWS there is ONE cube,b,h,TB-K,2,0,2,2,0,2,0,0,0,1,NB,PropFalse,TA1: TB2,TY: TO,0,28,28,276,NA,NA,NA,NA,NA,153.6757291999529,4.9439998110756e-4,154.40919259999646,154.50929979997454,0.8312563999788836,156.44262190000154,156.8425895999535,156.94463209999958,156.94463209999958,h,1,0.821722500026226,157.79258259997005,157.79258259997005,157.79258259997005,157.79258259997005,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
KnowledgeY,ExpTrialStim/Square_Triangle_B_5.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SB2: TA1,SG: TR,0,29,29,262,NA,NA,NA,NA,NA,157.79258259997005,0.00169030000688508,158.52582609996898,158.62595759995747,0.8296255000168458,160.5592782999738,160.95926029997645,161.0613504999783,161.0613504999783,b,1,1.8335640999721363,162.92570849996991,162.92570849996991,162.92570849996991,162.92570849996991,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
RealityY,ExpTrialStim/Square_Square_B_1.png,"In REALITY, there are TWO cubes",h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB2,SP: SG,0,30,30,34,NA,NA,NA,NA,NA,162.92570849996991,3.8909999420866e-4,163.6591546999989,163.7591699999757,0.8312965999939479,165.6924708999577,166.09242799994536,166.19469469995238,166.19469469995238,b,1,0.6755851000198163,166.8925366999465,166.8925366999465,166.8925366999465,166.8925366999465,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
KnowledgeY,ExpTrialStim/Square_Square_NB_2.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB3,SB: SG,0,31,31,229,NA,NA,NA,NA,NA,166.8925366999465,0.00170219998108223,167.6258100999985,167.7259487999836,0.8295842999941669,169.65928959997837,170.05921119998675,170.16137229994638,170.16137229994638,b,1,0.4685922000207938,170.65903939999407,170.65903939999407,170.65903939999407,170.65903939999407,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
BeliefN,ExpTrialStim/Square_B_Square_4.png,Adam THINKS there are ZERO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SB1: SD2,SG: SP,0,32,32,207,NA,NA,NA,NA,NA,170.65903939999407,5.953999934718e-4,171.39247889997205,171.49258609995013,0.8311310000135563,173.4259206999559,173.82596089999424,173.9279736999888,173.9279736999888,h,1,0.6862746000406332,174.64247009996325,174.64247009996325,174.64247009996325,174.64247009996325,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
BeliefN,ExpTrialStim/Triangle_Triangle_NB_2.png,Adam THINKS there are TWO cubes,b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA2: TB3,TO: TR,0,33,33,169,NA,NA,NA,NA,NA,174.64247009996325,0.0015259999781847,175.37584559997777,175.47591069998452,0.829838200006634,177.40899129997706,177.80918329994893,177.91127709997818,177.91127709997818,h,1,1.2549542000051588,179.19244489999255,179.19244489999255,179.19244489999255,179.19244489999255,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
RealityY,ExpTrialStim/Triangle_B_Square_4.png,"In REALITY, there is ONE cube",h,b,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,-,SD3: TB1,SB: TO,0,34,34,53,NA,NA,NA,NA,NA,179.19244489999255,0.00151510001160204,179.92553119995864,180.025920199987,0.8299262999789789,181.95897779997904,182.3591065999935,182.46126229997023,182.46126229997023,b,1,0.649275099975057,183.1256783999852,183.1256783999852,183.1256783999852,183.1256783999852,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
KnowledgeN,ExpTrialStim/Triangle_NB_2.png,Adam KNOWS there is ONE cube,b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA3,TY,0,35,35,271,NA,NA,NA,NA,NA,183.1256783999852,0.00170649995561689,183.85908189998008,183.95918109995543,0.8294857999426313,185.89244809997035,186.2924738999573,186.39469200000167,186.39469200000167,h,1,0.7394900000072084,187.15924479998648,187.15924479998648,187.15924479998648,187.15924479998648,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
KnowledgeY,ExpTrialStim/Square_Square_NB_6.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB3,SG: SB,0,36,36,233,NA,NA,NA,NA,NA,187.15924479998648,0.00168859999394044,187.8923749999958,187.9923255999456,0.8295810999698006,189.92571649997265,190.32585329998983,190.42798099998615,190.42798099998615,b,1,0.6259791000047699,191.07571179996012,191.07571179996012,191.07571179996012,191.07571179996012,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
BeliefN,ExpTrialStim/Triangle_B_1.png,Adam THINKS there is ONE cube,b,h,TB-Ig,1,0,1,1,0,1,0,0,0,1,B,PropFalse,TA2,TR,0,37,37,180,NA,NA,NA,NA,NA,191.07571179996012,9.3140004901215e-4,191.80907229997683,191.90919340000255,0.8306763000437059,193.84255119995217,194.2424880999606,194.34452220000097,194.34452220000097,h,1,1.150264199997764,195.5256932999473,195.5256932999473,195.5256932999473,195.5256932999473,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
KnowledgeN,ExpTrialStim/B_Square_1.png,Adam KNOWS there are ZERO cubes,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,0,B,PropFalse,SC2,SG,0,38,38,308,NA,NA,NA,NA,NA,195.5256932999473,0.00170610001077875,196.25905219995184,196.35922109999228,0.8296894999803044,198.2925322999945,198.69234399998095,198.7946447999566,198.7946447999566,h,1,0.843328399991151,199.6591041999636,199.6591041999636,199.6591041999636,199.6591041999636,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
KnowledgeN,ExpTrialStim/Triangle_Triangle_B_10.png,Adam KNOWS there are TWO cubes,b,h,TB-K-B,2,0,2,2,0,2,0,0,0,2,B,PropFalse,TA2: TB1,TR: TO,0,39,39,297,NA,NA,NA,NA,NA,199.6591041999636,0.00114780000876635,200.39237779995892,200.4922420999501,0.8304906000266783,202.4256716999807,202.82567389996257,202.92786129994784,202.92786129994784,h,1,0.7900582000147551,203.74233579996508,203.74233579996508,203.74233579996508,203.74233579996508,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
BeliefY,ExpTrialStim/Square_B_1.png,Adam THINKS there is ONE cube,h,b,TB-Ig,1,1,0,1,1,0,0,0,0,1,B,-,SA2,SG,0,40,40,128,NA,NA,NA,NA,NA,203.74233579996508,9.3109998852014e-4,204.47567389998585,204.5757878999575,0.8306339000118896,206.50915779999923,206.90913599997293,207.01112749997992,207.01112749997992,b,1,0.6187751999823377,207.65897789999144,207.65897789999144,207.65897789999144,207.65897789999144,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
BeliefY,ExpTrialStim/Triangle_B_1.png,Adam THINKS there are ZERO cubes,h,b,TB-Ig,1,0,1,1,0,1,0,0,0,0,B,-,TA2,TR,0,41,41,126,NA,NA,NA,NA,NA,207.65897789999144,6.7699997453019e-4,208.3922421999741,208.49246389995096,0.8309725999715738,210.42581089999297,210.82578129996543,210.92782459995945,210.92782459995945,b,1,1.6064412000123411,212.55907919997117,212.55907919997117,212.55907919997117,212.55907919997117,NA,NA,NA,NA,NA,NA,018,001,2024-02-12_09h40.20.858,PsychoPy Exp,2023.1.2,60.03889320460259
