Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
RealityN,ExpTrialStim/Square_B_Square_2.png,"In REALITY, there are ZERO cubes",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA2: SC3,SB: SP,0,9,9,97,NA,NA,NA,NA,NA,77.3616333999671,5.8539991732686e-4,78.09504479996394,78.19501359993592,0.8307948999572545,80.12834099994507,80.52841379994061,80.630785599933,80.630785599933,b,1,1.194032600033097,81.8450901999604,81.8450901999604,81.8450901999604,81.8450901999604,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
BeliefN,ExpTrialStim/Square_Square_B_7.png,Adam THINKS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA1: SB2,SG: SP,0,10,10,194,NA,NA,NA,NA,NA,81.8450901999604,0.00167880009394139,82.57834219990764,82.6783521999605,0.829416900058277,84.6118439999409,85.01183420000598,85.11415489995852,85.11415489995852,b,1,1.0546242001000792,86.19509870000184,86.19509870000184,86.19509870000184,86.19509870000184,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
RealityN,ExpTrialStim/Triangle_B_Square_1.png,"In REALITY, there are ZERO cubes",b,h,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,PropFalse,SC1: TA1,SB: TO,0,11,11,104,NA,NA,NA,NA,NA,86.19509870000184,0.00168169999960809,86.9283402999863,87.02848479989916,0.8293954000109807,88.96166539995465,89.36169459996745,89.46409359993413,89.46409359993413,b,1,0.8812312999507412,90.36176489992069,90.36176489992069,90.36176489992069,90.36176489992069,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
KnowledgeN,ExpTrialStim/Triangle_Triangle_B_11.png,Adam KNOWS there are TWO cubes,b,h,TB-K-B,2,0,2,2,0,2,0,0,0,2,B,PropFalse,TA3: TB2,TO: TY,0,12,12,298,NA,NA,NA,NA,NA,90.36176489992069,0.0016689000185579,91.09495209995656,91.19498839997686,0.8292964000720531,93.12858249992132,93.52845119999256,93.63083589996675,93.63083589996675,b,1,0.7146662999875844,94.36151889991017,94.36151889991017,94.36151889991017,94.36151889991017,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
BeliefN,ExpTrialStim/Square_B_Square_3.png,Adam THINKS there are ZERO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA3: SD1,SP: SB,0,13,13,206,NA,NA,NA,NA,NA,94.36151889991017,0.00167100003454834,95.0949706999818,95.19503249996342,0.8289979000110179,97.12832629994956,97.52835109992884,97.6307431999594,97.6307431999594,b,1,0.8736204000888392,98.52818179992028,98.52818179992028,98.52818179992028,98.52818179992028,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
RealityN,ExpTrialStim/Square_Square_NB_2.png,"In REALITY, there are ZERO cubes",b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA2: SB3,SB: SG,0,14,14,67,NA,NA,NA,NA,NA,98.52818179992028,4.0560006164014e-4,99.26162959996144,99.36169609997889,0.8311307000694796,101.29511189996263,101.6949701999547,101.7973046998959,101.7973046998959,b,1,0.7230769000016153,102.54483839997556,102.54483839997556,102.54483839997556,102.54483839997556,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
BeliefY,ExpTrialStim/Square_Square_NB_1.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB2,SP: SB,0,15,15,120,NA,NA,NA,NA,NA,102.54483839997556,3.8199999835342e-4,103.27831540000624,103.37845620000736,0.8312778000254184,105.31151019991376,105.71180930000264,105.81392859993502,105.81392859993502,h,1,0.8348143000621349,106.67820349999238,106.67820349999238,106.67820349999238,106.67820349999238,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
KnowledgeN,ExpTrialStim/Square_Triangle_NB_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SA2: TB1,SG: TR,0,16,16,279,NA,NA,NA,NA,NA,106.67820349999238,0.00168830004986375,107.41149729990866,107.51158169994596,0.8289206000044942,109.44512759998906,109.845064299996,109.9473734999774,109.9473734999774,b,1,1.1332917000399902,111.11151279998012,111.11151279998012,111.11151279998012,111.11151279998012,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
RealityY,ExpTrialStim/Square_Square_NB_3.png,"In REALITY, there are TWO cubes",h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB1,SG: SP,0,17,17,14,NA,NA,NA,NA,NA,111.11151279998012,0.00148320000153034,111.84498039993925,111.94489379995504,0.8296007999451831,113.87841969996224,114.27826279995496,114.3806655999506,114.3806655999506,h,1,0.7560439999215305,115.16167189995758,115.16167189995758,115.16167189995758,115.16167189995758,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
KnowledgeN,ExpTrialStim/Square_B_1.png,Adam KNOWS there is ONE cube,b,h,TB-Ig,1,1,0,1,1,0,0,0,0,1,B,PropTrueNoKnowledge,SA2,SG,0,18,18,290,NA,NA,NA,NA,NA,115.16167189995758,0.001693099969998,115.89485079993028,115.99493990000336,0.829458300024271,117.92841749999208,118.32841289998032,118.4306881999364,118.4306881999364,h,0,0.6180247999727726,119.07803779991808,119.07803779991808,119.07803779991808,119.07803779991808,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
BeliefY,ExpTrialStim/Square_Square_B_4.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB1,SG: SP,0,19,19,137,NA,NA,NA,NA,NA,119.07803779991808,0.00167230004444718,119.81157109991182,119.91163399990182,0.8292010000441223,121.84488279989456,122.24496709997766,122.34715029993096,122.34715029993096,h,1,0.8935487000271678,123.2616660000058,123.2616660000058,123.2616660000058,123.2616660000058,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
KnowledgeN,ExpTrialStim/Square_Square_NB_4.png,Adam KNOWS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA2: SB1,SP: SG,0,20,20,285,NA,NA,NA,NA,NA,123.2616660000058,0.00168220000341534,123.99490349995904,124.09501910000108,0.8294003999326378,126.02825879992452,126.42816519993356,126.53059779992329,126.53059779992329,b,1,0.9983963000122458,127.54497739998624,127.54497739998624,127.54497739998624,127.54497739998624,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
KnowledgeN,ExpTrialStim/Triangle_NB_3.png,Adam KNOWS there are TWO cubes,b,h,TB-K,1,0,1,1,0,1,0,0,0,2,NB,PropFalse,TB2,TR,0,21,21,272,NA,NA,NA,NA,NA,127.54497739998624,0.00169199996162205,128.27807659993414,128.37860389996786,0.8293029998894781,130.31169209990185,130.71173389989417,130.81400359992404,130.81400359992404,b,1,1.042316299979575,131.87804019998293,131.87804019998293,131.87804019998293,131.87804019998293,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
KnowledgeN,ExpTrialStim/Square_Square_NB_3.png,Adam KNOWS there are ZERO cubes,b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA3: SB1,SG: SP,0,22,22,284,NA,NA,NA,NA,NA,131.87804019998293,4.4199998956173e-4,132.6116209999891,132.71167029999197,0.8312908000079915,134.64486409991514,135.04501459992025,135.14731469994877,135.14731469994877,b,1,1.1813545998884365,136.3447664999403,136.3447664999403,136.3447664999403,136.3447664999403,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
KnowledgeN,ExpTrialStim/Triangle_B_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-Ig,1,0,1,2,0,2,0,0,0,0,B,PropTrueNoKnowledge,TA2,TR,0,23,23,288,NA,NA,NA,NA,NA,136.3447664999403,4.1990005411207e-4,137.07821519998834,137.1783588998951,0.8311061999993399,139.1117285999935,139.5115939999232,139.6139065999305,139.6139065999305,h,0,3.131082299980335,142.7613752000034,142.7613752000034,142.7613752000034,142.7613752000034,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
KnowledgeY,ExpTrialStim/Square_Square_NB_1.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB2,SP: SB,0,24,24,228,NA,NA,NA,NA,NA,142.7613752000034,5.3169997408986e-4,143.4948230999289,143.5948298999574,0.8307754000416026,145.52834669989534,145.92830049991608,146.03056469990406,146.03056469990406,h,1,1.3936901999404654,147.4447044999106,147.4447044999106,147.4447044999106,147.4447044999106,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
KnowledgeN,ExpTrialStim/Square_Triangle_NB_3.png,Adam KNOWS there are TWO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,2,NB,PropFalse,SB3: TA2,SP: TY,0,25,25,281,NA,NA,NA,NA,NA,147.4447044999106,5.8910006191581e-4,148.17812309996225,148.278202699963,0.8308273000875488,150.2115159999812,150.61160059995018,150.71372269990388,150.71372269990388,b,1,0.9830245999619364,151.72823139990214,151.72823139990214,151.72823139990214,151.72823139990214,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_7.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA1: TB2,TR: TY,0,26,26,240,NA,NA,NA,NA,NA,151.72823139990214,0.00166020006872713,152.46147189999465,152.5616678999504,0.8294272000202909,154.49494389991742,154.89501340000425,154.99711449991446,154.99711449991446,h,1,1.8191101999254895,156.84469049994368,156.84469049994368,156.84469049994368,156.84469049994368,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
BeliefY,ExpTrialStim/B_Square_4.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,1,1,0,0,0,0,1,1,0,0,B,-,SD2,SB,0,27,27,149,NA,NA,NA,NA,NA,156.84469049994368,3.842000151053e-4,157.5781445999164,157.6782874999335,0.8312678000656888,159.61153369990643,160.0115591000067,160.11375169991516,160.11375169991516,h,1,1.7428232999518514,161.87820159993134,161.87820159993134,161.87820159993134,161.87820159993134,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
BeliefN,ExpTrialStim/Square_B_Square_6.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoBelief,SB3: SC1,SP: SG,0,28,28,209,NA,NA,NA,NA,NA,161.87820159993134,0.00170539994724094,162.61133779992815,162.7115842999192,0.8293063000310212,164.6449353999924,165.04498489992693,165.14714959997218,165.14714959997218,b,1,1.6213910999940708,166.79485659999773,166.79485659999773,166.79485659999773,166.79485659999773,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
RealityN,ExpTrialStim/Triangle_Triangle_NB_2.png,"In REALITY, there are TWO cubes",b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA2: TB3,TO: TR,0,29,29,61,NA,NA,NA,NA,NA,166.79485659999773,0.00165529991500079,167.52807139989454,167.62816429999657,0.8293580999597907,169.561599599896,169.9615622999845,170.06383909995202,170.06383909995202,b,1,0.8886840000050142,170.97821259999182,170.97821259999182,170.97821259999182,170.97821259999182,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
RealityN,ExpTrialStim/B_Square_3.png,"In REALITY, there are TWO cubes",b,h,FB-Ig,1,1,0,0,0,0,1,1,0,2,B,PropFalse,SD1,SP,0,30,30,94,NA,NA,NA,NA,NA,170.97821259999182,0.00166519999038428,171.71121679991484,171.81153409997933,0.8292874000035226,173.74474160000682,174.1449285999406,174.24753479997162,174.24753479997162,b,1,1.920915900031105,176.19475659995803,176.19475659995803,176.19475659995803,176.19475659995803,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_12.png,Adam KNOWS there are ZERO cubes,h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA1: TB3,TY: TR,0,31,31,245,NA,NA,NA,NA,NA,176.19475659995803,0.00151570001617074,176.92804989998697,177.02805039996747,0.8296438000397757,178.961299699964,179.36154399998486,179.4637340999907,179.4637340999907,h,1,1.8407504999777304,181.32792049995624,181.32792049995624,181.32792049995624,181.32792049995624,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
RealityN,ExpTrialStim/Square_NB_1.png,"In REALITY, there are ZERO cubes",b,h,TB-K,1,1,0,1,1,0,0,0,0,0,NB,PropFalse,SA1,SB,0,32,32,57,NA,NA,NA,NA,NA,181.32792049995624,0.00166800001170486,182.0614029999124,182.16152530000545,0.8294443000340834,184.09485379990656,184.4947603999171,184.59709439997096,184.59709439997096,b,1,2.379514600033872,186.99478219996672,186.99478219996672,186.99478219996672,186.99478219996672,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
BeliefN,ExpTrialStim/Triangle_Triangle_NB_2.png,Adam THINKS there are TWO cubes,b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA2: TB3,TO: TR,0,33,33,169,NA,NA,NA,NA,NA,186.99478219996672,0.0016926999669522,187.7280335999094,187.82819499995097,0.8293268999550492,189.761528300005,190.16155409999192,190.2637382999528,190.2637382999528,b,1,5.1926788000855595,195.47811669996008,195.47811669996008,195.47811669996008,195.47811669996008,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
KnowledgeN,ExpTrialStim/Square_B_Square_3.png,Adam KNOWS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoKnowledge,SA3: SD1,SP: SB,0,34,34,314,NA,NA,NA,NA,NA,195.47811669996008,0.00168870005290955,196.2113865999272,196.311481099925,0.8293477999977767,198.24465529993176,198.64487550000192,198.74708809994627,198.74708809994627,b,1,2.7249524999642745,201.4944010999752,201.4944010999752,201.4944010999752,201.4944010999752,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
KnowledgeN,ExpTrialStim/Triangle_B_Square_1.png,Adam KNOWS there are ZERO cubes,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,PropFalse,SC1: TA1,SB: TO,0,35,35,320,NA,NA,NA,NA,NA,201.4944010999752,3.9029994513839e-4,202.22797879995775,202.3279821999604,0.8308533999370411,204.2614542999072,204.66142149991356,204.76380669989155,204.76380669989155,b,1,6.108530099969357,210.89466029999312,210.89466029999312,210.89466029999312,210.89466029999312,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
KnowledgeN,ExpTrialStim/B_Square_4.png,Adam KNOWS there is ONE cube,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,PropTrueNoKnowledge,SD2,SB,0,36,36,311,NA,NA,NA,NA,NA,210.89466029999312,0.00151700002606958,211.627952599898,211.72792199999097,0.8295925999991596,213.66143709991593,214.0613343999721,214.16365869995207,214.16365869995207,b,1,2.004710500012152,216.19465590000615,216.19465590000615,216.19465590000615,216.19465590000615,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
RealityY,ExpTrialStim/Square_NB_3.png,"In REALITY, there is ONE cube",h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SB2,SG,0,37,37,5,NA,NA,NA,NA,NA,216.19465590000615,0.00169780000578612,216.9279239999596,217.0280791999539,0.8294332000659779,218.96128889999815,219.36133189999964,219.4635806999868,219.4635806999868,h,1,4.736773499986157,224.22803639993072,224.22803639993072,224.22803639993072,224.22803639993072,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
BeliefY,ExpTrialStim/Square_B_Square_1.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SA1: SC2,SG: SB,0,38,38,150,NA,NA,NA,NA,NA,224.22803639993072,0.00169139995705336,224.96127989992965,225.06141789990943,0.8294818999711424,226.994742599898,227.39471219992265,227.4969509999501,227.4969509999501,h,1,2.3353569000028074,229.86127889994532,229.86127889994532,229.86127889994532,229.86127889994532,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
BeliefY,ExpTrialStim/Square_Triangle_NB_2.png,Adam THINKS there is ONE cube,h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB1: TB3,SB: TO,0,39,39,118,NA,NA,NA,NA,NA,229.86127889994532,0.00167489994782954,230.59458079992328,230.69477559998631,0.829364400007762,232.6279358000029,233.02804269990884,233.1302841999568,233.1302841999568,h,1,0.8780008000321686,234.02789189992473,234.02789189992473,234.02789189992473,234.02789189992473,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
BeliefN,ExpTrialStim/Square_Triangle_NB_3.png,Adam THINKS there are TWO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,2,NB,PropFalse,SB3: TA2,SP: TY,0,40,40,173,NA,NA,NA,NA,NA,234.02789189992473,0.00168590003158897,234.7612064999994,234.8614121999126,0.8295135999796912,236.794729599962,237.19471499999057,237.29688269994224,237.29688269994224,b,1,1.8234558999538424,239.14444750000257,239.14444750000257,239.14444750000257,239.14444750000257,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
RealityN,ExpTrialStim/Triangle_B_1.png,"In REALITY, there is ONE cube",b,h,TB-Ig,1,0,1,1,0,1,0,0,0,1,B,PropFalse,TA2,TR,0,41,41,72,NA,NA,NA,NA,NA,239.14444750000257,0.00166839989833533,239.8779069999,239.97784099995624,0.8293511999072507,241.9114104999462,242.3113095998997,242.4134298999561,242.4134298999561,b,1,2.522871599998325,244.96128099993803,244.96128099993803,244.96128099993803,244.96128099993803,NA,NA,NA,NA,NA,NA,033,001,2024-02-16_09h39.34.458,PsychoPy Exp,2023.1.2,59.99548837476415
