Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndText.stopped,ExpEndPressSPACE.stopped,ExpEndPressSPACE.keys,participant,session,date,expName,psychopyVersion,frameRate
KnowledgeY,ExpTrialStim/Square_Square_NB_4.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB1,SP: SG,0,41,41,231,NA,NA,NA,NA,NA,214.01877179997973,0.00179159999242983,214.75185810000403,214.8520920999872,0.8294091999996454,216.78547919998528,217.18543710000813,217.28752419998636,217.28752419998636,h,1,0.9658447000256274,218.28539309999903,218.28539309999903,218.28539309999903,218.28539309999903,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Square_Square_NB_3.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB1,SG: SP,0,42,42,230,NA,NA,NA,NA,NA,218.28539309999903,0.00186220000614412,219.0186376000056,219.11877100000856,0.8293741000234149,221.0519665000029,221.45186390000163,221.55441779998364,221.55441779998364,h,1,0.7312783000234049,222.3020360999799,222.3020360999799,222.3020360999799,222.3020360999799,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Triangle_Triangle_NB_1.png,"In REALITY, there is ONE cube",b,h,TB-K,2,0,2,2,0,2,0,0,0,1,NB,PropFalse,TA1: TB2,TY: TO,0,43,43,60,NA,NA,NA,NA,NA,222.3020360999799,0.00212560000363737,223.03514079999877,223.13540400000056,0.8294300000125077,225.0687163999828,225.46872839998105,225.57076509998296,225.57076509998296,b,1,0.8581992999825161,226.45186850000755,226.45186850000755,226.45186850000755,226.45186850000755,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Square_Triangle_B_2.png,"In REALITY, there are TWO cubes",b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SA2: TB3,SB: TO,0,44,44,89,NA,NA,NA,NA,NA,226.45186850000755,0.00213690000236965,227.18509439998888,227.2853776999982,0.8295913999900222,229.23539630000596,229.6353509000037,229.73741820000575,229.73741820000575,b,1,0.6755923999880906,230.43530499999181,230.43530499999181,230.43530499999181,230.43530499999181,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Triangle_NB_1.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA1,TO,0,45,45,216,NA,NA,NA,NA,NA,230.43530499999181,0.00169350000214762,231.1685883000027,231.2687321999983,0.8295483999827411,233.2020615999936,233.6020542999904,233.70422789998705,233.70422789998705,h,1,0.860374200012302,234.58523769999735,234.58523769999735,234.58523769999735,234.58523769999735,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/B_Square_3.png,Adam KNOWS there is ONE cube,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,PropTrueNoKnowledge,SD1,SP,0,46,46,310,NA,NA,NA,NA,NA,234.58523769999735,7.9199997708201e-4,235.3185787999828,235.41851560000217,0.8308470999763813,237.35191399999897,237.75184389998319,237.85418589998153,237.85418589998153,b,1,0.9587222000118344,238.83525329999975,238.83525329999975,238.83525329999975,238.83525329999975,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Square_Square_B_4.png,"In REALITY, there is ONE cube",b,h,TB-K-B,2,2,0,2,2,0,0,0,0,1,B,PropFalse,SA2: SB1,SG: SP,0,47,47,87,NA,NA,NA,NA,NA,238.83525329999975,0.00172560001374222,239.5685100999835,239.6685130999831,0.8295495999918785,241.60199719999216,242.00169969999115,242.10529039998073,242.10529039998073,b,1,0.947994500020286,243.08528020000085,243.08528020000085,243.08528020000085,243.08528020000085,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Triangle_NB_3.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TB2,TR,0,48,48,218,NA,NA,NA,NA,NA,243.08528020000085,0.00207430002046749,243.8184062000073,243.9187493000063,0.8295817000034731,245.8520630999992,246.2519830999954,246.35408269998152,246.35408269998152,h,1,0.7704309000109788,247.1517674000061,247.1517674000061,247.1517674000061,247.1517674000061,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Triangle_B_1.png,"In REALITY, there are ZERO cubes",h,b,TB-Ig,1,0,1,1,0,1,0,0,0,0,B,-,TA2,TR,0,49,49,18,NA,NA,NA,NA,NA,247.1517674000061,5.7549998746253e-4,247.8851637000043,247.98532049998175,0.8311320999928284,249.9186523999961,250.3186563999916,250.42070429999148,250.42070429999148,h,1,0.7041182999964803,251.15187380000137,251.15187380000137,251.15187380000137,251.15187380000137,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Square_Square_B_9.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB1,SB: SG,0,50,50,142,NA,NA,NA,NA,NA,251.15187380000137,0.00179810001282021,251.8851866000041,251.98528900000383,0.8295520000101533,253.91853229998375,254.31861299998127,254.42070799999055,254.42070799999055,h,1,0.78419639999629,255.23523560000467,255.23523560000467,255.23523560000467,255.23523560000467,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Square_B_Square_7.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SA3: SC2,SG: SP,0,51,51,156,NA,NA,NA,NA,NA,255.23523560000467,0.00179670000215992,255.96848769998175,256.0684586999996,0.8295283000043128,258.00174859998515,258.4019139999873,258.5039881999837,258.5039881999837,h,1,0.8448824000079185,259.368355899991,259.368355899991,259.368355899991,259.368355899991,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Square_Triangle_NB_1.png,Adam THINKS there are ZERO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SA2: TB1,SG: TR,0,52,52,171,NA,NA,NA,NA,NA,259.368355899991,0.00168479999410919,260.1017971999827,260.2019092999981,0.8294925999944098,262.13526369998,262.5351776999887,262.637453000003,262.637453000003,b,1,1.3749158999999054,264.0349908999924,264.0349908999924,264.0349908999924,264.0349908999924,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Triangle_B_Square_1.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,-,SC1: TA1,SB: TO,0,53,53,158,NA,NA,NA,NA,NA,264.0349908999924,9.2880000011064e-4,264.7684384000022,264.86855109999306,0.8307111999893095,266.80182150000473,267.20192880000104,267.30431069998303,267.30431069998303,h,1,0.9646412000001874,268.28503919998184,268.28503919998184,268.28503919998184,268.28503919998184,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/B_Square_2.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,1,1,0,0,0,0,1,1,0,0,B,-,SC3,SG,0,54,54,147,NA,NA,NA,NA,NA,268.28503919998184,6.6749998950399e-4,269.0181406000047,269.11837869999,0.8306398999993689,271.05183670000406,271.45191740000155,271.55400849998114,271.55400849998114,h,1,0.8347815000161063,272.41843150000204,272.41843150000204,272.41843150000204,272.41843150000204,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Triangle_B_Square_4.png,"In REALITY, there are TWO cubes",b,h,FB-Ig,2,1,1,1,0,1,1,1,0,2,B,PropFalse,SD3: TB1,SB: TO,0,55,55,107,NA,NA,NA,NA,NA,272.41843150000204,0.00170749999233521,273.151761599991,273.25184169999557,0.829529199982062,275.18511389999185,275.5852079000033,275.68729729999905,275.68729729999905,b,1,1.0054459000239149,276.7184300000081,276.7184300000081,276.7184300000081,276.7184300000081,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Triangle_B_Square_2.png,Adam KNOWS there are ZERO cubes,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,PropFalse,SC3: TB3,SP: TY,0,56,56,321,NA,NA,NA,NA,NA,276.7184300000081,0.00150920002488419,277.4517485999968,277.5518701999972,0.8297090000123717,279.4851709000068,279.88514810000197,279.9872517999902,279.9872517999902,h,0,2.4986445999820717,282.5017078999954,282.5017078999954,282.5017078999954,282.5017078999954,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Triangle_B_2.png,Adam KNOWS there are ZERO cubes,b,h,TB-Ig,1,0,1,1,0,1,0,0,0,0,B,PropTrueNoKnowledge,TB2,TO,0,57,57,289,NA,NA,NA,NA,NA,282.5017078999954,0.00171599999885074,283.235059300001,283.33516610000515,0.8294865999778267,285.2685617999814,285.66848219998064,285.77052069999627,285.77052069999627,h,0,2.2742671000014525,288.0684367000067,288.0684367000067,288.0684367000067,288.0684367000067,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Square_B_Square_4.png,Adam THINKS there are ZERO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SB1: SD2,SG: SP,0,58,58,207,NA,NA,NA,NA,NA,288.0684367000067,0.00170319998869672,288.80169880000176,288.90180859999964,0.8295972000050824,290.8350561999832,291.2351717999845,291.3372321999923,291.3372321999923,b,1,2.1554882999917027,293.518336899986,293.518336899986,293.518336899986,293.518336899986,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/B_Square_2.png,Adam THINKS there is ONE cube,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,PropTrueNoBelief,SC3,SG,0,59,59,201,NA,NA,NA,NA,NA,293.518336899986,0.00170510000316426,294.25168499999563,294.35166559999925,0.8295837999903597,296.2850061999925,296.6850817000086,296.7871409000072,296.7871409000072,b,1,1.185510199982673,298.00172269999166,298.00172269999166,298.00172269999166,298.00172269999166,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Triangle_NB_2.png,Adam THINKS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA3,TY,0,60,60,109,NA,NA,NA,NA,NA,298.00172269999166,0.00169479998294264,298.7349824999983,298.8350849999988,0.8295709999802057,300.7684724999999,301.168362299999,301.2704424999829,301.2704424999829,h,1,1.6457439000078011,302.934866399999,302.934866399999,302.934866399999,302.934866399999,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Square_B_Triangle_1.png,"In REALITY, there are ZERO cubes",b,h,TB-Ig,2,1,1,1,1,0,1,0,1,0,B,PropFalse,SB1: TD3,SB: TO,0,61,61,78,NA,NA,NA,NA,NA,302.934866399999,5.7889998424798e-4,303.66829589998815,303.7684658000071,0.8312064999772701,305.70147470000666,306.1017701999808,306.2037808999885,306.2037808999885,b,1,0.7688221999851521,307.00172689999454,307.00172689999454,307.00172689999454,307.00172689999454,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Triangle_B_Square_2.png,Adam THINKS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoBelief,SC3: TB3,SP: TY,0,62,62,213,NA,NA,NA,NA,NA,307.00172689999454,0.00170419999631121,307.73481080000056,307.8350559999817,0.8294756999821402,309.7682722999889,310.1682804999873,310.2703813999833,310.2703813999833,b,1,1.0148395000142043,311.30164089999744,311.30164089999744,311.30164089999744,311.30164089999744,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Square_Triangle_NB_3.png,Adam KNOWS there are TWO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,2,NB,PropFalse,SB3: TA2,SP: TY,0,63,63,281,NA,NA,NA,NA,NA,311.30164089999744,0.0017097000090871,312.03493799999706,312.13505419998546,0.829390400002012,314.06842309999047,314.46836460000486,314.5703633999801,314.5703633999801,b,1,0.7622495999967214,315.35152329999255,315.35152329999255,315.35152329999255,315.35152329999255,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Square_Triangle_B_8.png,Adam THINKS there are TWO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SA2: TB1,SP: TY,0,64,64,199,NA,NA,NA,NA,NA,315.35152329999255,0.00168820001999847,316.08495190000394,316.1850242000073,0.8295403000083752,318.11812159998226,318.51843199998257,318.62044090000563,318.62044090000563,b,1,0.912156500009587,319.55163979998906,319.55163979998906,319.55163979998906,319.55163979998906,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Square_B_1.png,Adam THINKS there is ONE cube,h,b,TB-Ig,1,1,0,1,1,0,0,0,0,1,B,-,SA2,SG,0,65,65,128,NA,NA,NA,NA,NA,319.55163979998906,0.00168690001009963,320.28488989998004,320.38481489999685,0.8294997000193689,322.3181721000001,322.7183766999806,322.82038299998385,322.82038299998385,h,1,0.6648236000037286,323.50161219999427,323.50161219999427,323.50161219999427,323.50161219999427,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Triangle_Triangle_B_3.png,"In REALITY, there is ONE cube",b,h,TB-K-B,2,0,2,2,0,2,0,0,0,1,B,PropFalse,TA3: TB1,TR: TY,0,66,66,82,NA,NA,NA,NA,NA,323.50161219999427,0.00172909998218528,324.2348609000037,324.33497329999227,0.8293940000003204,326.2681679999805,326.6683275999967,326.7704202999885,326.7704202999885,b,1,0.6821820000186563,327.4680778000038,327.4680778000038,327.4680778000038,327.4680778000038,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Triangle_Triangle_B_5.png,Adam THINKS there is ONE cube,b,h,TB-K-B,2,0,2,2,0,2,0,0,0,1,B,PropFalse,TA3: TB2,TR: TO,0,67,67,188,NA,NA,NA,NA,NA,327.4680778000038,5.4660000023432e-4,328.2014902999799,328.30149059998803,0.8311031000048388,330.2347470999812,330.6349687000038,330.7370052000042,330.7370052000042,b,1,1.3954915000067558,332.15141120000044,332.15141120000044,332.15141120000044,332.15141120000044,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Square_B_Square_5.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SB2: SD3,SB: SG,0,68,68,154,NA,NA,NA,NA,NA,332.15141120000044,0.00149779999628663,332.88486099999864,332.9849387999857,0.8297231999749783,334.91829410000355,335.3182858999935,335.4203684999957,335.4203684999957,h,1,1.4242247999936808,336.86826940000174,336.86826940000174,336.86826940000174,336.86826940000174,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Triangle_B_Square_3.png,Adam THINKS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoBelief,SD1: TA2,SG: TR,0,69,69,214,NA,NA,NA,NA,NA,336.86826940000174,0.00168779998784884,337.6014954999846,337.70164319998,0.8295109999889974,339.6348331999907,340.03492149998783,340.1370517000032,340.1370517000032,b,1,0.963694200007012,341.11806239999714,341.11806239999714,341.11806239999714,341.11806239999714,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Triangle_NB_2.png,Adam KNOWS there is ONE cube,b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA3,TY,0,70,70,271,NA,NA,NA,NA,NA,341.11806239999714,4.8560000141151e-4,341.85147409999627,341.9515769999998,0.8311059000261594,343.884791199991,344.28486889999476,344.386897999997,344.386897999997,b,1,1.1299332000198774,345.5349236000038,345.5349236000038,345.5349236000038,345.5349236000038,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Triangle_Triangle_NB_2.png,Adam THINKS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA2: TB3,TO: TR,0,71,71,115,NA,NA,NA,NA,NA,345.5349236000038,0.00180339999496936,346.26813680000487,346.36810019999393,0.8295740000030492,348.30147790000774,348.70141799998237,348.8036220000067,348.8036220000067,h,1,1.3364895000122488,350.1680334999983,350.1680334999983,350.1680334999983,350.1680334999983,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Triangle_B_2.png,Adam THINKS there are ZERO cubes,h,b,TB-Ig,1,0,1,1,0,1,0,0,0,0,B,-,TB2,TO,0,72,72,127,NA,NA,NA,NA,NA,350.1680334999983,5.9120001969859e-4,350.9014845000056,351.00157269998454,0.8312230000155978,352.9347400999977,353.3348901999998,353.4369613000017,353.4369613000017,h,1,1.2954535000026226,354.7514633999963,354.7514633999963,354.7514633999963,354.7514633999963,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Square_Square_NB_4.png,"In REALITY, there are TWO cubes",h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB1,SP: SG,0,73,73,15,NA,NA,NA,NA,NA,354.7514633999963,0.00150260000373236,355.4847654000041,355.5849071999837,0.8298814999870956,357.51821029998246,357.91819239998586,358.02023870000266,358.02023870000266,h,1,0.8881505999888759,358.93472399999155,358.93472399999155,358.93472399999155,358.93472399999155,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Square_Triangle_NB_3.png,Adam KNOWS there is ONE cube,h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB3: TA2,SP: TY,0,74,74,227,NA,NA,NA,NA,NA,358.93472399999155,0.00112659999285824,359.6680388999812,359.76811069998075,0.8303820999863092,361.7013403000019,362.1013844999834,362.2037257000047,362.2037257000047,h,1,0.8725595999858342,363.1012683000008,363.1012683000008,363.1012683000008,363.1012683000008,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Triangle_B_Triangle_1.png,Adam THINKS there are ZERO cubes,h,b,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,-,TA3: TD1,TY: TR,0,75,75,130,NA,NA,NA,NA,NA,363.1012683000008,0.00124230000074021,363.83471589998226,363.9348955999885,0.8303646999993362,365.8680065000081,366.2681918999878,366.3702767000068,366.3702767000068,h,1,1.4502700000011828,367.85113389999606,367.85113389999606,367.85113389999606,367.85113389999606,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Square_Square_B_2.png,"In REALITY, there are TWO cubes",h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB3,SB: SP,0,76,76,35,NA,NA,NA,NA,NA,367.85113389999606,4.3779998668469e-4,368.5846962000069,368.6848343999882,0.8312161999929231,370.6179970999947,371.0180790000013,371.1201093999843,371.1201093999843,h,1,1.3083574999764096,372.4513125999947,372.4513125999947,372.4513125999947,372.4513125999947,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Square_Square_NB_3.png,"In REALITY, there are TWO cubes",h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB1,SG: SP,0,77,77,14,NA,NA,NA,NA,NA,372.4513125999947,0.00187400000868365,373.18473249999806,373.28480789999594,0.8295781000051647,375.21817680000095,375.61797859999933,375.72019689998706,375.72019689998706,h,1,0.9242072999768424,376.66807489999337,376.66807489999337,376.66807489999337,376.66807489999337,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Triangle_B_Square_1.png,Adam THINKS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoBelief,SC1: TA1,SB: TO,0,78,78,212,NA,NA,NA,NA,NA,376.66807489999337,0.00175950000993907,377.40134749998106,377.5014175999968,0.8296275000029709,379.4346480999957,379.8347686000052,379.93688309998834,379.93688309998834,b,1,0.8676094000111334,380.83451049998985,380.83451049998985,380.83451049998985,380.83451049998985,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/B_Square_3.png,Adam THINKS there is ONE cube,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,PropTrueNoBelief,SD1,SP,0,79,79,202,NA,NA,NA,NA,NA,380.83451049998985,4.250000056345e-4,381.568015900004,381.66811450000387,0.8313427000248339,383.6012393999845,384.0014532000059,384.1034823000082,384.1034823000082,b,1,1.213108199997805,385.3346362999873,385.3346362999873,385.3346362999873,385.3346362999873,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Triangle_B_2.png,Adam THINKS there is ONE cube,b,h,TB-Ig,1,0,1,1,0,1,0,0,0,1,B,PropFalse,TB2,TO,0,80,80,181,NA,NA,NA,NA,NA,385.3346362999873,0.00159390000044368,386.0679790999857,386.1681342000083,0.8298706999921706,388.1014284999983,388.5013674999937,388.6035855000082,388.6035855000082,b,1,1.8403599000012036,390.47051879999344,NA,390.47051879999344,NA,space,17.989852800004883,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Square_Square_B_9.png,Adam KNOWS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA3: SB1,SB: SG,0,81,81,300,NA,NA,NA,NA,NA,408.4846077999973,0.00169060000916942,409.2178439999989,409.3179933000065,0.831483100017067,411.2513207999873,411.6512655999977,411.7534348999907,411.7534348999907,h,0,1.3633853000064846,413.134639099997,413.134639099997,413.134639099997,413.134639099997,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Triangle_Triangle_NB_1.png,"In REALITY, there are ZERO cubes",h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA1: TB2,TY: TO,0,82,82,6,NA,NA,NA,NA,NA,413.134639099997,0.00183770002331584,413.88456239999505,413.9846620000026,0.8443122000026051,415.917985499982,416.3178165999998,416.42009070000495,416.42009070000495,h,1,0.63241890000063,417.08452859998215,417.08452859998215,417.08452859998215,417.08452859998215,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Square_Triangle_B_11.png,Adam KNOWS there are TWO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SB2: TA3,SG: TR,0,83,83,306,NA,NA,NA,NA,NA,417.08452859998215,0.00158789998386055,417.81785399999353,417.9178095999814,0.8298325999930967,419.8512461000064,420.2512250999862,420.3532905000029,420.3532905000029,b,1,1.618585099990014,422.00098739998066,422.00098739998066,422.00098739998066,422.00098739998066,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Square_Square_NB_4.png,Adam KNOWS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA2: SB1,SP: SG,0,84,84,285,NA,NA,NA,NA,NA,422.00098739998066,4.1239999700337e-4,422.73451999999816,422.8346213999903,0.831462099973578,424.767961000005,425.16791739998735,425.26995849999366,425.26995849999366,h,0,0.8623324999934994,426.1511316999968,426.1511316999968,426.1511316999968,426.1511316999968,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
