Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.96290879999287,27.932615199999415,27.932615199999415,space,11.152723299979698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,020,001,2024-02-12_12h09.31.468,PsychoPy Exp,2023.1.2,60.013635103908875
BeliefY,ExpTrialStim/Triangle_B_2.png,Adam THINKS there are ZERO cubes,h,b,TB-Ig,1,0,1,1,0,1,0,0,0,0,B,-,TB2,TO,0,0,0,127,NA,NA,NA,NA,NA,39.24622550001368,0.14265999995404854,39.99837630003458,40.09836170001654,0.9820199999958276,42.031774100032635,42.43180219997885,42.56346030003624,42.56346030003624,b,1,1.3617919000098482,43.948479300015606,43.948479300015606,43.948479300015606,43.948479300015606,NA,NA,NA,NA,NA,NA,020,001,2024-02-12_12h09.31.468,PsychoPy Exp,2023.1.2,60.013635103908875
KnowledgeN,ExpTrialStim/Square_Square_NB_2.png,Adam KNOWS there are ZERO cubes,b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA2: SB3,SB: SG,0,1,1,283,NA,NA,NA,NA,NA,43.948479300015606,0.00196339999092742,44.69834320002701,44.79848340002354,0.8446522000012919,46.73186130000977,47.1317793999915,47.23398580000503,47.23398580000503,h,1,1.7712886999943294,49.031712600030005,49.031712600030005,49.031712600030005,49.031712600030005,NA,NA,NA,NA,NA,NA,020,001,2024-02-12_12h09.31.468,PsychoPy Exp,2023.1.2,60.013635103908875
BeliefY,ExpTrialStim/Square_B_1.png,Adam THINKS there is ONE cube,h,b,TB-Ig,1,1,0,1,1,0,0,0,0,1,B,-,SA2,SG,0,2,2,128,NA,NA,NA,NA,NA,49.031712600030005,0.00197109999135136,49.76499510003487,49.86502349999501,0.8292923999833874,51.7983751000138,52.198383099981584,52.30047970003216,52.30047970003216,b,1,1.0887341999914495,53.41487829998368,53.41487829998368,53.41487829998368,53.41487829998368,NA,NA,NA,NA,NA,NA,020,001,2024-02-12_12h09.31.468,PsychoPy Exp,2023.1.2,60.013635103908875
KnowledgeY,ExpTrialStim/Triangle_NB_1.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA1,TO,0,3,3,216,NA,NA,NA,NA,NA,53.41487829998368,0.00177059997804462,54.14832450001268,54.24838639999507,0.8285464000073262,56.18179290002445,56.581800399988424,56.68397840001853,56.68397840001853,b,1,2.033431300020311,58.74815509998007,58.74815509998007,58.74815509998007,58.74815509998007,NA,NA,NA,NA,NA,NA,020,001,2024-02-12_12h09.31.468,PsychoPy Exp,2023.1.2,60.013635103908875
BeliefN,ExpTrialStim/Triangle_NB_1.png,Adam THINKS there is ONE cube,b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA1,TO,0,4,4,162,NA,NA,NA,NA,NA,58.74815509998007,0.00200149999000132,59.48166290001245,59.58175150002353,0.8293794000055641,61.51502970000729,61.91506100003608,62.017237499996554,62.017237499996554,h,1,1.1080289999954402,63.148310200020205,63.148310200020205,63.148310200020205,63.148310200020205,NA,NA,NA,NA,NA,NA,020,001,2024-02-12_12h09.31.468,PsychoPy Exp,2023.1.2,60.013635103908875
BeliefN,ExpTrialStim/Square_Triangle_B_8.png,Adam THINKS there are TWO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SA2: TB1,SP: TY,0,5,5,199,NA,NA,NA,NA,NA,63.148310200020205,0.00196319998940452,63.89833260001615,63.99844930000836,0.8460787999792956,65.931769200018607,66.33171300002141,66.43392199999653,66.43392199999653,h,1,1.867298600031063,68.33169459999772,68.33169459999772,68.33169459999772,68.33169459999772,NA,NA,NA,NA,NA,NA,020,001,2024-02-12_12h09.31.468,PsychoPy Exp,2023.1.2,60.013635103908875
BeliefY,ExpTrialStim/Square_B_Square_3.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SA3: SD1,SP: SB,0,6,6,152,NA,NA,NA,NA,NA,68.33169459999772,0.0019664000137709,69.06500030000461,69.16506129998015,0.8293833999778144,71.09841129998676,71.49839269998483,71.60048409999581,71.60048409999581,b,1,1.2290141000412405,72.84830970002804,72.84830970002804,72.84830970002804,72.84830970002804,NA,NA,NA,NA,NA,NA,020,001,2024-02-12_12h09.31.468,PsychoPy Exp,2023.1.2,60.013635103908875
KnowledgeY,ExpTrialStim/Square_Square_B_10.png,Adam KNOWS there are TWO cubes,h,b,FB-Ig,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB1,SG: SB,0,7,7,255,NA,NA,NA,NA,NA,72.84830970002804,0.00195970002096146,73.58160770003451,73.68176360003417,0.82959470001515,75.6150794000132,76.01504919998115,76.11720829998376,76.11720829998376,b,1,1.127966900006868,77.26489990000846,77.26489990000846,77.26489990000846,77.26489990000846,NA,NA,NA,NA,NA,NA,020,001,2024-02-12_12h09.31.468,PsychoPy Exp,2023.1.2,60.013635103908875
KnowledgeN,ExpTrialStim/Square_NB_2.png,Adam KNOWS there are TWO cubes,b,h,TB-K,1,1,0,1,1,0,0,0,0,2,NB,PropFalse,SA3,SP,0,8,8,274,NA,NA,NA,NA,NA,77.26489990000846,0.00198250001994892,77.99826720001874,78.09840299998177,0.8293690999853425,80.0317314999993,80.43164700001944,80.53380750003271,80.53380750003271,h,1,1.2875676000257954,81.8482815999887,81.8482815999887,81.8482815999887,81.8482815999887,NA,NA,NA,NA,NA,NA,020,001,2024-02-12_12h09.31.468,PsychoPy Exp,2023.1.2,60.013635103908875
