Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
BeliefY,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam THINKS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA1: TB2,TY: TO,0,9,9,114,NA,NA,NA,NA,NA,128.44250899995677,8.0329994671046e-4,129.1924682999961,129.2922125000041,0.8491238999413326,131.2594724999508,131.65900510002393,131.7594519999111,131.7594519999111,b,1,2.1125867000082508,133.8924332999159,133.8924332999159,133.8924332999159,133.8924332999159,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
RealityN,ExpTrialStim/Square_Square_B_2.png,"In REALITY, there are ZERO cubes",b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA2: SB3,SB: SP,0,10,10,85,NA,NA,NA,NA,NA,133.8924332999159,8.8729988783597e-4,134.64203460002318,134.74330620002002,0.8499578998889774,136.70947779994458,137.10904239991214,137.20818660000805,137.20818660000805,h,1,0.45645719999447465,137.69233079999685,137.69233079999685,137.69233079999685,137.69233079999685,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
BeliefY,ExpTrialStim/Square_B_Square_6.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SB3: SC1,SP: SG,0,11,11,155,NA,NA,NA,NA,NA,137.69233079999685,7.1370007935911e-4,138.44276100001298,138.54281229991466,0.8496731000486761,140.49267740000505,140.89223909995053,140.991958300001,140.991958300001,b,1,1.3761941000120714,142.3928305999143,142.3928305999143,142.3928305999143,142.3928305999143,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
BeliefN,ExpTrialStim/Triangle_Triangle_NB_3.png,Adam THINKS there are TWO cubes,b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA3: TB1,TR: TY,0,12,12,170,NA,NA,NA,NA,NA,142.3928305999143,0.00100509996991604,143.14193589997012,143.2434291000245,0.84951099997852,145.20935609994922,145.60871589998715,145.70866000000387,145.70866000000387,h,1,0.9793202999280766,146.70898679993115,146.70898679993115,146.70898679993115,146.70898679993115,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
RealityN,ExpTrialStim/Square_B_Triangle_1.png,"In REALITY, there are ZERO cubes",b,h,TB-Ig,2,1,1,1,1,0,1,0,1,0,B,PropFalse,SB1: TD3,SB: TO,0,13,13,78,NA,NA,NA,NA,NA,146.70898679993115,8.1429991405457e-4,147.45881959993858,147.55908289994113,0.8490801999578252,149.52554930001497,149.92554279998876,150.02589759998955,150.02589759998955,h,1,1.638574399985373,151.69222680001985,151.69222680001985,151.69222680001985,151.69222680001985,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
BeliefN,ExpTrialStim/Triangle_Triangle_B_8.png,Adam THINKS there are TWO cubes,b,h,TB-K-B,2,0,2,2,0,2,0,0,0,2,B,PropFalse,TA2: TB3,TY:TO,0,14,14,191,NA,NA,NA,NA,NA,151.69222680001985,9.3949993606656e-4,152.44239829992875,152.54258239991032,0.8492935999529436,154.49295929993968,154.8921749999281,154.9920857999241,154.9920857999241,h,1,1.391915600048378,156.40935450000688,156.40935450000688,156.40935450000688,156.40935450000688,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
KnowledgeN,ExpTrialStim/Square_B_Triangle_2.png,Adam KNOWS there is ONE cube,b,h,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,PropTrueNoKnowledge,SD3: TD2,SP: TY,0,15,15,295,NA,NA,NA,NA,NA,156.40935450000688,8.9040002785623e-4,157.15906279999763,157.25874740001746,0.8482828000560403,159.20907320000697,159.6085220000241,159.70888729998842,159.70888729998842,b,0,4.811104799970053,164.54235909995623,164.54235909995623,164.54235909995623,164.54235909995623,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
BeliefY,ExpTrialStim/B_Square_4.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,1,1,0,0,0,0,1,1,0,0,B,-,SD2,SB,0,16,16,149,NA,NA,NA,NA,NA,164.54235909995623,7.5810006819665e-4,165.2928563000169,165.39283649995923,0.8496657001087442,167.34161300002597,167.74171989993192,167.84224839997478,167.84224839997478,b,1,5.1736498000100255,173.04220039991196,173.04220039991196,173.04220039991196,173.04220039991196,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
RealityY,ExpTrialStim/Square_NB_3.png,"In REALITY, there is ONE cube",h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SB2,SG,0,17,17,5,NA,NA,NA,NA,NA,173.04220039991196,7.4150005821138e-4,173.79220019991044,173.89244610001333,0.8495456000091508,175.85890679992735,176.2589878999861,176.35872489993926,176.35872489993926,b,1,0.8252256000414491,177.2089721999364,177.2089721999364,177.2089721999364,177.2089721999364,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
RealityN,ExpTrialStim/Triangle_Triangle_NB_2.png,"In REALITY, there are TWO cubes",b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA2: TB3,TO: TR,0,18,18,61,NA,NA,NA,NA,NA,177.2089721999364,7.6100009027868e-4,177.95885559997987,178.0588366999291,0.8490989999845624,180.00904309994075,180.40860610001255,180.50897299998903,180.50897299998903,h,1,0.6909537999890745,181.22553009993865,181.22553009993865,181.22553009993865,181.22553009993865,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
BeliefN,ExpTrialStim/Square_B_Square_8.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoBelief,SA1: SD2,SP: SG,0,19,19,211,NA,NA,NA,NA,NA,181.22553009993865,9.0440001804381e-4,181.97581129998431,182.07599549996667,0.849238199996762,184.0422266999958,184.4419764999766,184.54209280002397,184.54209280002397,h,1,1.6661610999144614,186.24170709995087,186.24170709995087,186.24170709995087,186.24170709995087,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
RealityN,ExpTrialStim/Square_Square_NB_5.png,"In REALITY, there is ONE cube",b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA3: SB2,SB: SP,0,20,20,70,NA,NA,NA,NA,NA,186.24170709995087,5.7359994389116e-4,186.99225919996388,187.09275019995405,0.8506913000019267,189.05933590000495,189.45855919993485,189.55839649995323,189.55839649995323,h,1,1.8094522000756117,191.39197599992625,191.39197599992625,191.39197599992625,191.39197599992625,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
KnowledgeY,ExpTrialStim/Square_Triangle_B_6.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SB3: TA2,SB: TO,0,21,21,263,NA,NA,NA,NA,NA,191.39197599992625,6.6209991928189e-4,192.1425855999114,192.24129919998813,0.848831299925223,194.20922869991043,194.60853339999449,194.7084120999789,194.7084120999789,b,1,0.8434938000282273,195.57569369999692,195.57569369999692,195.57569369999692,195.57569369999692,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
KnowledgeY,ExpTrialStim/Square_Square_B_9.png,Adam KNOWS there are TWO cubes,h,b,FB-Ig,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB1,SB: SG,0,22,22,254,NA,NA,NA,NA,NA,195.57569369999692,7.9439999535679e-4,196.3258059999207,196.42781030002516,0.8514773999340832,198.3923556000227,198.79208819998897,198.8919822999742,198.8919822999742,b,1,0.8118505999445915,199.7252845999319,199.7252845999319,199.7252845999319,199.7252845999319,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
KnowledgeN,ExpTrialStim/Square_NB_2.png,Adam KNOWS there are TWO cubes,b,h,TB-K,1,1,0,1,1,0,0,0,0,2,NB,PropFalse,SA3,SP,0,23,23,274,NA,NA,NA,NA,NA,199.7252845999319,5.8619992341846e-4,200.4753976999782,200.5754142999649,0.849477699957788,202.5425451999763,202.9418711999897,203.0418069999432,203.0418069999432,h,1,2.2226556999376044,205.29202219995204,205.29202219995204,205.29202219995204,205.29202219995204,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_3.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA3: TB1,TR: TY,0,24,24,236,NA,NA,NA,NA,NA,205.29202219995204,6.8439997266978e-4,206.04255669994745,206.14143489999697,0.8503478999482468,208.10907749994655,208.5086702000117,208.6085723999422,208.6085723999422,b,1,1.1192879000445828,209.75875899998937,209.75875899998937,209.75875899998937,209.75875899998937,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
BeliefY,ExpTrialStim/Square_B_Square_8.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SA1: SD2,SP: SG,0,25,25,157,NA,NA,NA,NA,NA,209.75875899998937,7.2260003071278e-4,210.50936809997071,210.60915129992645,0.8496599000645801,212.55872839991935,212.95847670000512,213.0585398999974,213.0585398999974,b,1,1.1338515999959782,214.22541049995925,214.22541049995925,214.22541049995925,214.22541049995925,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
BeliefN,ExpTrialStim/B_Square_4.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,2,B,PropFalse,SD2,SB,0,26,26,203,NA,NA,NA,NA,NA,214.22541049995925,7.574000628665e-4,214.97580479993485,215.07595149998087,0.8496266000438482,217.02502649999224,217.42485099995977,217.52564090001397,217.52564090001397,h,1,3.3942892000777647,220.94245480000973,220.94245480000973,220.94245480000973,220.94245480000973,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
RealityN,ExpTrialStim/Square_Triangle_B_2.png,"In REALITY, there are TWO cubes",b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SA2: TB3,SB: TO,0,27,27,89,NA,NA,NA,NA,NA,220.94245480000973,8.444000268355e-4,221.69204160000663,221.79171369993128,0.8483521000016481,223.74186599999663,224.1420745999785,224.24176349991467,224.24176349991467,h,1,1.2300188000081107,225.49219829996585,225.49219829996585,225.49219829996585,225.49219829996585,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
RealityN,ExpTrialStim/Square_Square_NB_2.png,"In REALITY, there are ZERO cubes",b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA2: SB3,SB: SG,0,28,28,67,NA,NA,NA,NA,NA,225.49219829996585,7.9740001820027e-4,226.2415908999974,226.34310429997277,0.849807700025849,228.30906499992125,228.70882960001472,228.80876519996673,228.80876519996673,h,1,0.8070409999927506,229.6422747999895,229.6422747999895,229.6422747999895,229.6422747999895,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
RealityN,ExpTrialStim/Triangle_B_Square_2.png,"In REALITY, there are TWO cubes",b,h,FB-Ig,2,1,1,1,0,1,1,1,0,2,B,PropFalse,SC3: TB3,SP: TY,0,29,29,105,NA,NA,NA,NA,NA,229.6422747999895,8.4729993250221e-4,230.39216920000035,230.49303829995915,0.8498968000058085,232.45834619994275,232.85885989991948,232.958679299918,232.958679299918,h,1,1.5295637000817806,234.50878669996743,234.50878669996743,234.50878669996743,234.50878669996743,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
RealityY,ExpTrialStim/Square_B_Square_5.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SB2: SD3,SB: SG,0,30,30,46,NA,NA,NA,NA,NA,234.50878669996743,7.5719994492828e-4,235.2589632999152,235.35913789994083,0.8495506999315694,237.3086084999377,237.708198599983,237.808131699916,237.808131699916,b,1,0.5845687999390066,238.42561659996863,238.42561659996863,238.42561659996863,238.42561659996863,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
KnowledgeY,ExpTrialStim/Square_Triangle_B_9.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SA3: TB2,SG: TR,0,31,31,266,NA,NA,NA,NA,NA,238.42561659996863,8.053999627009e-4,239.1757898000069,239.27570879994892,0.8495606000069529,241.22537579992783,241.62540509994145,241.7252625999972,241.7252625999972,b,1,0.9785250999266282,242.7256698999554,242.7256698999554,242.7256698999554,242.7256698999554,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
BeliefN,ExpTrialStim/Square_NB_3.png,Adam THINKS there are TWO cubes,b,h,TB-K,1,1,0,1,1,0,0,0,0,2,NB,PropFalse,SB2,SG,0,32,32,167,NA,NA,NA,NA,NA,242.7256698999554,9.5090002287179e-4,243.49192679999396,243.5918909999309,0.8650274999672547,245.5588286999846,245.95868279994465,246.0585143999197,246.0585143999197,h,1,1.125082099926658,247.2081730000209,247.2081730000209,247.2081730000209,247.2081730000209,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
RealityN,ExpTrialStim/Square_B_Square_5.png,"In REALITY, there is ONE cube",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,PropFalse,SB2: SD3,SB: SG,0,33,33,100,NA,NA,NA,NA,NA,247.2081730000209,4.9940007738769e-4,247.95769740000833,248.05788729991764,0.8493705000728369,250.0244811999146,250.42425619997084,250.52416439994704,250.52416439994704,h,1,2.643470500013791,253.19103789993096,253.19103789993096,253.19103789993096,253.19103789993096,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
BeliefN,ExpTrialStim/Square_Square_NB_5.png,Adam THINKS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA3: SB2,SB: SP,0,34,34,178,NA,NA,NA,NA,NA,253.19103789993096,3.95999988541e-4,253.9411809999729,254.0410592999542,0.8495273999869823,255.99110819993075,256.3909987999359,256.4911185000092,256.4911185000092,h,1,0.9084563000360504,257.4244868999813,257.4244868999813,257.4244868999813,257.4244868999813,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
KnowledgeY,ExpTrialStim/Square_Triangle_B_3.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SA3: TB1,SP: TY,0,35,35,260,NA,NA,NA,NA,NA,257.4244868999813,4.0460005402565e-4,258.17444739991333,258.2745033999672,0.8493422999745235,260.22440069995355,260.62434789992403,260.72446850000415,260.72446850000415,b,1,0.8590538999997079,261.6080614000093,261.6080614000093,261.6080614000093,261.6080614000093,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
RealityN,ExpTrialStim/Square_Square_NB_3.png,"In REALITY, there are ZERO cubes",b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA3: SB1,SG: SP,0,36,36,68,NA,NA,NA,NA,NA,261.6080614000093,4.1040009818971e-4,262.3577752999263,262.4577972999541,0.8493601001100615,264.4245959999971,264.8243462999817,264.92519039998297,264.92519039998297,h,1,0.9944029999896884,265.9414140000008,265.9414140000008,265.9414140000008,265.9414140000008,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
KnowledgeY,ExpTrialStim/Square_Square_B_8.png,Adam KNOWS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB3,SP: SB,0,37,37,253,NA,NA,NA,NA,NA,265.9414140000008,4.3110002297908e-4,266.6913451999426,266.7910439999541,0.8490779000567272,268.7415616000071,269.14091019995976,269.2411511000246,269.2411511000246,b,1,0.6063947000075132,269.87429379997775,269.87429379997775,269.87429379997775,269.87429379997775,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
RealityN,ExpTrialStim/Square_Triangle_B_1.png,"In REALITY, there are ZERO cubes",b,h,TB-K-B,2,1,1,2,1,1,0,0,0,0,B,PropFalse,SA1: TB2,SG: TR,0,38,38,88,NA,NA,NA,NA,NA,269.87429379997775,4.0800007991492e-4,270.62428370001726,270.7250017999904,0.8495345000410452,272.6746691999724,273.0743540999247,273.17437179991975,273.17437179991975,h,1,5.5771178000140935,278.7745147999376,278.7745147999376,278.7745147999376,278.7745147999376,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
KnowledgeY,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA1: TB2,TY: TO,0,39,39,222,NA,NA,NA,NA,NA,278.7745147999376,5.0850003026425e-4,279.52502129995264,279.62432099995203,0.8494271000381559,281.5909758999478,281.9910299999174,282.0912337999325,282.0912337999325,b,1,1.9329728999873623,284.04129129997455,284.04129129997455,284.04129129997455,284.04129129997455,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
KnowledgeN,ExpTrialStim/Square_B_Square_4.png,Adam KNOWS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoKnowledge,SB1: SD2,SG: SP,0,40,40,315,NA,NA,NA,NA,NA,284.04129129997455,4.1800003964453e-4,284.7909642999293,284.8909940000158,0.8491428000852466,286.8576196000213,287.25760479993187,287.35792829992715,287.35792829992715,h,1,7.601605400093831,294.99415729998145,294.99415729998145,294.99415729998145,294.99415729998145,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
BeliefY,ExpTrialStim/Square_B_Square_3.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SA3: SD1,SP: SB,0,41,41,152,NA,NA,NA,NA,NA,294.99415729998145,4.4309999793767e-4,295.74162689992227,295.84118250000756,0.8488792999414727,297.79169079998974,298.19182920001913,298.2917350999778,298.2917350999778,b,1,1.667824900010601,299.99192599998787,299.99192599998787,299.99192599998787,299.99192599998787,NA,NA,NA,NA,NA,NA,036,001,2024-02-28_11h03.34.554,PsychoPy Exp,2023.1.2,60.030279279799835
