Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00331729999743402,0.02452930004801601,1.994943300029263,1.994943300029263,30.522293100017123,space,28.51684260001639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,029,001,2025-10-09_13h54.25.485,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 13h54.37.396907 +0100
Knowledge,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_8.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,0,0,258,30.646915599994827,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.643490999995265,0.12121200002729891,30.72730590001447,31.11046610004269,31.210839800012764,33.21083890000591,33.61076180002419,33.73854570003459,33.73854570003459,40.83026190003147,h,1,7.076242700044531,NA,40.83199470001273,40.84395370003767,40.84395370003767,40.84395370003767,40.84395370003767,40.83279880002374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,029,001,2025-10-09_13h54.25.485,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 13h54.37.396907 +0100
Reality,Reg,FALSE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_3.png,"In REALTY, there are TWO cubes",Two,b,h,N,-,N,0,1,1,205,40.84395370003767,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.83377339999424,4.76399960462e-4,40.94120880000992,41.3105562000419,41.410607199999504,43.41076759999851,43.810763200046495,43.91253850003704,43.91253850003704,49.31345770001644,b,1,5.383919799991418,NA,49.3141098000342,49.32730730000185,49.32730730000185,49.32730730000185,49.32730730000185,49.31486230000155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,029,001,2025-10-09_13h54.25.485,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 13h54.37.396907 +0100
Knowledge,Reg,TRUE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_7.png,Adam KNOWS there are TWO cubes,Two,h,b,N,-,N,0,2,2,243,49.32730730000185,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.31542270001955,4.4650002382695e-4,49.40703330002725,49.77733080001781,49.87740009999834,51.87735480000265,52.27732809999725,52.37911770003848,52.37911770003848,55.34657230001176,h,1,2.956003300030716,NA,55.347188400046434,55.360618700040504,55.360618700040504,55.360618700040504,55.360618700040504,55.34782040002756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,029,001,2025-10-09_13h54.25.485,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 13h54.37.396907 +0100
Reality,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_4.png,"In REALITY, there is ONE cube",One,h,b,N,-,N,0,3,3,272,55.360618700040504,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.34831740002846,3.9609998930245e-4,55.43982650001999,55.81061200000113,55.91083870001603,57.910752499999944,58.31070610001916,58.41247380001005,58.41247380001005,61.49642500001937,b,0,3.0675294999964535,NA,61.49701600003755,61.510562400042545,61.510562400042545,61.510562400042545,61.510562400042545,61.49761920003221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,029,001,2025-10-09_13h54.25.485,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 13h54.37.396907 +0100
Knowledge,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_6.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,4,4,93,61.510562400042545,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.49808470002608,3.7180003710091e-4,61.594258500030264,61.97730460000457,62.07732300000498,64.07733110000845,64.47738610004308,64.57908220001264,64.57908220001264,69.14659120002761,b,1,4.564079600037076,NA,69.1471625000122,69.16054270003224,69.16054270003224,69.16054270003224,69.16054270003224,69.14777300000424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,029,001,2025-10-09_13h54.25.485,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 13h54.37.396907 +0100
Belief,Reg,TRUE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_3.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,5,5,314,69.16054270003224,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.1482074999949,3.4129997948184e-4,69.25754650001181,69.62724210001761,69.72738180001033,71.727395599999,72.12729160004528,72.22903320001205,72.22903320001205,77.6133123000036,h,1,5.377942500053905,NA,77.61401580000529,77.62716420000652,77.62716420000652,77.62716420000652,77.62716420000652,77.61470870004268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,029,001,2025-10-09_13h54.25.485,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 13h54.37.396907 +0100
Reality,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_6.png,"In REALITY, there are ZERO cubes",Zero,h,b,N,-,N,0,6,6,237,77.62716420000652,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.61526779999258,4.1540001984685e-4,77.72160190000432,78.09391709999181,78.19400640000822,80.19403720000992,80.59394910000265,80.69567180000013,80.69567180000013,86.07995410001604,h,1,5.37509260000661,NA,86.08055790001526,86.09380130004138,86.09380130004138,86.09380130004138,86.09380130004138,86.08121979999123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,029,001,2025-10-09_13h54.25.485,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 13h54.37.396907 +0100
Reality,Reg,TRUE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_1.png,"In REALITY, there is ONE cube",One,h,b,N,-,N,0,7,7,317,86.09380130004138,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.08172300003935,4.0110002737492e-4,86.17347890004748,86.54387630004203,86.64401210000506,88.64397960004862,89.04393079999136,89.1456848999951,89.1456848999951,94.2804063000367,h,1,5.124820700031705,NA,94.28125040000305,94.29380899999524,94.29380899999524,94.29380899999524,94.29380899999524,94.28211540001212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,029,001,2025-10-09_13h54.25.485,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 13h54.37.396907 +0100
Belief,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_3.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,8,8,122,94.29380899999524,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.28281040000728,5.5400002747774e-4,94.36873740004376,94.7438022000133,94.84388460003538,96.8439932000474,97.24390020000284,97.34577160002664,97.34577160002664,105.1962216999964,b,1,7.8452752999728546,NA,105.19668440002717,105.21036130003633,105.21036130003633,105.21036130003633,105.21036130003633,105.19718529999956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,029,001,2025-10-09_13h54.25.485,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 13h54.37.396907 +0100
