Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00290439999662339,0.0239581000059843,2.010304299881682,2.010304299881682,4.569153199903667,space,2.5373041999991983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,010,001,2025-10-02_11h02.25.948,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 11h02.39.294282 +0100
Belief,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_7.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,N,0,0,0,232,4.679683699971065,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.676517299842089,0.10737039986997844,4.771217299858108,5.142776799853891,5.242983399890363,7.242973299929872,7.642871899995953,7.763438999885693,7.763438999885693,8.696285999845713,b,1,0.9275059001520276,NA,8.698617399903014,8.709576799999923,8.709576799999923,8.709576799999923,8.709576799999923,8.699584899935871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,010,001,2025-10-02_11h02.25.948,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 11h02.39.294282 +0100
Knowledge,Reg,FALSE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_2.png,Adam KNOWS there is ONE cube,One,b,h,N,PropFalse,N,0,1,1,225,8.709576799999923,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.701105299871415,7.3810014873743e-4,8.802500499878079,9.175980099942535,9.276152799837291,11.276149099925531,11.676208100048823,11.778311499860138,11.778311499860138,12.778741899877788,h,1,0.9852549000643194,NA,12.779238499933854,12.792704300023615,12.792704300023615,12.792704300023615,12.792704300023615,12.779771500034258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,010,001,2025-10-02_11h02.25.948,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 11h02.39.294282 +0100
Belief,Neg,TRUE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_4.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,2,2,87,12.792704300023615,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.780146999983115,2.90900003165e-4,12.865579599980263,13.242789800046012,13.342916599940509,15.34293769998476,15.742859499994664,15.844868199899793,15.844868199899793,18.53038110001944,b,1,2.670001999940723,NA,18.53165560006164,18.54280379996635,18.54280379996635,18.54280379996635,18.54280379996635,18.53304630005732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,010,001,2025-10-02_11h02.25.948,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 11h02.39.294282 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,DD_NB,PsychoPyStudy5Stim/DD_NB_7.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,3,3,153,18.54280379996635,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.53409509989433,8.2429987378418e-4,18.6173509999644,18.992717899847776,19.09271449991502,21.092633499996737,21.492649300023913,21.594618699979037,21.594618699979037,22.528693899977952,b,1,0.9207324997987598,NA,22.52919079991989,22.54270750004798,22.54270750004798,22.54270750004798,22.54270750004798,22.52972640004009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,010,001,2025-10-02_11h02.25.948,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 11h02.39.294282 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_7.png,Adam KNOWS there are TWO cubes,Two,h,b,N,-,N,0,4,4,173,22.54270750004798,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.53009789995849,2.8889998793601e-4,22.61655210005119,22.992651700042188,23.092688699951395,25.092900600051507,25.49290809989907,25.59495549998246,25.59495549998246,26.195430299965665,b,1,0.5922757999505848,NA,26.19595289998688,26.20934890001081,26.20934890001081,26.20934890001081,26.20934890001081,26.19653579988517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,010,001,2025-10-02_11h02.25.948,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 11h02.39.294282 +0100
Knowledge,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_5.png,Adam KNOWS there are TWO cubes,Two,b,h,N,PropFalse,N,0,5,5,295,26.20934890001081,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.196930599864572,3.0700000934302e-4,26.27871560002677,26.65927699999884,26.759720399975777,28.75930649996735,29.159497800050303,29.261491999961436,29.261491999961436,30.562561699887738,h,1,1.2938189001288265,NA,30.56328279990703,30.57608100003563,30.57608100003563,30.57608100003563,30.57608100003563,30.56399769987911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,010,001,2025-10-02_11h02.25.948,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 11h02.39.294282 +0100
Reality,Reg,TRUE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_2.png,"In REALITY, there is ONE cube",One,h,b,N,-,N,0,6,6,318,30.57608100003563,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.564561699982733,4.1859992779791e-4,30.660385699942708,31.042731900000945,31.14288719999604,33.14284490002319,33.54280980001204,33.644926900044084,33.644926900044084,35.528741399990395,b,1,1.870207899948582,NA,35.52934099989943,35.54268729989417,35.54268729989417,35.54268729989417,35.54268729989417,35.529945199843496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,010,001,2025-10-02_11h02.25.948,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 11h02.39.294282 +0100
Knowledge,Neg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_2.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,7,7,33,35.54268729989417,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.53042139997706,3.3830013126134e-4,35.61932579986751,35.992693200008944,36.09289820003323,38.09300739993341,38.49289029999636,38.59488280001096,38.59488280001096,42.27898909989744,h,0,3.680190999992192,NA,42.27961970004253,42.29267029999755,42.29267029999755,42.29267029999755,42.29267029999755,42.28031799988821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,010,001,2025-10-02_11h02.25.948,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 11h02.39.294282 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,D_NB,PsychoPyStudy5Stim/D_NB_5.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,8,8,132,42.29267029999755,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.28084419993684,4.151000175625e-4,42.39143679989502,42.77603659988381,42.87618299992755,44.876205699983984,45.27609519986436,45.3782597000245,45.3782597000245,46.361971399979666,b,1,0.9684871998615564,NA,46.36246689991094,46.375895499950275,46.375895499950275,46.375895499950275,46.375895499950275,46.36304849991575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,010,001,2025-10-02_11h02.25.948,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 11h02.39.294282 +0100
