Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00286330003291368,0.02438940003048628,1.997684300004039,1.997684300004039,9.607631199993191,space,7.5893325000070035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,021,001,2025-10-08_09h49.57.003,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 09h50.09.350311 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_4.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,0,0,11,9.731498599983752,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.728257100039627,0.12062440003501251,9.817943700007165,10.196873000008054,10.296995499986224,12.296942899993155,12.696866100013722,12.818430699990133,12.818430699990133,14.416030900029,h,1,1.592408099968452,NA,14.4172896000091,14.430020500032697,14.430020500032697,14.430020500032697,14.430020500032697,14.417836200038437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,021,001,2025-10-08_09h49.57.003,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 09h50.09.350311 +0100
Belief,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_1.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,1,1,283,14.430020500032697,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.418485500034876,3.2570003531873e-4,14.508560899994336,14.880128399992827,14.980246899998749,16.98027619998902,17.380177600018214,17.482090600009542,17.482090600009542,22.782628000015393,b,1,5.296376500045881,NA,22.783123500004876,22.796735999989323,22.796735999989323,22.796735999989323,22.796735999989323,22.783710599993356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,021,001,2025-10-08_09h49.57.003,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 09h50.09.350311 +0100
Belief,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_5.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,2,2,20,22.796735999989323,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7840872000088,2.9390002600848e-4,22.881926200003363,23.263372100016568,23.363679500005674,25.363509299990255,25.763560899998993,25.86541130003752,25.86541130003752,28.01619200001005,h,1,2.145337700028904,NA,28.01677039999049,28.03000610001618,28.03000610001618,28.03000610001618,28.03000610001618,28.017370600020513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,021,001,2025-10-08_09h49.57.003,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 09h50.09.350311 +0100
Knowledge,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_2.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,3,3,89,28.03000610001618,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.017832999990787,3.710999735631e-4,28.104858100006822,28.48005379998358,28.580245700024538,30.58017899998231,30.98017669998808,31.082180900033563,31.082180900033563,39.91596890002256,b,1,8.82415800000308,NA,39.916490800038446,39.930004800029565,39.930004800029565,39.930004800029565,39.930004800029565,39.9170257000369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,021,001,2025-10-08_09h49.57.003,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 09h50.09.350311 +0100
Belief,Reg,TRUE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_1.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,4,4,200,39.930004800029565,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.91742640000302,3.2019999343901e-4,40.01083590002963,40.38009150000289,40.48009650001768,42.480046799988486,42.880152800004,42.98202029999811,42.98202029999811,46.14960200001951,h,1,3.165264400013257,NA,46.15054430003511,46.16332200000761,46.16332200000761,46.16332200000761,46.16332200000761,46.151309000037145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,021,001,2025-10-08_09h49.57.003,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 09h50.09.350311 +0100
Belief,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_6.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,5,5,186,46.16332200000761,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.151821699982975,3.9279996417462e-4,46.244445400021505,46.630068200000096,46.73018579999916,48.730086600000504,49.13019130000612,49.23212609998882,49.23212609998882,51.31732169998577,b,1,2.0831565000116825,NA,51.31815609999467,51.33009020000463,51.33009020000463,51.33009020000463,51.33009020000463,51.319039300025906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,021,001,2025-10-08_09h49.57.003,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 09h50.09.350311 +0100
Belief,Reg,TRUE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_2.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,6,6,313,51.33009020000463,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.3196908000391,5.0779996672645e-4,51.41073719999986,51.7800802999991,51.88017010001931,53.88006830000086,54.279992200026754,54.382086500001606,54.382086500001606,55.93300530000124,h,1,1.5489927000016903,NA,55.93368519999785,55.9467086000368,55.9467086000368,55.9467086000368,55.9467086000368,55.93443349999143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,021,001,2025-10-08_09h49.57.003,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 09h50.09.350311 +0100
Belief,Reg,TRUE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_3.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,7,7,328,55.9467086000368,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.934988800028805,4.3970003025606e-4,56.02445440000156,56.39670209999895,56.49688370001968,58.4967032999848,58.896766300022136,58.99862229998689,58.99862229998689,61.03293480002321,h,1,2.019620400038548,NA,61.03368600003887,61.04668630001834,61.04668630001834,61.04668630001834,61.04668630001834,61.03443940001307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,021,001,2025-10-08_09h49.57.003,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 09h50.09.350311 +0100
Belief,Reg,FALSE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_3.png,Adam THINKS there is ONE cube,One,b,h,N,PropFalse,N,0,8,8,234,61.04668630001834,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.03499770001508,4.3630000436678e-4,61.13336650002748,61.513181400019675,61.613460800028406,63.61339830001816,64.01344870001776,64.11540810001316,64.11540810001316,66.03224979998777,b,1,1.90291950001847,NA,66.03264729998773,66.04656590003287,66.04656590003287,66.04656590003287,66.04656590003287,66.03307450003922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,021,001,2025-10-08_09h49.57.003,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 09h50.09.350311 +0100
