Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00278489990159869,0.02464309986680746,1.9984315000474453,1.9984315000474453,10.538888699840754,space,8.526275499956682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,050,001,2025-10-17_10h58.16.221,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.31.024768 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_1.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,0,0,8,10.66273589991033,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.659258499974383,0.12038470013067126,10.752423000056297,11.130863999947906,11.230993599863725,13.231213900027797,13.63103359984234,13.750093299895523,13.750093299895523,15.167347699869424,b,1,1.406512700021267,NA,15.16875660000369,15.180996199836954,15.180996199836954,15.180996199836954,15.180996199836954,15.169297199929131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,050,001,2025-10-17_10h58.16.221,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.31.024768 +0100
Belief,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_5.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,N,0,1,1,230,15.180996199836954,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.170028199907392,3.1779985874891e-4,15.268930699909106,15.647668099962177,15.747799899894744,17.747659499989823,18.147775099845603,18.250818899832662,18.250818899832662,19.61736449995078,b,1,1.361318200128153,NA,19.61767239985056,19.630896299844608,19.630896299844608,19.630896299844608,19.630896299844608,19.618064400041476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,050,001,2025-10-17_10h58.16.221,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.31.024768 +0100
Reality,Reg,FALSE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_6.png,"In REALITY, there are ZERO cubes",Zero,b,h,N,PropFalse,N,0,2,2,273,19.630896299844608,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.61834349995479,1.8189987167716e-4,19.71348759997636,20.097484200028703,20.197645199950784,22.197671100031585,22.597593300044537,22.70005250000395,22.70005250000395,23.867034499999136,h,1,1.1521525999996811,NA,23.86739100003615,23.880800399929285,23.880800399929285,23.880800399929285,23.880800399929285,23.867718699853867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,050,001,2025-10-17_10h58.16.221,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.31.024768 +0100
Belief,Reg,FALSE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_2.png,Adam THINKS there is ONE cube,One,b,h,N,PropFalse,N,0,3,3,250,23.880800399929285,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.86793219996616,1.6779988072812e-4,23.973897999851033,24.34746369998902,24.447977300034836,26.44773909985088,26.84765499993227,26.95016309991479,26.95016309991479,31.66704720002599,b,0,4.710139599861577,NA,31.6673474998679,31.680758300004527,31.680758300004527,31.680758300004527,31.680758300004527,31.667654199991375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,050,001,2025-10-17_10h58.16.221,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.31.024768 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_8.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,4,4,15,31.680758300004527,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.667867899872363,1.6920012421905e-4,31.75715889991261,32.130785499932244,32.230914199957624,34.23116969992407,34.630929299863055,34.73385109985247,34.73385109985247,35.466924199834466,b,1,0.725898299831897,NA,35.467231299960986,35.480850300053135,35.480850300053135,35.480850300053135,35.480850300053135,35.4675714999903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,050,001,2025-10-17_10h58.16.221,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.31.024768 +0100
Knowledge,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_4.png,Adam does NOT KNOW there is ONE cube,One,b,h,Y,PropFalse,N,0,5,5,43,35.480850300053135,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.46782199991867,1.9569997675716e-4,35.55596569995396,35.93088570004329,36.03096379991621,38.031030599959195,38.43111200002022,38.533372399862856,38.533372399862856,39.98376299999654,h,1,1.4388693999499085,NA,39.98411710001528,39.9975403000135,39.9975403000135,39.9975403000135,39.9975403000135,39.98451399989426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,050,001,2025-10-17_10h58.16.221,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.31.024768 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_3.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,6,6,10,39.9975403000135,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.98477800004184,2.051000483334e-4,40.07097819983028,40.447391299996525,40.547630599932745,42.54767979984172,42.94776969985105,43.05006579984911,43.05006579984911,44.200684800045565,b,1,1.1467598001472652,NA,44.20117000001483,44.214207999873906,44.214207999873906,44.214207999873906,44.214207999873906,44.2017033000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,050,001,2025-10-17_10h58.16.221,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.31.024768 +0100
Knowledge,Reg,FALSE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_2.png,Adam KNOWS there is ONE cube,One,b,h,N,PropFalse,N,0,7,7,225,44.214207999873906,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.20207519992255,2.8649996966123e-4,44.29889119998552,44.680792399914935,44.780855499906465,46.78101629996672,47.18105569994077,47.28349950001575,47.28349950001575,49.11721469997429,h,1,1.824870399897918,NA,49.117539200000465,49.13081100001,49.13081100001,49.13081100001,49.13081100001,49.11786359990947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,050,001,2025-10-17_10h58.16.221,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.31.024768 +0100
Belief,Reg,FALSE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_3.png,Adam THINKS there is ONE cube,One,b,h,N,PropFalse,N,0,8,8,234,49.13081100001,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1180831999518,1.6960012726485e-4,49.20948169985786,49.58067399985157,49.68093220004812,51.68085650005378,52.08093499997631,52.18337089987472,52.18337089987472,53.03422140004113,h,1,0.8445792000275105,NA,53.034796399995685,53.04754519998096,53.04754519998096,53.04754519998096,53.04754519998096,53.03540749987587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,050,001,2025-10-17_10h58.16.221,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.31.024768 +0100
