Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00349400000413879,0.03025070001604035,2.008821399998851,2.008821399998851,5.296938400017098,space,3.2768345999647863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,025,001,2025-10-08_14h56.17.144,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 14h56.38.608492 +0100
Knowledge,Neg,TRUE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_2.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,0,0,105,5.426139999995939,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.422856100019999,0.12594369996804744,5.521166699996684,5.891294300032314,5.9914637000183575,7.991476900002453,8.391451100003906,8.51540340000065,8.51540340000065,19.91009970003506,b,0,11.378149200056214,NA,19.910831200017128,19.924647300038487,19.924647300038487,19.924647300038487,19.924647300038487,19.91116030002013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,025,001,2025-10-08_14h56.17.144,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 14h56.38.608492 +0100
Reality,Reg,FALSE,N,NB-TB-K,D_NB,PsychoPyStudy5Stim/D_NB_6.png,"In REALITY, there is ONE cube",One,b,h,N,PropFalse,N,0,1,1,138,19.924647300038487,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.911620200029574,1.8719997024163e-4,20.01378500001738,20.391339800029527,20.491372200020123,22.491408100002445,22.891370600031223,22.993168900022283,22.993168900022283,24.70997800002806,b,1,1.7081801000167616,NA,24.710278899990954,24.724619100044947,24.724619100044947,24.724619100044947,24.724619100044947,24.71059590001823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,025,001,2025-10-08_14h56.17.144,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 14h56.38.608492 +0100
Belief,Reg,TRUE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_D_3.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,2,2,211,24.724619100044947,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.71080390003044,1.6540003707632e-4,24.80302059999667,25.17460090003442,25.2747362999944,27.274719700042624,27.674726800003555,27.77676949999295,27.77676949999295,28.960242500004824,h,1,1.1729623000137508,NA,28.96056189999217,28.974612199992407,28.974612199992407,28.974612199992407,28.974612199992407,28.960998599999584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,025,001,2025-10-08_14h56.17.144,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 14h56.38.608492 +0100
Belief,Neg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_1.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,3,3,36,28.974612199992407,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.961239400028717,1.8809997709468e-4,29.04696010000771,29.424568200018257,29.52475099998992,31.524864300037738,31.924700700037647,32.02705259999493,32.02705259999493,34.06047890003538,h,1,2.0185180000262335,NA,34.060819800011814,34.07460210000863,34.07460210000863,34.07460210000863,34.07460210000863,34.06123849999858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,025,001,2025-10-08_14h56.17.144,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 14h56.38.608492 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_2.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,4,4,141,34.07460210000863,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.06149930000538,1.9749999046325e-4,34.15196330001345,34.524571800022386,34.62468390003778,36.62475280003855,37.0246411000262,37.12659150001127,37.12659150001127,38.77695880003739,h,1,1.638943099998869,NA,38.777266399993096,38.79124170000432,38.79124170000432,38.79124170000432,38.79124170000432,38.77756010001758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,025,001,2025-10-08_14h56.17.144,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 14h56.38.608492 +0100
Belief,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_3.png,Adam does NOT THINK there are TWO cubes,Two,b,h,Y,PropFalse,N,0,5,5,74,38.79124170000432,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.777782000019215,1.7620000289753e-4,38.87357140000677,39.25789420004003,39.358021299995016,41.357991500000935,41.7580213000183,41.8601459999918,41.8601459999918,43.24344220000785,b,1,1.3694234000286087,NA,43.2437532999902,43.25786380004138,43.25786380004138,43.25786380004138,43.25786380004138,43.24404690001393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,025,001,2025-10-08_14h56.17.144,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 14h56.38.608492 +0100
Belief,Neg,TRUE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_2.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,6,6,85,43.25786380004138,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.24426549999043,1.7439998919144e-4,43.33764590002829,43.707886999996845,43.807971900037955,45.80801600002451,46.20802320004441,46.3097513000248,46.3097513000248,54.37689830001909,h,1,8.055834600003436,NA,54.37719810003182,54.39121100003831,54.39121100003831,54.39121100003831,54.39121100003831,54.3775244000135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,025,001,2025-10-08_14h56.17.144,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 14h56.38.608492 +0100
Knowledge,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_2.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,7,7,216,54.39121100003831,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.37776850000955,1.7429998842999e-4,54.481335400021635,54.857832000008784,54.95793820003746,56.958129800041206,57.35821000003489,57.45990509999683,57.45990509999683,59.077378100017086,h,1,1.6011053000111133,NA,59.07797139999457,59.09135450003669,59.09135450003669,59.09135450003669,59.09135450003669,59.07857010001317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,025,001,2025-10-08_14h56.17.144,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 14h56.38.608492 +0100
Reality,Reg,FALSE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_3.png,"In REALTY, there are TWO cubes",Two,b,h,N,-,N,0,8,8,205,59.09135450003669,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.07904109999072,3.7750002229586e-4,59.17555510002421,59.5577956000343,59.65795240004081,61.65818670002045,62.05810960003873,62.15993510000408,62.15993510000408,63.01018119999208,b,1,0.8454274000250734,NA,63.01051190000726,63.024660199997015,63.024660199997015,63.024660199997015,63.024660199997015,63.01087560004089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,025,001,2025-10-08_14h56.17.144,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-08 14h56.38.608492 +0100
