Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00284109986387193,0.02439249982126057,1.9998492999002335,1.9998492999002335,20.59411169984378,space,18.56835500011221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,059,001,2025-10-21_14h06.14.777,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.27.030293 +0100
Reality,Reg,TRUE,N,NB-TB-K,DD_NB,PsychoPyStudy5Stim/DD_NB_3.png,"In REALITY, there are ZERO cubes",Zero,h,b,N,-,N,0,0,0,159,20.721007799962536,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.71794439991936,0.12384060001932085,20.79166470002383,21.165730299893767,21.26569789997302,23.265759399859235,23.665707299951464,23.786509199999273,23.786509199999273,25.384382999967784,h,1,1.5814155000261962,NA,25.385107500012964,25.39889289997518,25.39889289997518,25.39889289997518,25.39889289997518,25.38544959994033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,059,001,2025-10-21_14h06.14.777,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.27.030293 +0100
Belief,Reg,FALSE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_2.png,Adam THINKS there is ONE cube,One,b,h,N,PropFalse,N,0,1,1,250,25.39889289997518,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.385817399946973,1.8980004824697e-4,25.472211599815637,25.849011899903417,25.949050799943507,27.94895839993842,28.349128999980167,28.450925800018013,28.450925800018013,29.4023586998228,b,1,0.93415940017439425,NA,29.403261399827898,29.415688099805266,29.415688099805266,29.415688099805266,29.415688099805266,29.40378539985977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,059,001,2025-10-21_14h06.14.777,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.27.030293 +0100
Knowledge,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_6.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,2,2,93,29.415688099805266,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.404058399843052,2.2309995256364e-4,29.485005399910733,29.865686299977824,29.965714699821547,31.965824199840423,32.36577309994027,32.467512799892575,32.467512799892575,33.834663099842146,b,1,1.3647467999253422,NA,33.83513189991936,33.84891329985112,33.84891329985112,33.84891329985112,33.84891329985112,33.83561409986578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,059,001,2025-10-21_14h06.14.777,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.27.030293 +0100
Knowledge,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_7.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,3,3,70,33.84891329985112,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.835948299849406,2.6210001669824e-4,33.91984819993377,34.29899469995871,34.3991362999659,36.39889650000259,36.79908559983596,36.9008898998145,36.9008898998145,38.88491989998147,b,1,1.9711851999163628,NA,38.885437899967656,38.89888749993406,38.89888749993406,38.89888749993406,38.89888749993406,38.88597639999352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,059,001,2025-10-21_14h06.14.777,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.27.030293 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_8.png,Adam KNOWS there are TWO cubes,Two,h,b,N,-,N,0,4,4,174,38.89888749993406,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.88637709990144,2.9719993472099e-4,38.97059809998609,39.34896819991991,39.44903439981863,41.44905799999833,41.84905069996603,41.95080189988949,41.95080189988949,43.00124439992942,h,1,1.041355699999258,NA,43.0015551999677,43.0155197000131,43.0155197000131,43.0155197000131,43.0155197000131,43.0018940998707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,059,001,2025-10-21_14h06.14.777,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.27.030293 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_4.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,5,5,3,43.0155197000131,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.002118199830875,1.7690006643533e-4,43.087008900009096,43.46567319985479,43.56561949988827,45.5657916998025,45.965674799866974,46.06745389988646,46.06745389988646,48.00180600001477,h,1,1.9330291000660509,NA,48.00241449987516,48.01553560001776,48.01553560001776,48.01553560001776,48.01553560001776,48.00303339981474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,059,001,2025-10-21_14h06.14.777,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.27.030293 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_7.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,6,6,6,48.01553560001776,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.00350099988282,3.7170015275478e-4,48.0937918999698,48.46556429984048,48.5657500999514,50.565791399916634,50.965695899911225,51.06726029980928,51.06726029980928,52.001062099821866,h,1,0.9327988000586628,NA,52.00140189984813,52.01549439993687,52.01549439993687,52.01549439993687,52.01549439993687,52.00176699995063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,059,001,2025-10-21_14h06.14.777,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.27.030293 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,DD_NB,PsychoPyStudy5Stim/DD_NB_5.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,7,7,151,52.01549439993687,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.002024499932304,1.9420008175075e-4,52.09426399995573,52.46560789993964,52.565608999924734,54.56546849990264,54.96554609993473,55.06743919989094,55.06743919989094,58.318095499882475,h,1,3.2361008999869227,NA,58.31865269993432,58.33221139991656,58.33221139991656,58.33221139991656,58.33221139991656,58.319261600030586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,059,001,2025-10-21_14h06.14.777,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.27.030293 +0100
Belief,Reg,FALSE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_7.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,8,8,269,58.33221139991656,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.31969589996152,3.4150015562772e-4,58.41620009997859,58.798900599824265,58.8989913999103,60.89895589998923,61.29892680002376,61.40088239987381,61.40088239987381,63.41831530001946,b,1,2.0072616999968886,NA,63.41899979999289,63.43215629993938,63.43215629993938,63.43215629993938,63.43215629993938,63.41973740002141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,059,001,2025-10-21_14h06.14.777,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.27.030293 +0100
