Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00278949993662536,0.02467979991342872,2.0101436999393627,2.0101436999393627,5.751274899928831,space,3.72470030002296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,038,001,2025-10-10_16h20.10.878,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 16h20.24.071465 +0100
Belief,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_4.png,Adam THINKS there are TWO cubes,Two,b,h,N,PropFalse,N,0,0,0,302,5.8634995999746025,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.860343499924056,0.1090753999305889,5.948772499919869,6.32596879999619,6.426110900007188,8.426098199910484,8.826018999912776,8.950113800005056,8.950113800005056,11.545438000001012,h,1,2.5925908000208437,NA,11.547130899969488,11.559304800000971,11.559304800000971,11.559304800000971,11.559304800000971,11.547763699898496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,038,001,2025-10-10_16h20.10.878,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 16h20.24.071465 +0100
Reality,Reg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_5.png,"In REALITY, there is ONE cube",One,h,b,N,-,N,0,1,1,144,11.559304800000971,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.548592199920677,4.1430001147091e-4,11.640863699954934,12.02599160000682,12.126172699965537,14.126101100002415,14.526047999970617,14.627947899978608,14.627947899978608,17.312086999998428,b,1,2.682714599999599,NA,17.312638100003824,17.325933999964036,17.325933999964036,17.325933999964036,17.325933999964036,17.313174399896525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,038,001,2025-10-10_16h20.10.878,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 16h20.24.071465 +0100
Knowledge,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_8.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,2,2,95,17.325933999964036,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.313592999940738,3.345999866724e-4,17.411042199935764,17.792675599921495,17.892790699959733,19.8928168999264,20.292684699990787,20.39456689998042,20.39456689998042,25.728785499930382,h,1,5.332465899991803,NA,25.729406099999323,25.74261670000851,25.74261670000851,25.74261670000851,25.74261670000851,25.73003229999449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,038,001,2025-10-10_16h20.10.878,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 16h20.24.071465 +0100
Reality,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_2.png,"In REALITY, there are ZERO cubes",Zero,b,h,N,PropFalse,N,0,3,3,195,25.74261670000851,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.730490699992515,3.6009994801133e-4,25.82841349998489,26.209305299911648,26.309441399993375,28.3094037999399,28.70938869996462,28.811243399977684,28.811243399977684,30.294881699956026,h,1,1.466780300019309,NA,30.295211999909952,30.3090332999127,30.3090332999127,30.3090332999127,30.3090332999127,30.29552329995204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,038,001,2025-10-10_16h20.10.878,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 16h20.24.071465 +0100
Belief,Reg,TRUE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_D_2.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,4,4,210,30.3090332999127,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.29575389996171,1.8420000560581e-4,30.387086399947293,30.75925419991836,30.85934520000592,32.85943389998283,33.25923709990457,33.36114169994835,33.36114169994835,35.87875839998014,b,1,2.5011147999903187,NA,35.87941009993665,35.89256069995463,35.89256069995463,35.89256069995463,35.89256069995463,35.88009949994739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,038,001,2025-10-10_16h20.10.878,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 16h20.24.071465 +0100
Belief,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_5.png,Adam THINKS there is ONE cube,One,h,b,N,-,N,0,5,5,259,35.89256069995463,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.880604499951005,3.9629999082535e-4,35.98513599997386,36.35906819999218,36.459163399995305,38.45940519997384,38.85928759991657,38.96116509998683,38.96116509998683,39.8786730999127,b,1,0.9007446999894456,NA,39.87935299996752,39.89255949994549,39.89255949994549,39.89255949994549,39.89255949994549,39.88001699990127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,038,001,2025-10-10_16h20.10.878,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 16h20.24.071465 +0100
Belief,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_6.png,Adam THINKS there is ONE cube,One,h,b,N,-,N,0,6,6,260,39.89255949994549,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8805352000054,4.0800007991492e-4,39.96698969998397,40.342561499914154,40.442755299969576,42.44267699995544,42.84260559990071,42.944595599896275,42.944595599896275,44.92935019999277,b,1,1.9739966000197455,NA,44.93023479997646,44.9425215999363,44.9425215999363,44.9425215999363,44.9425215999363,44.931091299979016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,038,001,2025-10-10_16h20.10.878,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 16h20.24.071465 +0100
Belief,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_1.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,7,7,24,44.9425215999363,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9318132000044,5.783000960946e-4,45.01649619999807,45.39251149992924,45.49268909997773,47.492690499988385,47.89258959994186,47.99446600000374,47.99446600000374,52.2611797999125,b,1,4.251465199980885,NA,52.26148829993326,52.275818999973126,52.275818999973126,52.275818999973126,52.275818999973126,52.26180709991604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,038,001,2025-10-10_16h20.10.878,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 16h20.24.071465 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,DT_NB,PsychoPyStudy5Stim/TD_NB_1.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,8,8,163,52.275818999973126,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.26203909993637,1.7720006871968e-4,52.34524990001228,52.7258377999533,52.82587489997968,54.825994699960575,55.22593989991583,55.32774609990883,55.32774609990883,57.02927989989985,b,1,1.686352299991995,NA,57.029940599924885,57.042448599939235,57.042448599939235,57.042448599939235,57.042448599939235,57.030626499908976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,038,001,2025-10-10_16h20.10.878,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 16h20.24.071465 +0100
