Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00316639989614486,0.03627389995381236,2.007941599935293,2.007941599935293,10.633484499994664,space,8.608634899836034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,012,001,2025-10-02_13h42.00.311,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 13h42.11.747907 +0100
Belief,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_4.png,Adam does NOT THINK there are TWO cubes,Two,b,h,Y,PropFalse,N,0,0,0,99,10.757579899858683,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.754335799952967,0.12085329997353256,10.844253299990667,11.223564899992198,11.323774699820206,13.323934699874371,13.723971099825576,13.845780499977993,13.845780499977993,15.792404199950395,h,1,1.9306218998972329,NA,15.793059599818662,15.806904800003394,15.806904800003394,15.806904800003394,15.806904800003394,15.793386399978772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,012,001,2025-10-02_13h42.00.311,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 13h42.11.747907 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,D_NB,PsychoPyStudy5Stim/D_NB_7.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,1,1,134,15.806904800003394,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.793740299995989,1.7590005882084e-4,15.904971199808642,16.290221499977633,16.390390999848023,18.39059039996937,18.790522299939767,18.89238049997948,18.89238049997948,20.626127499854192,b,1,1.7167414999566972,NA,20.626660499954596,20.6403581998311,20.6403581998311,20.6403581998311,20.6403581998311,20.627218399895355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,012,001,2025-10-02_13h42.00.311,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 13h42.11.747907 +0100
Belief,Reg,TRUE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_3.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,2,2,328,20.6403581998311,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.62760699982755,3.0139996670186e-4,20.727950299857184,21.10690069990233,21.207002199953426,23.20716499979608,23.607048299862072,23.70877829985693,23.70877829985693,26.27641289983876,b,1,2.555606000125408,NA,26.276961599942297,26.29036739980802,26.29036739980802,26.29036739980802,26.29036739980802,26.2775413999334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,012,001,2025-10-02_13h42.00.311,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 13h42.11.747907 +0100
Belief,Reg,TRUE,N,NB-TB-K,DT_NB,PsychoPyStudy5Stim/TD_NB_1.png,Adam THINKS there is ONE cube,One,h,b,N,-,N,0,3,3,165,26.29036739980802,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2779643998947,3.2790005207061e-4,26.37407669983804,26.757092899875715,26.85721269994974,28.85722090001218,29.25712829991244,29.35903719998896,29.35903719998896,30.276188399875537,b,1,0.9135976999532432,NA,30.276688899844885,30.290343799861148,30.290343799861148,30.290343799861148,30.290343799861148,30.27719539985992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,012,001,2025-10-02_13h42.00.311,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 13h42.11.747907 +0100
Belief,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_6.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,4,4,21,30.290343799861148,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.27758409990929,3.098000306636e-4,30.374608299927782,30.75683369999751,30.856998999835923,32.85717469989322,33.25710799987428,33.35905530001037,33.35905530001037,38.559992800001055,b,1,5.193095800001174,NA,38.560753299854696,38.57370879990049,38.57370879990049,38.57370879990049,38.57370879990049,38.56158079998568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,012,001,2025-10-02_13h42.00.311,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 13h42.11.747907 +0100
Knowledge,Reg,FALSE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_3.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,5,5,199,38.57370879990049,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.56210789992474,4.0689995512366e-4,38.66421590000391,39.040355699835345,39.140453699976206,41.14054599986411,41.54052669997327,41.642187299905345,41.642187299905345,45.32565179979429,h,1,3.670334500027821,NA,45.32596209994517,45.34018349996768,45.34018349996768,45.34018349996768,45.34018349996768,45.326299499953166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,012,001,2025-10-02_13h42.00.311,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 13h42.11.747907 +0100
Reality,Reg,TRUE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_1.png,"In REALITY, there are TWO cubes",Two,h,b,N,-,N,0,6,6,331,45.34018349996768,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.32652599993162,1.7850007861852e-4,45.42031109984964,45.79049749998376,45.890551699791104,47.89017329993658,48.290189099963754,48.39208829985,48.39208829985,49.242329799802974,b,1,0.8492595001589507,NA,49.24263129988685,49.25678549986333,49.25678549986333,49.25678549986333,49.25678549986333,49.24295079987496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,012,001,2025-10-02_13h42.00.311,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 13h42.11.747907 +0100
Knowledge,Reg,FALSE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_1.png,Adam KNOWS there is ONE cube,One,b,h,N,PropFalse,N,0,7,7,224,49.25678549986333,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.24316309997812,1.660999841988e-4,49.33114059991203,49.70698709995486,49.80711889988743,51.80709379981272,52.207037299871445,52.30893009994179,52.30893009994179,60.143643899820745,h,1,7.826614000136033,NA,60.14447459997609,60.15686509991065,60.15686509991065,60.15686509991065,60.15686509991065,60.14537899987772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,012,001,2025-10-02_13h42.00.311,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 13h42.11.747907 +0100
Belief,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_8.png,Adam does NOT THINK there are TWO cubes,Two,b,h,Y,PropFalse,N,0,8,8,103,60.15686509991065,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.14604689995758,5.2009988576173e-4,60.249576199799776,60.6237370998133,60.72367639979347,62.72360529983416,63.12363799987361,63.2253740997985,63.2253740997985,65.22566789994016,h,1,1.9840245998930184,NA,65.22600629995577,65.24013699986972,65.24013699986972,65.24013699986972,65.24013699986972,65.22636969992891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,012,001,2025-10-02_13h42.00.311,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-02 13h42.11.747907 +0100
