Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00299379997886717,0.02587449998827651,2.0013053999864496,2.0013053999864496,13.531404500012286,space,11.501288200030103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,026,001,2025-10-09_09h45.50.592,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 09h46.02.245236 +0100
Knowledge,Neg,TRUE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_3.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,0,0,82,13.657178699970244,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.65408499998739,0.12267919996520504,13.74127529998077,14.116905300004872,14.216986800020097,16.217215800017584,16.617152699967846,16.746951100009028,16.746951100009028,24.90348159999121,h,0,8.13935599999968,NA,24.90504029998556,24.91700449999189,24.91700449999189,24.91700449999189,24.91700449999189,24.90572300000349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,026,001,2025-10-09_09h45.50.592,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 09h46.02.245236 +0100
Belief,Reg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_5.png,Adam THINKS there are TWO cubes,Two,h,b,N,-,N,0,1,1,177,24.91700449999189,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.906610600010023,3.9560004370287e-4,24.997333300008904,25.367043100006413,25.467227399989497,27.467197399993893,27.86713949998375,27.969157200015616,27.969157200015616,30.320112999994308,h,0,2.333800100022927,NA,30.3208050999674,30.33366990002105,30.33366990002105,30.33366990002105,30.33366990002105,30.321542599995155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,026,001,2025-10-09_09h45.50.592,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 09h46.02.245236 +0100
Knowledge,Reg,FALSE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_D_3.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,2,2,208,30.33366990002105,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.322113399975933,4.5019999379292e-4,30.43268759996863,30.817037499975413,30.91715509997448,32.917158299998846,33.317055999999866,33.41937640000833,33.41937640000833,36.18712030001916,h,1,2.7636132999905385,NA,36.18779579998227,36.20031129999552,36.20031129999552,36.20031129999552,36.20031129999552,36.18851329997415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,026,001,2025-10-09_09h45.50.592,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 09h46.02.245236 +0100
Reality,Reg,TRUE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_1.png,"In REALITY, there are TWO cubes",Two,h,b,N,-,N,0,3,3,331,36.20031129999552,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.189039000018965,4.087999695912e-4,36.289749999996275,36.666934599983506,36.76720830000704,38.76699709997047,39.16701460001059,39.26913009997224,39.26913009997224,40.2865958000184,b,1,1.0009372000349686,NA,40.28719740000088,40.300234899972565,40.300234899972565,40.300234899972565,40.300234899972565,40.2878113000188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,026,001,2025-10-09_09h45.50.592,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 09h46.02.245236 +0100
Belief,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_2.png,Adam THINKS there is ONE cube,One,b,h,N,PropFalse,N,0,4,4,189,40.300234899972565,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.28834139998071,3.5450002178549e-4,40.3769803000032,40.750329400005285,40.85021459998097,42.85048550000647,43.25033189996611,43.352628299966455,43.352628299966455,46.452833999996074,h,1,3.0845833999919705,NA,46.453198899980634,46.46683370001847,46.46683370001847,46.46683370001847,46.46683370001847,46.45360629999777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,026,001,2025-10-09_09h45.50.592,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 09h46.02.245236 +0100
Belief,Reg,TRUE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_5.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,5,5,330,46.46683370001847,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.45387149997987,2.0819995552301e-4,46.56470519996947,46.950304199999664,47.05045430001337,49.05043060000753,49.450311099994,49.55253519996768,49.55253519996768,54.25312599999597,b,1,4.684735099959653,NA,54.253650499973446,54.26686309999786,54.26686309999786,54.26686309999786,54.26686309999786,54.254203099990264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,026,001,2025-10-09_09h45.50.592,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 09h46.02.245236 +0100
Reality,Reg,FALSE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_5.png,"In REALITY, there is ONE cube",One,b,h,N,-,N,0,6,6,335,54.26686309999786,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.25458419998176,2.9540003743022e-4,54.349929000018165,54.73348409996834,54.83376960002352,56.83372870000312,57.23369010002352,57.33587140002055,57.33587140002055,58.60348420002265,h,1,1.2615007999702357,NA,58.60413609998068,58.61691109999083,58.61691109999083,58.61691109999083,58.61691109999083,58.604824499983806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,026,001,2025-10-09_09h45.50.592,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 09h46.02.245236 +0100
Belief,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_8.png,Adam does NOT THINK there are TWO cubes,Two,b,h,Y,PropFalse,N,0,7,7,103,58.61691109999083,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.60529430001043,3.3969996729865e-4,58.71210090001114,59.08354690001579,59.183689299970865,61.18366969999624,61.583521499997005,61.686094900011085,61.686094900011085,65.98666950000916,h,1,4.296801499964204,NA,65.98716429999331,66.00014780001948,66.00014780001948,66.00014780001948,66.00014780001948,65.98773240001174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,026,001,2025-10-09_09h45.50.592,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 09h46.02.245236 +0100
Belief,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_4.png,Adam does NOT THINK there are TWO cubes,Two,b,h,Y,PropFalse,N,0,8,8,99,66.00014780001948,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9881109999842,2.9340002220124e-4,66.07535060000373,66.45023020001827,66.55025159998331,68.55027090001386,68.95029579999391,69.05252289999044,69.05252289999044,73.70321389997844,b,0,4.634408899990376,NA,73.70371259999229,73.71666809997987,73.71666809997987,73.71666809997987,73.71666809997987,73.70423779997509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,026,001,2025-10-09_09h45.50.592,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-09 09h46.02.245236 +0100
