Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00286790006794035,0.02471729996614158,2.00512359989807,2.00512359989807,6.743555699940771,space,4.729739699978381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,051,001,2025-10-17_10h58.14.155,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.27.247300 +0100
Reality,Reg,TRUE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_3.png,"In REALITY, there are TWO cubes",Two,h,b,N,-,N,0,0,0,333,6.854953899979591,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.851689599920064,0.10815500002354383,6.93784029991366,7.320960599929094,7.421145499916747,9.421029099961745,9.821049700025467,9.940026599913836,9.940026599913836,11.140427300008014,h,1,1.186516100075096,NA,11.141208699904382,11.154257599962875,11.154257599962875,11.154257599962875,11.154257599962875,11.141636400017887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,051,001,2025-10-17_10h58.14.155,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.27.247300 +0100
Belief,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_5.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,1,1,287,11.154257599962875,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.142012800090017,1.8429988995194e-4,11.231639500008896,11.604225799907,11.704378299880773,13.70435360004194,14.104343000100926,14.206339200027289,14.206339200027289,15.556917099980636,b,1,1.3366853001061827,NA,15.55726830009371,15.570930100046098,15.570930100046098,15.570930100046098,15.570930100046098,15.557656900025904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,051,001,2025-10-17_10h58.14.155,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.27.247300 +0100
Knowledge,Reg,FALSE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_4.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,2,2,324,15.570930100046098,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.557909599971026,2.004001289606e-4,15.655957800103351,16.037559000076726,16.13789250003174,18.137789600063115,18.53776440001093,18.6399206998758,18.6399206998758,20.223568700021133,b,1,1.5758201000280678,NA,20.223865299951285,20.237731199944392,20.237731199944392,20.237731199944392,20.237731199944392,20.224196299910545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,051,001,2025-10-17_10h58.14.155,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.27.247300 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_7.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,3,3,6,20.237731199944392,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.224412800045684,1.7370004206895e-4,20.320546600036323,20.70433990005404,20.804572500055656,22.804455500096083,23.204547199886292,23.306634899927303,23.306634899927303,25.15667310007848,h,1,1.8441615998744965,NA,25.15698829991743,25.17099320003763,25.17099320003763,25.17099320003763,25.17099320003763,25.157337999902666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,051,001,2025-10-17_10h58.14.155,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.27.247300 +0100
Reality,Reg,FALSE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_5.png,"In REALITY, there are ZERO cubes",Zero,b,h,N,PropFalse,N,0,4,4,253,25.17099320003763,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.15755599993281,1.7370004206895e-4,25.25602880003862,25.637686100089923,25.737752499990165,27.73779350006953,28.137816000031307,28.239914699923247,28.239914699923247,29.040797299938276,b,1,0.7904996001161635,NA,29.041157600004222,29.054178799968213,29.054178799968213,29.054178799968213,29.054178799968213,29.041545199928805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,051,001,2025-10-17_10h58.14.155,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.27.247300 +0100
Belief,Neg,TRUE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_2.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,5,5,85,29.054178799968213,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.04177869996056,1.7719995230436e-4,29.130174699937925,29.50420799991116,29.60442360001616,31.604380700038742,32.00462009990588,32.10656849993393,32.10656849993393,36.50668859994039,h,1,4.397174600046128,NA,36.50698409997858,36.52088720002211,36.52088720002211,36.52088720002211,36.52088720002211,36.50730410008691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,051,001,2025-10-17_10h58.14.155,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.27.247300 +0100
Knowledge,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_8.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,6,6,258,36.52088720002211,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.50751759996638,1.6979989595711e-4,36.6058139000088,36.98749379999936,37.08764709997922,39.08762919995934,39.48768120002933,39.58994870004244,39.58994870004244,40.70670880004763,h,1,1.1050797998905182,NA,40.70703789987601,40.72097819996998,40.72097819996998,40.72097819996998,40.72097819996998,40.70741889998317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,051,001,2025-10-17_10h58.14.155,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.27.247300 +0100
Knowledge,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_8.png,Adam KNOWS there are TWO cubes,Two,b,h,N,PropFalse,N,0,7,7,298,40.72097819996998,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.707679599989206,1.9580009393393e-4,40.80406409990974,41.18754930002615,41.28766890009865,43.287717199884355,43.68766300007701,43.789906200021505,43.789906200021505,44.82348329992965,b,1,1.0164829001296312,NA,44.82381460000761,44.83753530005925,44.83753530005925,44.83753530005925,44.83753530005925,44.824194699991494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,051,001,2025-10-17_10h58.14.155,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.27.247300 +0100
Reality,Reg,TRUE,N,NB-TB-K,DD_NB,PsychoPyStudy5Stim/DD_NB_4.png,"In REALITY, there are ZERO cubes",Zero,h,b,N,-,N,0,8,8,160,44.83753530005925,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.82442429987714,1.8330011516809e-4,44.92974460008554,45.30419320007786,45.40428250003606,47.404288300080225,47.80433059995994,47.906560600036755,47.906560600036755,49.54020359995775,h,1,1.619706999976188,NA,49.54054019995965,49.55424279998988,49.55424279998988,49.55424279998988,49.55424279998988,49.54094489989802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,051,001,2025-10-17_10h58.14.155,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 10h58.27.247300 +0100
