Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00290439999662339,0.02400640002451837,2.00082019995898,2.00082019995898,11.841814299928956,space,9.818329500034451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,035,001,2025-10-10_11h01.00.808,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.14.399595 +0100
Belief,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_5.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,N,0,0,0,230,11.965847000014035,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.962486799922772,0.12067540001589803,12.047711899969729,12.433313900022767,12.533441499923356,14.5335052999435,14.933435200015085,15.055956600001082,15.055956600001082,17.236337299924344,h,1,2.172157400054857,NA,17.238072199979797,17.249910700018518,17.249910700018518,17.249910700018518,17.249910700018518,17.238815099932253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,035,001,2025-10-10_11h01.00.808,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.14.399595 +0100
Belief,Neg,TRUE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_4.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,1,1,111,17.249910700018518,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.239803200005554,4.466000245884e-4,17.33531629992649,17.71659179998096,17.816751800011843,19.81677919998765,20.216734000016004,20.318666499922983,20.318666499922983,21.98618130001705,h,1,1.6533263999735937,NA,21.986799699952822,21.999940100009553,21.999940100009553,21.999940100009553,21.999940100009553,21.987476999987848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,035,001,2025-10-10_11h01.00.808,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.14.399595 +0100
Reality,Reg,FALSE,N,NB-TB-K,D_NB,PsychoPyStudy5Stim/D_NB_6.png,"In REALITY, there is ONE cube",One,b,h,N,PropFalse,N,0,2,2,138,21.999940100009553,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9879713000264,3.8690003566443e-4,22.074788799975067,22.449926599976607,22.549963500001468,24.5500761999283,24.95005779992789,25.05195669992827,25.05195669992827,26.60251579992473,b,1,1.5360679000150412,NA,26.60310429998208,26.616575599997304,26.616575599997304,26.616575599997304,26.616575599997304,26.603715799981728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,035,001,2025-10-10_11h01.00.808,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.14.399595 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,D_NB,PsychoPyStudy5Stim/D_NB_1.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,3,3,128,26.616575599997304,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.60418209992349,3.7379993591457e-4,26.70914329995867,27.083011199953035,27.18315850000363,29.18334699992556,29.58339669997804,29.685305999941193,29.685305999941193,33.41955699992832,h,1,3.7269955000374466,NA,33.42021130002104,33.43323630001396,33.43323630001396,33.43323630001396,33.43323630001396,33.42092069995124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,035,001,2025-10-10_11h01.00.808,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.14.399595 +0100
Belief,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_2.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,4,4,284,33.43323630001396,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.42144129995722,4.083999665454e-4,33.52555040002335,33.899941099924035,34.00004109996371,35.99998289998621,36.399999700021,36.50186129997019,36.50186129997019,38.05229929997586,b,1,1.5416642000200227,NA,38.05283069994766,38.06632839993108,38.06632839993108,38.06632839993108,38.06632839993108,38.05340560001787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,035,001,2025-10-10_11h01.00.808,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.14.399595 +0100
Belief,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_8.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,5,5,55,38.06632839993108,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.053802700014785,3.1879998277872e-4,38.13886690000072,38.51662299991585,38.61678719997872,40.616519299917854,41.01671659993008,41.11843529995531,41.11843529995531,47.88581429992337,b,1,6.766070400015451,NA,47.886339299962856,47.89977140002884,47.89977140002884,47.89977140002884,47.89977140002884,47.88687699998263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,035,001,2025-10-10_11h01.00.808,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.14.399595 +0100
Knowledge,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_8.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,6,6,95,47.89977140002884,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.88725459994748,2.9619992710649e-4,47.9749187999405,48.3499055999564,48.450084700016305,50.44998269993812,50.84993939998094,50.95179949991871,50.95179949991871,52.88616400002502,b,1,1.9321599999675527,NA,52.88680999993812,52.89980969997123,52.89980969997123,52.89980969997123,52.89980969997123,52.88748739997391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,035,001,2025-10-10_11h01.00.808,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.14.399595 +0100
Belief,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_3.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,N,0,7,7,228,52.89980969997123,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.88798300002236,3.8920005317777e-4,52.9750218000263,53.34968719992321,53.45000660000369,55.449916400015354,55.84984689997509,55.95191289996728,55.95191289996728,59.06877359992359,h,1,3.1001421000109985,NA,59.0692203999497,59.083218100015074,59.083218100015074,59.083218100015074,59.083218100015074,59.069688500021584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,035,001,2025-10-10_11h01.00.808,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.14.399595 +0100
Belief,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_4.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,8,8,123,59.083218100015074,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.070033699972555,2.7189997490495e-4,59.180679699988104,59.549880699953064,59.65004209999461,61.64993900002446,62.049946399987675,62.151863600010984,62.151863600010984,71.11929529998451,b,1,8.956361199961975,NA,71.11987950000912,71.13316830003168,71.13316830003168,71.13316830003168,71.13316830003168,71.12054509995505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,035,001,2025-10-10_11h01.00.808,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.14.399595 +0100
