Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00298039999961474,0.02771099999972648,2.0039520999998786,2.0039520999998786,11.25841939999964,space,9.24297760000036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,019,001,2025-10-03_14h57.10.270,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-03 14h57.29.237124 +0100
Belief,Reg,TRUE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_1.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,0,0,200,11.36784149999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.364507699999647,0.10611049999988607,11.452418500000022,11.836256399999913,11.936370899999927,13.936297099999592,14.336490400000002,14.45587119999982,14.45587119999982,17.639518899999985,h,1,3.1661831999999777,NA,17.64147449999973,17.653103099999953,17.653103099999953,17.653103099999953,17.653103099999953,17.64247299999988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,019,001,2025-10-03_14h57.10.270,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-03 14h57.29.237124 +0100
Reality,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_6.png,"In REALITY, there are ZERO cubes",Zero,h,b,N,-,N,0,1,1,237,17.653103099999953,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.643569299999854,5.3440000010596e-4,17.732030799999848,18.103190399999676,18.203211399999873,20.20299339999974,20.603030799999942,20.70515499999965,20.70515499999965,25.605857099999863,h,1,4.8928602000000865,NA,25.606394199999613,25.61970029999975,25.61970029999975,25.61970029999975,25.61970029999975,25.60695769999984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,019,001,2025-10-03_14h57.10.270,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-03 14h57.29.237124 +0100
Belief,Reg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_7.png,Adam THINKS there are TWO cubes,Two,h,b,N,-,N,0,2,2,179,25.61970029999975,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.607352699999865,3.062000000682e-4,25.696192299999893,26.0697511999997,26.169873099999677,28.169893499999944,28.569784699999673,28.67168679999986,28.67168679999986,34.22296369999958,h,1,5.542253199999777,NA,34.22378779999963,34.236284599999635,34.236284599999635,34.236284599999635,34.236284599999635,34.22469869999986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,019,001,2025-10-03_14h57.10.270,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-03 14h57.29.237124 +0100
Belief,Reg,TRUE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_4.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,3,3,329,34.236284599999635,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.22534399999995,4.9790000002758e-4,34.30792549999978,34.68639859999985,34.78651149999996,36.78643629999988,37.186515399999735,37.288340099999914,37.288340099999914,40.622635100000025,h,1,3.31778149999991,NA,40.6233342999999,40.63628749999998,40.63628749999998,40.63628749999998,40.63628749999998,40.624069099999815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,019,001,2025-10-03_14h57.10.270,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-03 14h57.29.237124 +0100
Belief,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_1.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,4,4,48,40.63628749999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6245858999996,4.0129999979399e-4,40.70596409999962,41.086433899999975,41.186491699999806,43.18646369999988,43.58652549999988,43.68821819999994,43.68821819999994,48.22197799999958,b,1,4.525073499999962,NA,48.22227339999972,48.23629489999985,48.23629489999985,48.23629489999985,48.23629489999985,48.222606899999846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,019,001,2025-10-03_14h57.10.270,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-03 14h57.29.237124 +0100
Knowledge,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_7.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,5,5,281,48.23629489999985,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.22282109999969,1.6750000031606e-4,48.309505100000024,48.68621910000002,48.78627929999993,50.78637869999966,51.18620229999988,51.28801239999984,51.28801239999984,59.055286799999976,b,1,7.757152399999995,NA,59.05568319999975,59.06955919999973,59.06955919999973,59.06955919999973,59.06955919999973,59.05611129999989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,019,001,2025-10-03_14h57.10.270,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-03 14h57.29.237124 +0100
Belief,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_5.png,Adam THINKS there is ONE cube,One,h,b,N,-,N,0,6,6,259,59.06955919999973,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.0564075999996,2.3169999985839e-4,59.14344259999962,59.519714199999726,59.619765299999926,61.61977089999982,62.019633599999906,62.121620299999904,62.121620299999904,66.45536289999973,h,1,4.33276670000032,NA,66.45569589999968,66.4696042999999,66.4696042999999,66.4696042999999,66.4696042999999,66.45605679999971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,019,001,2025-10-03_14h57.10.270,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-03 14h57.29.237124 +0100
Reality,Reg,FALSE,N,NB-TB-K,D_NB,PsychoPyStudy5Stim/D_NB_8.png,"In REALITY, there are TWO cubes",Two,b,h,N,PropFalse,N,0,7,7,139,66.4696042999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.45629989999998,1.9049999991693e-4,66.5395567999999,66.9196308999999,67.01977169999964,69.01972799999976,69.41972259999966,69.52161049999995,69.52161049999995,72.18888339999967,b,1,2.6514436000002206,NA,72.18946419999975,72.20291399999996,72.20291399999996,72.20291399999996,72.20291399999996,72.19008559999975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,019,001,2025-10-03_14h57.10.270,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-03 14h57.29.237124 +0100
Belief,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_2.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,8,8,121,72.20291399999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.19053559999975,3.5580000030677e-4,72.28367829999979,72.65282399999978,72.75316899999962,74.75311449999981,75.15301419999969,75.25476489999983,75.25476489999983,91.73957239999982,b,1,16.47061389999999,NA,91.74039939999966,91.7529242999999,91.7529242999999,91.7529242999999,91.7529242999999,91.74132299999974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,019,001,2025-10-03_14h57.10.270,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-03 14h57.29.237124 +0100
Reality,Reg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_5.png,"In REALITY, there are TWO cubes",Two,h,b,N,-,N,0,9,9,193,91.7529242999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.74196989999972,5.0009999995381e-4,91.8268366999996,92.20284419999962,92.30299879999984,94.3029821,94.70283440000004,94.80477419999988,94.80477419999988,97.60582749999958,h,1,2.792702299999746,NA,97.60652439999969,97.61948589999976,97.61948589999976,97.61948589999976,97.61948589999976,97.60724439999969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,019,001,2025-10-03_14h57.10.270,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-03 14h57.29.237124 +0100
Belief,Neg,TRUE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_3.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,10,10,86,97.61948589999976,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.60781899999984,4.1300000020783e-4,97.69447599999968,98.06950899999993,98.16955629999984,100.16959959999986,100.56966149999973,100.67148989999988,100.67148989999988,106.77237129999958,h,1,6.09440450000011,NA,106.7730360999999,106.78604219999988,106.78604219999988,106.78604219999988,106.78604219999988,106.77375009999967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,019,001,2025-10-03_14h57.10.270,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-03 14h57.29.237124 +0100
