Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00291829998604953,0.02619939995929598,1.9998373000416905,1.9998373000416905,9.674024400068449,space,7.666234600124881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,053,001,2025-10-17_14h13.33.095,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 14h13.47.881359 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,DT_NB,PsychoPyStudy5Stim/TD_NB_1.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,0,0,163,9.799248800147325,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.795604299986737,0.12158719985745849,9.903924900107086,10.282428600126876,10.382358900038524,12.382208100054411,12.782155900029466,12.906227899948137,12.906227899948137,15.434830700047314,h,1,2.520134799880907,NA,15.436206800164657,15.448917200090364,15.448917200090364,15.448917200090364,15.448917200090364,15.436850900063291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,053,001,2025-10-17_14h13.33.095,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 14h13.47.881359 +0100
Belief,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_4.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,N,0,1,1,229,15.448917200090364,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.43756590015255,3.5869982093572e-4,15.543664400000123,15.915649499977008,16.01575220003724,18.01560560008511,18.415677200071514,18.517463800031692,18.517463800031692,20.45196730014868,h,1,1.9324565001297744,NA,20.45264090015553,20.46561740012839,20.46561740012839,20.46561740012839,20.46561740012839,20.45339070004411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,053,001,2025-10-17_14h13.33.095,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 14h13.47.881359 +0100
Belief,Reg,TRUE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_5.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,2,2,330,20.46561740012839,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.453951600007713,4.4440012425184e-4,20.549032100010663,20.932358199963343,21.03252559993416,23.032290100120008,23.432330399984497,23.534085100051016,23.534085100051016,24.801687800092623,h,1,1.2521115001291037,NA,24.802289000013843,24.815572099993005,24.815572099993005,24.815572099993005,24.815572099993005,24.802971299970523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,053,001,2025-10-17_14h13.33.095,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 14h13.47.881359 +0100
Reality,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_4.png,"In REALITY, there is ONE cube",One,h,b,N,-,N,0,3,3,272,24.815572099993005,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.803455600049347,3.7859985604882e-4,24.900601099943746,25.282265899935737,25.38233579997905,27.382285200059417,27.782280400162563,27.884141500107944,27.884141500107944,28.93514519999735,h,1,1.046468500047922,NA,28.935855600051585,28.948909500148147,28.948909500148147,28.948909500148147,28.948909500148147,28.936579100089148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,053,001,2025-10-17_14h13.33.095,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 14h13.47.881359 +0100
Reality,Reg,TRUE,N,NB-TB-K,D_NB,PsychoPyStudy5Stim/D_NB_4.png,"In REALITY, there are ZERO cubes",Zero,h,b,N,-,N,0,4,4,137,28.948909500148147,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9371029001195,4.0629995055496e-4,29.029410799965262,29.398958300007507,29.499027400044724,31.499019700102508,31.89892920013517,32.00077769998461,32.00077769998461,32.85212470008992,h,1,0.8487136999610811,NA,32.85294779995456,32.865585500141606,32.865585500141606,32.865585500141606,32.865585500141606,32.85386839997955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,053,001,2025-10-17_14h13.33.095,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 14h13.47.881359 +0100
Knowledge,Reg,FALSE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_3.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,5,5,309,32.865585500141606,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.85451600002125,5.0249998457729e-4,32.95445720013231,33.33213590015657,33.4323648000136,35.43209390016273,35.832287300145254,35.93404299998656,35.93404299998656,37.16796740004793,b,1,1.2196521000005305,NA,37.168493000091985,37.18215420003981,37.18215420003981,37.18215420003981,37.18215420003981,37.169097000034526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,053,001,2025-10-17_14h13.33.095,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 14h13.47.881359 +0100
Knowledge,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_1.png,Adam does NOT KNOW there is ONE cube,One,b,h,Y,PropFalse,N,0,6,6,40,37.18215420003981,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.16952789993957,3.3519999124109e-4,37.27328409999609,37.64885610016063,37.7490112001542,39.748813500162214,40.149000900099054,40.25072590005584,40.25072590005584,41.26790910004638,b,1,1.00735540012829,NA,41.26841390016489,41.28214769996703,41.28214769996703,41.28214769996703,41.28214769996703,41.26893840008415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,053,001,2025-10-17_14h13.33.095,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 14h13.47.881359 +0100
Reality,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_2.png,"In REALITY, there is ONE cube",One,h,b,N,-,N,0,7,7,271,41.28214769996703,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.26933280006051,2.9299990274012e-4,41.37677910015918,41.7488826001063,41.84901240002364,43.848968300037086,44.24894980015233,44.350644499994814,44.350644499994814,45.86844530003145,h,1,1.5155303000938147,NA,45.86915519996546,45.88218990014866,45.88218990014866,45.88218990014866,45.88218990014866,45.86986290011555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,053,001,2025-10-17_14h13.33.095,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 14h13.47.881359 +0100
Reality,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_2.png,"In REALITY, there are ZERO cubes",Zero,b,h,N,PropFalse,N,0,8,8,195,45.88218990014866,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.870420299936086,4.1330000385642e-4,45.96712050004862,46.34889809996821,46.44900509994477,48.44900290016085,48.8489952001255,48.95071589993313,48.95071589993313,49.88448589993641,b,1,0.931972699938342,NA,49.88492890005,49.89875730010681,49.89875730010681,49.89875730010681,49.89875730010681,49.88542630011216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,053,001,2025-10-17_14h13.33.095,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 14h13.47.881359 +0100
