Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
Knowledge,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_1.png,Adam does NOT KNOW there is ONE cube,One,b,h,Y,PropFalse,N,0,9,9,112,52.376417600084096,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.36322719999589,2.0889984443783e-4,52.45863589993678,52.843336099991575,52.94333470007405,54.94345870008692,55.34338740003295,55.445437900023535,55.445437900023535,58.72873580013402,b,1,3.267639399971813,NA,58.72906189993955,58.74311830010265,58.74311830010265,58.74311830010265,58.74311830010265,58.72941910009831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Knowledge,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_2.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,10,10,216,58.74311830010265,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7296627999749,1.9139982759952e-4,58.833771200152114,59.209802200086415,59.31006669998169,61.30997240007855,61.7101523000747,61.8118123000022,61.8118123000022,63.11223590001464,b,0,1.2927729000803083,NA,63.11252520000562,63.126480400096625,63.126480400096625,63.126480400096625,63.126480400096625,63.112840899964795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Knowledge,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_7.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,11,11,281,63.126480400096625,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.11305020004511,1.6369996592402e-4,63.20255669998005,63.5766146001406,63.67668120004237,65.67671689996496,66.07663929997943,66.17872790014371,66.17872790014371,67.79643890005536,b,1,1.614411200163886,NA,67.79722660011612,67.80989610007964,67.80989610007964,67.80989610007964,67.80989610007964,67.79797800001688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Knowledge,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_1.png,Adam KNOWS there are TWO cubes,Two,b,h,N,PropFalse,N,0,12,12,291,67.80989610007964,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.798514300026,4.0829996578395e-4,67.88604320003651,68.25998430000618,68.36008320003748,70.36004960001446,70.75990139995702,70.86186800012365,70.86186800012365,71.72854150016792,b,1,0.8506247000768781,NA,71.72883679997176,71.74316360009834,71.74316360009834,71.74316360009834,71.74316360009834,71.72915010014549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,DT_NB,PsychoPyStudy5Stim/TD_NB_2.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,13,13,164,71.74316360009834,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.72935759997927,1.626000739634e-4,71.80869000009261,72.19311160012148,72.29328620014712,74.29336240002885,74.69325010012835,74.79526120005175,74.79526120005175,76.76205280004069,h,1,1.9574527000077069,NA,76.76234430004843,76.77638860000297,76.77638860000297,76.77638860000297,76.77638860000297,76.76266020000912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Belief,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_6.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,14,14,29,76.77638860000297,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.76286959997378,1.6420008614659e-4,76.84863799996674,77.22648650011979,77.32682640012354,79.32670200010762,79.72660230007023,79.82857659994625,79.82857659994625,81.8462731000036,h,1,2.013902199920267,NA,81.84689650009386,81.85986219998449,81.85986219998449,81.85986219998449,81.85986219998449,81.84757860004902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Belief,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_6.png,Adam THINKS there is ONE cube,One,h,b,N,-,N,0,15,15,260,81.85986219998449,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.8480688999407,3.7960009649395e-4,81.9417069000192,82.3265230001416,82.4264581000898,84.42646840005182,84.82658910006285,84.92848820006475,84.92848820006475,86.47986280010082,h,1,1.5448376999702305,NA,86.48056740011089,86.49318780004978,86.49318780004978,86.49318780004978,86.49318780004978,86.48133800015785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Belief,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_1.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,16,16,181,86.49318780004978,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.4818889000453,4.2589986696839e-4,86.56243119994178,86.94321900000796,87.04330070014112,89.0432694000192,89.44323060009629,89.54520609998144,89.54520609998144,91.52930780011228,b,1,1.9672481000889093,NA,91.52995270001702,91.54312600009143,91.54312600009143,91.54312600009143,91.54312600009143,91.53062109998427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_7.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,17,17,6,91.54312600009143,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.5311054000631,3.7380005232989e-4,91.6142613000702,91.99334460007958,92.09337430004962,94.09334810008296,94.49334309995174,94.5952314999886,94.5952314999886,96.07949200016446,h,1,1.4690032999496907,NA,96.0802136999555,96.09315700014122,96.09315700014122,96.09315700014122,96.09315700014122,96.08092430001123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Knowledge,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_7.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,18,18,70,96.09315700014122,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.08148439996876,4.0910020470619e-4,96.17055359994993,96.5429176001344,96.64324340014718,98.64324460015632,99.0432798000984,99.14523839997128,99.14523839997128,100.21267320006154,b,1,1.055866900132969,NA,100.2133007000666,100.22647570003755,100.22647570003755,100.22647570003755,100.22647570003755,100.21393369999714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Belief,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_1.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,19,19,48,100.22647570003755,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.21442730003037,3.6279996857047e-4,100.30427980003878,100.67652110010386,100.77664920012468,102.77654989995062,103.1766483001411,103.27848760015333,103.27848760015333,105.11244769999756,b,1,1.8182914000935853,NA,105.11300200014377,105.12645049998537,105.12645049998537,105.12645049998537,105.12645049998537,105.11360400007106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Belief,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_1.png,Adam does NOT THINK there are TWO cubes,Two,b,h,Y,PropFalse,N,0,20,20,72,105.12645049998537,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.11403369996695,3.3279997296631e-4,105.19585609994829,105.57640979997814,105.67665429995397,107.67659320007078,108.07657360006124,108.17869490012528,108.17869490012528,112.02909560012633,b,1,3.83837700006552,NA,112.0295818001032,112.04301610006952,112.04301610006952,112.04301610006952,112.04301610006952,112.03011670010164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_1.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,21,21,140,112.04301610006952,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.0304851999972,2.8600008226931e-4,112.12468610005452,112.5096505000256,112.60967330005953,114.60998099995776,115.00992390001193,115.11173240002243,115.11173240002243,116.18007669993676,h,1,1.0658966000191867,NA,116.180896300124,116.19306830014102,116.19306830014102,116.19306830014102,116.19306830014102,116.18181720003486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Belief,Reg,TRUE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_6.png,Adam THINKS there are TWO cubes,Two,h,b,N,-,N,0,22,22,247,116.19306830014102,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.18245970015414,4.9769994802773e-4,116.26723959995434,116.64301940007137,116.74314899998716,118.74321079999208,119.14322130009532,119.24507730011828,119.24507730011828,120.36294419993646,h,1,1.1164101001340896,NA,120.36365290009417,120.37637250008991,120.37637250008991,120.37637250008991,120.37637250008991,120.36436230014078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Knowledge,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_6.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,23,23,280,120.37637250008991,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.36488889995962,4.0600006468594e-4,120.44942090008408,120.82641520001926,120.92658139998092,122.92661450011656,123.32647660002112,123.42842410015874,123.42842410015874,124.69517820002513,b,1,1.252046900102869,NA,124.69546910002828,124.70963810011744,124.70963810011744,124.70963810011744,124.70963810011744,124.695780799957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Belief,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_7.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,24,24,289,124.70963810011744,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.69598880014382,1.6269995830953e-4,124.77751510008238,125.15974289993756,125.25996159994976,127.25992169999518,127.65972330002114,127.76173779997043,127.76173779997043,128.7975956001319,b,1,1.0309270999860018,NA,128.79879919998348,128.8098429001402,128.8098429001402,128.8098429001402,128.8098429001402,128.80016020010223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Knowledge,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_6.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,25,25,93,128.8098429001402,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.8011249001138,7.4179982766509e-4,128.88354300009087,129.2598366001621,129.35997350001708,131.35995099996217,131.75979320006445,131.86194980004802,131.86194980004802,133.16272879997268,b,1,1.299319599987939,NA,133.16333610005677,133.17628849996254,133.17628849996254,133.17628849996254,133.17628849996254,133.16394950007088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Belief,Reg,TRUE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_1.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,26,26,200,133.17628849996254,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.16441550012678,3.3980002626776e-4,133.2711861000862,133.64292320003733,133.74315170012414,135.7431006000843,136.142996000126,136.24513900000602,136.24513900000602,138.34609879995696,h,1,2.0918012000620365,NA,138.3467705999501,138.35971580003388,138.35971580003388,138.35971580003388,138.35971580003388,138.34755409997888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Knowledge,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_4.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,27,27,91,138.35971580003388,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.3481169999577,4.437998868525e-4,138.44447250012308,138.8264274999965,138.92663400014862,140.9264150999952,141.32630600011908,141.42838190007024,141.42838190007024,143.62925150012595,b,1,2.1878021999727935,NA,143.6298764999956,143.64294819999486,143.64294819999486,143.64294819999486,143.64294819999486,143.6305800001137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Reality,Reg,FALSE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_3.png,"In REALITY, there are ZERO cubes",Zero,b,h,N,-,N,0,28,28,319,143.64294819999486,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.63106669997796,3.7640007212758e-4,143.7171948000323,144.09297870006412,144.1928701000288,146.19301700009964,146.5932227000594,146.6949214001652,146.6949214001652,147.7460966000799,b,1,1.0421780000906438,NA,147.7467587001156,147.7596593000926,147.7596593000926,147.7596593000926,147.7596593000926,147.7474976000376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Belief,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_4.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,29,29,19,147.7596593000926,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.74804840004072,4.3360004201531e-4,147.84532140009105,148.22627790016122,148.32657070015557,150.3264893000014,150.72631680010818,150.82835800014436,150.82835800014436,152.4619114000816,h,1,1.6201478999573735,NA,152.46224270015955,152.4761250000447,152.4761250000447,152.4761250000447,152.4761250000447,152.46261740010232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Belief,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_1.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,30,30,24,152.4761250000447,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.46285900007933,1.8850015476346e-4,152.54944850015454,152.92631550016813,153.02638450008817,155.02639020001516,155.42641289997846,155.5285326000303,155.5285326000303,156.53016620012932,h,1,0.999763499945402,NA,156.5310504999943,156.54303300008178,156.54303300008178,156.54303300008178,156.54303300008178,156.5319755000528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Belief,Reg,FALSE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_4.png,Adam THINKS there is ONE cube,One,b,h,N,PropFalse,N,0,31,31,235,156.54303300008178,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.53263460006565,5.0510000437498e-4,156.61723430012353,156.992939400021,157.0929084001109,159.0931776999496,159.49307400011458,159.59507150016725,159.59507150016725,161.0293833001051,b,1,1.4306078001391145,NA,161.02994329994544,161.04292180016637,161.04292180016637,161.04292180016637,161.04292180016637,161.0305639000144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_2.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,32,32,9,161.04292180016637,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.0309949000366,3.3390009775757e-4,161.12736180005595,161.50965110003017,161.60980570013635,163.609731500037,164.00965599995106,164.1116112000309,164.1116112000309,168.24521089997145,h,1,4.128488500136882,NA,168.24550430011004,168.25951090012677,168.25951090012677,168.25951090012677,168.25951090012677,168.2458256999962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,055,001,2025-10-17_15h21.55.794,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 15h22.10.086218 +0100
