Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.36063830000012,28.33681320000005,28.33681320000005,space,27.484690900000032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,033,001,2024-10-22_11h00.58.997,PsychoPy Exp,2023.1.2,59.996748176233865
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,0,0,49,NA,NA,NA,NA,NA,0.1924372000000858,56.11078429999998,56.48602619999997,56.58628599999997,58.58593670000005,58.98597500000005,59.1146311,59.1146311,h,1,1.4105921000000308,60.5527019000001,60.5527019000001,60.5527019000001,60.5527019000001,NA,NA,NA,NA,NA,NA,033,001,2024-10-22_11h00.58.997,PsychoPy Exp,2023.1.2,59.996748176233865
Belief,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_2.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,1,1,175,NA,NA,NA,NA,NA,6.0670000016216e-4,60.647781800000075,61.0193690000001,61.119336100000055,63.11940120000008,63.51954590000014,63.62162000000012,63.62162000000012,b,1,1.0645660000000134,64.70277460000011,64.70277460000011,64.70277460000011,64.70277460000011,NA,NA,NA,NA,NA,NA,033,001,2024-10-22_11h00.58.997,PsychoPy Exp,2023.1.2,59.996748176233865
Reality,FALSE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_4.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,B,PropFalse,0,2,2,87,NA,NA,NA,NA,NA,0.00236180000001695,64.7978121000001,65.169308,65.26949530000002,67.26949200000013,67.66940590000013,67.7715518,67.7715518,b,1,1.1301703999999972,68.91940320000003,68.91940320000003,68.91940320000003,68.91940320000003,NA,NA,NA,NA,NA,NA,033,001,2024-10-22_11h00.58.997,PsychoPy Exp,2023.1.2,59.996748176233865
Reality,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_16.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,3,3,29,NA,NA,NA,NA,NA,0.00123370000005706,68.9995884,69.36932960000013,69.4694300000001,71.46931510000013,71.86941509999997,71.97175870000001,71.97175870000001,h,1,0.6014055999999073,72.60243030000015,72.60243030000015,72.60243030000015,72.60243030000015,NA,NA,NA,NA,NA,NA,033,001,2024-10-22_11h00.58.997,PsychoPy Exp,2023.1.2,59.996748176233865
Reality,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_1.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,1,1,0,1,1,0,B,PropFalse,0,4,4,76,NA,NA,NA,NA,NA,5.2740000000994e-4,72.6750826,73.05261399999995,73.15272219999997,75.15270340000006,75.55280510000011,75.6550906,75.6550906,b,1,1.1985638000001018,76.86931300000015,76.86931300000015,76.86931300000015,76.86931300000015,NA,NA,NA,NA,NA,NA,033,001,2024-10-22_11h00.58.997,PsychoPy Exp,2023.1.2,59.996748176233865
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,5,5,101,NA,NA,NA,NA,NA,0.00203639999995175,76.95860029999994,77.33593810000002,77.43609379999998,79.43612400000006,79.83611570000016,79.93824640000003,79.93824640000003,h,0,0.7713092999999844,80.73591869999996,80.73591869999996,80.73591869999996,80.73591869999996,NA,NA,NA,NA,NA,NA,033,001,2024-10-22_11h00.58.997,PsychoPy Exp,2023.1.2,59.996748176233865
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,6,6,313,NA,NA,NA,NA,NA,0.00228539999989152,80.811893800000007,81.18600570000012,81.28604029999997,83.28617540000005,83.68614500000012,83.78826320000007,83.78826320000007,b,1,1.4008993999998438,85.21902030000001,85.21902030000001,85.21902030000001,85.21902030000001,NA,NA,NA,NA,NA,NA,033,001,2024-10-22_11h00.58.997,PsychoPy Exp,2023.1.2,59.996748176233865
Belief,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_6.png,Adam THINKS there is ONE cube,1,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,7,7,179,NA,NA,NA,NA,NA,5.4330000011759e-4,85.29119250000008,85.66915620000009,85.76947680000012,87.76927880000017,88.16920830000004,88.27155349999998,88.27155349999998,b,1,1.2056562999998732,89.50266250000004,89.50266250000004,89.50266250000004,89.50266250000004,NA,NA,NA,NA,NA,NA,033,001,2024-10-22_11h00.58.997,PsychoPy Exp,2023.1.2,59.996748176233865
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,8,8,315,NA,NA,NA,NA,NA,0.00158559999999852,89.59407710000005,89.96937360000015,90.06924219999996,92.06923419999998,92.4694194000001,92.57143470000004,92.57143470000004,b,1,2.3147241000001486,94.9026738,94.9026738,94.9026738,94.9026738,NA,NA,NA,NA,NA,NA,033,001,2024-10-22_11h00.58.997,PsychoPy Exp,2023.1.2,59.996748176233865
