Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.208784200000082,14.178744800001368,14.178744800001368,space,25.27438919999986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Belief,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,Adam THINKS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoBelief,0,0,0,205,NA,NA,NA,NA,NA,0.18957339999906253,39.74759240000094,40.12764090000019,40.22775130000082,42.228141000001415,42.62806950000049,42.75746130000152,42.75746130000152,b,1,0.7677691999997478,43.5444950000001,43.5444950000001,43.5444950000001,43.5444950000001,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Belief,FALSE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_1.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,B,PropFalse,0,1,1,188,NA,NA,NA,NA,NA,0.00110700000004726,43.62249160000101,43.99458270000105,44.0946184000004,46.09472950000054,46.49455650000163,46.596932400001606,46.596932400001606,b,1,1.3361478999995595,47.96128580000004,47.96128580000004,47.96128580000004,47.96128580000004,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Reality,FALSE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_7.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,B,PropFalse,0,2,2,90,NA,NA,NA,NA,NA,8.4470000001601e-4,48.050550900001326,48.427974500000346,48.52796390000003,50.528097000000344,50.927919400000974,51.030236000000514,51.030236000000514,b,1,0.8951118999993923,51.94444990000011,51.94444990000011,51.94444990000011,51.94444990000011,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Knowledge,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_14.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,3,3,247,NA,NA,NA,NA,NA,0.00168909999956667,52.02309870000136,52.394613200000094,52.49470230000043,54.494578800000454,54.89470790000087,54.99691570000141,54.99691570000141,h,1,0.7840642999999545,55.811012300000584,55.811012300000584,55.811012300000584,55.811012300000584,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_4.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,4,4,237,NA,NA,NA,NA,NA,4.8029999925347e-4,55.894782000001214,56.27796260000105,56.378061600000365,58.37793210000018,58.777947100001256,58.88021140000092,58.88021140000092,h,1,1.1332554999989952,60.04442670000026,60.04442670000026,60.04442670000026,60.04442670000026,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Knowledge,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_2.png,Adam KNOWS there are ZERO cubes,0,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,5,5,280,NA,NA,NA,NA,NA,0.00167920000058074,60.1089746000016,60.4945800000005,60.59457800000018,62.594689700001254,62.99460780000118,63.09688880000067,63.09688880000067,b,1,1.9648913999990327,65.07791460000044,65.07791460000044,65.07791460000044,65.07791460000044,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Belief,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,Adam THINKS there is ONE cube,1,b,h,2,0,2,1,0,1,1,0,1,B,-,0,6,6,157,NA,NA,NA,NA,NA,0.00167969999893102,65.16732000000047,65.5445393000009,65.64466320000065,67.64466250000078,68.04467990000012,68.14679590000014,68.14679590000014,h,1,0.6264780999990762,68.7943774000014,68.7943774000014,68.7943774000014,68.7943774000014,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Reality,TRUE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_2.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,1,1,0,1,1,0,B,-,0,7,7,23,NA,NA,NA,NA,NA,0.0016922999984672,68.8631987000008,69.24454820000028,69.34469360000003,71.34466620000057,71.74461530000008,71.84704150000107,71.84704150000107,h,1,0.5903603999995539,72.4610603000001,72.4610603000001,72.4610603000001,72.4610603000001,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Belief,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,Adam THINKS there is ONE cube,1,b,h,2,0,2,1,0,1,1,0,1,B,-,0,8,8,149,NA,NA,NA,NA,NA,3.9819999983592e-4,72.53050450000046,72.9111539000005,73.0111323000001,75.01130620000004,75.4113625000009,75.51353890000064,75.51353890000064,h,1,1.115789899999072,76.64428070000031,76.64428070000031,76.64428070000031,76.64428070000031,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Knowledge,FALSE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_2.png,Adam KNOWS there are TWO cubes,2,h,b,1,0,1,1,0,1,0,0,0,NB,PropFalse,0,9,9,274,NA,NA,NA,NA,NA,4.4119999984104e-4,76.7259881000009,77.1109176000009,77.21129670000118,79.21128320000025,79.61132690000159,79.7136860999999,79.7136860999999,b,1,1.3395932000003086,81.07790940000086,81.07790940000086,81.07790940000086,81.07790940000086,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Belief,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_5.png,Adam THINKS there is ONE cube,1,b,h,2,0,2,1,0,1,1,0,1,B,-,0,10,10,156,NA,NA,NA,NA,NA,0.00170230000003357,81.16277720000107,81.54461010000159,81.64462020000065,83.64444970000113,84.04458660000091,84.14684100000159,84.14684100000159,h,1,1.4344932999993034,85.61121100000128,85.61121100000128,85.61121100000128,85.61121100000128,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Reality,TRUE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_2.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,2,1,1,0,0,0,NB,-,0,11,11,10,NA,NA,NA,NA,NA,0.00169600000117497,85.70400130000053,86.07784260000153,86.1779690000003,88.17791220000072,88.5777736,88.68004950000068,88.68004950000068,h,1,0.8211814000005688,89.52790370000002,89.52790370000002,89.52790370000002,89.52790370000002,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_5.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,12,12,102,NA,NA,NA,NA,NA,0.00169029999960912,89.59778470000128,89.97775920000095,90.07790080000086,92.07782020000012,92.47795420000148,92.58003200000168,92.58003200000168,b,1,1.450105500000063,94.0609121000016,94.0609121000016,94.0609121000016,94.0609121000016,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Belief,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_3.png,Adam THINKS there is ONE cube,1,h,b,2,1,1,1,1,0,1,0,1,B,PropTrueNoBelief,0,13,13,214,NA,NA,NA,NA,NA,4.1169999894918e-4,94.1393179000006,94.51110700000028,94.61122840000098,96.61127950000082,97.01123120000013,97.11351510000168,97.11351510000168,b,1,1.3158086000003095,98.4443680000004,98.4443680000004,98.4443680000004,98.4443680000004,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Reality,TRUE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_3.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,1,1,0,1,1,0,B,-,0,14,14,24,NA,NA,NA,NA,NA,6.8710000050487e-4,98.5171502000012,98.89441590000024,98.99439020000136,100.99456570000076,101.3945498000012,101.49675780000145,101.49675780000145,h,1,3.7561100000002625,105.27761850000024,105.27761850000024,105.27761850000024,105.27761850000024,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Reality,TRUE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_4.png,"In REALITY, there are ZERO cubes",0,b,h,1,1,0,1,1,0,0,0,0,B,-,0,15,15,21,NA,NA,NA,NA,NA,3.9470000047003e-4,105.34387880000033,105.72772440000152,105.8278405000001,107.82776320000085,108.22793440000169,108.33000070000162,108.33000070000162,h,1,1.3549141000003146,109.7110489000006,109.7110489000006,109.7110489000006,109.7110489000006,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Reality,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_3.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,1,1,0,1,0,1,B,PropFalse,0,16,16,106,NA,NA,NA,NA,NA,0.00110140000106184,109.7995176000004,110.17767710000044,110.27786090000154,112.27786790000027,112.67771470000116,112.78002020000169,112.78002020000169,b,1,2.313026000001628,115.11095080000086,115.11095080000086,115.11095080000086,115.11095080000086,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,17,17,95,NA,NA,NA,NA,NA,4.3659999937517e-4,115.1829370000014,115.56104180000148,115.66098020000028,117.6612423000006,118.0611056000016,118.16336820000106,118.16336820000106,b,1,1.8658758999990823,120.0610725000006,120.0610725000006,120.0610725000006,120.0610725000006,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Belief,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_1.png,Adam THINKS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoBelief,0,18,18,200,NA,NA,NA,NA,NA,0.00118199999997159,120.15618570000152,120.52769210000042,120.62764580000112,122.62770460000138,123.0277483000009,123.1300164000004,123.1300164000004,b,1,0.8909194000007119,124.04429870000058,124.04429870000058,124.04429870000058,124.04429870000058,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Reality,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_1.png,"In REALITY, there are ZERO cubes",0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,19,19,66,NA,NA,NA,NA,NA,0.00149559999954362,124.11661930000082,124.49436270000116,124.59446240000034,126.59450800000012,126.99440550000143,127.0967614000001,127.0967614000001,b,1,1.0760269000002154,128.19417900000008,128.19417900000008,128.19417900000008,128.19417900000008,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Belief,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_6.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,20,20,125,NA,NA,NA,NA,NA,4.1379999856872e-4,128.26252990000103,128.6443276000009,128.74444480000057,130.74439650000022,131.14446450000105,131.24679629999991,131.24679629999991,h,1,0.7262279000005947,131.99421350000011,131.99421350000011,131.99421350000011,131.99421350000011,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Knowledge,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_1.png,Adam KNOWS there are ZERO cubes,0,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,21,21,279,NA,NA,NA,NA,NA,0.00149059999966993,132.06166460000168,132.44433310000022,132.5442823000012,134.54448820000107,134.94438320000154,135.04653420000068,135.04653420000068,b,1,2.10260290000042,137.17764760000136,137.17764760000136,137.17764760000136,137.17764760000136,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Reality,TRUE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_1.png,"In REALITY, there is ONE cube",1,b,h,1,0,1,1,0,1,0,0,0,NB,-,0,22,22,3,NA,NA,NA,NA,NA,0.00174189999961527,137.2670814000012,137.64430680000078,137.74447920000057,139.744439600001,140.1443448000009,140.2466060000006,140.2466060000006,h,1,1.3421592000013334,141.610815,141.610815,141.610815,141.610815,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Reality,FALSE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_9.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,B,PropFalse,0,23,23,91,NA,NA,NA,NA,NA,4.1760000021895e-4,141.68304530000023,142.06091650000053,142.1611440000015,144.16107400000146,144.5609056000012,144.66329770000084,144.66329770000084,b,1,0.757633999999598,145.4443327000008,145.4443327000008,145.4443327000008,145.4443327000008,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,24,24,315,NA,NA,NA,NA,NA,0.00114030000077036,145.51700510000046,145.89430290000018,145.9942974000005,147.99443260000044,148.39436110000133,148.49649219999992,148.49649219999992,b,1,1.2202713999995467,149.7441658000007,149.7441658000007,149.7441658000007,149.7441658000007,NA,NA,NA,NA,NA,NA,035,001,2024-10-22_14h05.17.454,PsychoPy Exp,2023.1.2,60.02029886482968
