Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
Knowledge,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_12.png,Adam KNOWS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,9,9,269,NA,NA,NA,NA,NA,0.00164759997278451,95.82623250037432,96.19805990019812,96.29816569993272,98.29807380028068,98.69812270021066,98.800315100234,98.800315100234,h,1,4.016572399996221,102.84806090034544,102.84806090034544,102.84806090034544,102.84806090034544,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Reality,TRUE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_1.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,1,1,0,1,1,0,B,-,0,10,10,22,NA,NA,NA,NA,NA,0.00166320009157061,102.94390999991448,103.31467870017514,103.41474810009822,105.41478820005432,105.81477330019698,105.91712320037186,105.91712320037186,h,1,3.579025600105524,109.51454300014302,109.51454300014302,109.51454300014302,109.51454300014302,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Reality,TRUE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_1.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,2,2,0,0,0,0,NB,-,0,11,11,6,NA,NA,NA,NA,NA,0.00168849993497133,109.583149000071,109.9646542002447,110.06476300023496,112.06478779995814,112.46481260005385,112.5669047003612,112.5669047003612,h,1,1.6249998002313075,114.21469300007448,114.21469300007448,114.21469300007448,114.21469300007448,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Knowledge,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_3.png,Adam KNOWS there are ZERO cubes,0,h,b,2,1,1,1,1,0,1,0,1,B,PropFalse,0,12,12,323,NA,NA,NA,NA,NA,0.00138190016150474,114.30613030027598,114.68128280015662,114.78125820029528,116.7814167002216,117.18145520007238,117.28365300036968,117.28365300036968,b,1,12.796995799988508,130.09793579997495,130.09793579997495,130.09793579997495,130.09793579997495,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,13,13,103,NA,NA,NA,NA,NA,0.00165840005502104,130.19639210030437,130.58114110026509,130.6813726001419,132.6813630000688,133.08122360007837,133.1834273999557,133.1834273999557,b,1,1.6401710002683103,134.84780069999397,134.84780069999397,134.84780069999397,134.84780069999397,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Reality,FALSE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_3.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,2,2,0,0,0,0,NB,PropFalse,0,14,14,62,NA,NA,NA,NA,NA,4.012999124825e-4,134.92016420001164,135.29788430035114,135.39799170009792,137.3978332001716,137.79791179997846,137.90012580016628,137.90012580016628,b,1,1.835830199997872,139.76456140028313,139.76456140028313,139.76456140028313,139.76456140028313,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_5.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,15,15,138,NA,NA,NA,NA,NA,0.00167750008404254,139.8548944001086,140.2312105000019,140.33138890005648,142.33130670012906,142.7311593000777,142.8335486999713,142.8335486999713,h,1,2.030644199810922,144.88111880002543,144.88111880002543,144.88111880002543,144.88111880002543,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_3.png,Adam THINKS there are TWO cubes,2,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,16,16,173,NA,NA,NA,NA,NA,5.8839982375502e-4,144.96495650010183,145.3478612001054,145.44795090006664,147.4480016999878,147.84796220017597,147.95014400035143,147.95014400035143,b,1,3.1539169996976852,151.1311857001856,151.1311857001856,151.1311857001856,151.1311857001856,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Reality,FALSE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_3.png,"In REALITY, there are TWO cubes",2,h,b,1,1,0,1,1,0,0,0,0,NB,PropFalse,0,17,17,56,NA,NA,NA,NA,NA,0.00176319992169737,151.21224510017782,151.59786140033975,151.69783900026232,153.69780500000343,154.09790850011632,154.200074700173,154.200074700173,b,1,6.1917654001154006,160.41447270009667,160.41447270009667,160.41447270009667,160.41447270009667,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,TRUE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_2.png,Adam THINKS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,NB,-,0,18,18,115,NA,NA,NA,NA,NA,0.00166179984807968,160.50795880006626,160.88112010015175,160.98124270001426,162.98123330017552,163.38117630034685,163.48343030037358,163.48343030037358,h,1,4.540001499932259,168.04756959993392,168.04756959993392,168.04756959993392,168.04756959993392,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,TRUE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_1.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,NB,-,0,19,19,108,NA,NA,NA,NA,NA,3.7949997931718e-4,168.11677870014682,168.49781020032242,168.59788000024855,170.59780520014465,170.9977828003466,171.10008920030668,171.10008920030668,h,1,1.875471199862659,172.99769870005548,172.99769870005548,172.99769870005548,172.99769870005548,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,FALSE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_3.png,Adam THINKS there are TWO cubes,2,h,b,1,0,1,1,0,1,0,0,0,NB,PropFalse,0,20,20,167,NA,NA,NA,NA,NA,0.00148459989577531,173.0982711003162,173.4810355002992,173.5811129999347,175.58118139998987,175.98111220030114,176.0834085000679,176.0834085000679,b,1,1.4683118001557889,177.58108130004257,177.58108130004257,177.58108130004257,177.58108130004257,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Knowledge,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_1.png,Adam KNOWS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,21,21,258,NA,NA,NA,NA,NA,0.00157079985365271,177.67579409992322,178.04775170003995,178.1478516003117,180.14767910027876,180.54779750015587,180.65002570021895,180.65002570021895,h,1,1.8454824001528325,182.5142968003638,182.5142968003638,182.5142968003638,182.5142968003638,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_1.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,22,22,44,NA,NA,NA,NA,NA,3.9339996874332e-4,182.58425520034507,182.9643578999676,183.0644930000417,185.06450510025024,185.4645015001297,185.56661400012672,185.56661400012672,b,0,2.1611281000077724,187.74775420036167,187.74775420036167,187.74775420036167,187.74775420036167,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_4.png,Adam THINKS there is ONE cube,1,h,b,2,1,1,1,1,0,1,0,1,B,PropTrueNoBelief,0,23,23,215,NA,NA,NA,NA,NA,0.00168799981474876,187.83861630037427,188.21436170022935,188.31448050029576,190.3144648000598,190.7144347000867,190.8167506000027,190.8167506000027,b,1,2.2946199998259544,193.1310470001772,193.1310470001772,193.1310470001772,193.1310470001772,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_5.png,Adam KNOWS there is ONE cube,1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,24,24,304,NA,NA,NA,NA,NA,7.732999511063e-4,193.2051691003144,193.58103629993275,193.68113950034603,195.68122659996152,196.08094350015745,196.1832922003232,196.1832922003232,b,1,5.5360775999724865,201.74751150002703,201.74751150002703,201.74751150002703,201.74751150002703,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,TRUE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_1.png,Adam THINKS there are ZERO cubes,0,b,h,2,1,1,1,1,0,1,0,1,B,-,0,25,25,158,NA,NA,NA,NA,NA,4.3179979547858e-4,201.8193892003037,202.19761880021545,202.2977721001953,204.2977557000704,204.69777490012348,204.79995660018176,204.79995660018176,h,1,2.7357014999724925,207.5643182001077,207.5643182001077,207.5643182001077,207.5643182001077,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,FALSE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_2.png,Adam THINKS there is ONE cube,1,h,b,1,1,0,1,1,0,0,0,0,B,PropFalse,0,26,26,181,NA,NA,NA,NA,NA,0.00166019983589649,207.6464822003618,208.030911100097,208.13087620027363,210.13088160008192,210.53102100035176,210.6332741002552,210.6332741002552,b,1,1.526311399880797,212.18091710004956,212.18091710004956,212.18091710004956,212.18091710004956,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,FALSE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_9.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,B,PropFalse,0,27,27,196,NA,NA,NA,NA,NA,0.00149950012564659,212.27518280036747,212.6475877002813,212.7475849003531,214.74772250000387,215.1476905001327,215.24992610001937,215.24992610001937,b,1,1.285742700099945,216.5643060002476,216.5643060002476,216.5643060002476,216.5643060002476,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,28,28,101,NA,NA,NA,NA,NA,0.00167260039597749,216.64986740006137,217.03090699994937,217.13101930031553,219.1310121002607,219.5310222003609,219.6332062999718,219.6332062999718,b,1,1.3824227997101843,221.0474775000475,221.0474775000475,221.0474775000475,221.0474775000475,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,Adam THINKS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoBelief,0,29,29,211,NA,NA,NA,NA,NA,5.1919976249337e-4,221.13151830015704,221.5143778002821,221.61441319994628,223.6143848001957,224.014188000001,224.11655830033123,224.11655830033123,b,1,1.2747515998780727,225.41418900014833,225.41418900014833,225.41418900014833,225.41418900014833,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_5.png,Adam THINKS there is ONE cube,1,b,h,2,0,2,1,0,1,1,0,1,B,-,0,30,30,150,NA,NA,NA,NA,NA,7.7209994196891e-4,225.5105075002648,225.88089240016416,225.9810051000677,227.98097790032625,228.3809955003671,228.48317790031433,228.48317790031433,h,1,2.068336999975145,230.5809041000903,230.5809041000903,230.5809041000903,230.5809041000903,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Knowledge,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_10.png,Adam KNOWS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,31,31,267,NA,NA,NA,NA,NA,0.00166670000180602,230.67109160032123,231.04752989998087,231.14763320004568,233.1477769999765,233.54765979992223,233.64984660036865,233.64984660036865,h,1,5.117655200418085,238.79733810015023,238.79733810015023,238.79733810015023,238.79733810015023,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Knowledge,FALSE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_14.png,Adam KNOWS there is ONE cube,1,h,b,2,0,2,2,0,2,0,0,0,B,PropFalse,0,32,32,298,NA,NA,NA,NA,NA,4.398999735713e-4,238.87467240029943,239.24746820004657,239.34757420001552,241.3473803000525,241.7475413000211,241.84975610021505,241.84975610021505,b,1,1.1981776002794504,243.0641719000414,243.0641719000414,243.0641719000414,243.0641719000414,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Reality,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_3.png,"In REALITY, there are TWO cubes",2,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,33,33,65,NA,NA,NA,NA,NA,0.00166819989681243,243.16248119995,243.54771469999105,243.64749390026552,245.6476515000686,246.04742099996656,246.14991760021076,246.14991760021076,b,1,2.3138770000077784,248.48066900018603,248.48066900018603,248.48066900018603,248.48066900018603,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,TRUE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_1.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,B,-,0,34,34,126,NA,NA,NA,NA,NA,3.9249984547495e-4,248.5613174000755,248.93076790031049,249.03079120023176,251.03092020004988,251.4309421000071,251.53305550012735,251.53305550012735,h,1,3.6103940000757575,255.16415109997615,255.16415109997615,255.16415109997615,255.16415109997615,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_3.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,35,35,176,NA,NA,NA,NA,NA,0.00167279969900846,255.2351576001383,255.61412610020489,255.71421240037307,257.71413110010326,258.1142060002312,258.2164277001284,258.2164277001284,b,1,1.0791994999162853,259.3139595002867,259.3139595002867,259.3139595002867,259.3139595002867,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,36,36,315,NA,NA,NA,NA,NA,0.00167439971119165,259.38536690035835,259.76406230032444,259.8642120999284,261.8642135001719,262.2641034000553,262.36628470011055,262.36628470011055,b,1,2.7929286998696625,265.18071119999513,265.18071119999513,265.18071119999513,265.18071119999513,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,FALSE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_3.png,Adam THINKS there are TWO cubes,2,h,b,1,1,0,1,1,0,0,0,0,NB,PropFalse,0,37,37,164,NA,NA,NA,NA,NA,0.00113310012966394,265.26335299992934,265.6473995000124,265.7475065002218,267.74753070017323,268.147462700028,268.2497421000153,268.2497421000153,b,1,1.2613365999422967,269.5306480000727,269.5306480000727,269.5306480000727,269.5306480000727,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Knowledge,TRUE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_2.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,NB,-,0,38,38,223,NA,NA,NA,NA,NA,5.9930002316832e-4,269.6090514003299,269.98069560015574,270.0808673002757,272.08084410009906,272.48087280010805,272.58294859994203,272.58294859994203,h,1,3.3764446997083724,275.9807330002077,275.9807330002077,275.9807330002077,275.9807330002077,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,39,39,95,NA,NA,NA,NA,NA,0.00167870009317994,276.06755409995094,276.4473492000252,276.5474236002192,278.5474908002652,278.9474238003604,279.04958660015836,279.04958660015836,b,1,1.645891800057143,280.71394730033353,280.71394730033353,280.71394730033353,280.71394730033353,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_5.png,Adam THINKS there is ONE cube,1,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,40,40,178,NA,NA,NA,NA,NA,5.8780005201697e-4,280.80335240019485,281.18063690001145,281.280700000003,283.2807503002696,283.6806974001229,283.7828935999423,283.7828935999423,b,1,0.9841105998493732,284.7972236000933,284.7972236000933,284.7972236000933,284.7972236000933,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Belief,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_1.png,Adam THINKS there is ONE cube,1,h,b,2,1,1,1,1,0,1,0,1,B,PropTrueNoBelief,0,41,41,212,NA,NA,NA,NA,NA,6.3850032165646e-4,284.87352719996125,285.24729320034385,285.34740930004045,287.3471433999948,287.74715810036287,287.8505845000036,287.8505845000036,b,1,1.7244533998891711,289.597162600141,289.597162600141,289.597162600141,289.597162600141,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Knowledge,FALSE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_1.png,Adam KNOWS there are ZERO cubes,0,h,b,1,1,0,1,1,0,0,0,0,B,PropTrueNoKnowledge,0,42,42,288,NA,NA,NA,NA,NA,4.6830018982291e-4,289.6728320000693,290.0471501001157,290.14716179994866,292.1474232003093,292.54733880003914,292.64958039997146,292.64958039997146,h,0,6.141338800080121,298.81367170019075,298.81367170019075,298.81367170019075,298.81367170019075,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
Reality,TRUE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_4.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,1,1,0,1,1,0,B,-,0,43,43,25,NA,NA,NA,NA,NA,4.1469978168606e-4,298.88408560026437,299.26396210025996,299.36397070018575,301.364038400352,301.76405260013416,301.8661967003718,301.8661967003718,h,1,1.901035400107503,303.79729560017586,303.79729560017586,303.79729560017586,303.79729560017586,NA,NA,NA,NA,NA,NA,029,001,2024-10-15_16h44.19.093,PsychoPy Exp,2023.1.2,59.992212937498714
