Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.21045490000688,32.193130700004986,32.193130700004986,space,14.5155034000054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,037,001,2024-10-23_12h10.23.670,PsychoPy Exp,2023.1.2,60.0646054903846
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_1.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,0,0,312,NA,NA,NA,NA,NA,0.1856134999979986,46.9801773000072,47.35881580000569,47.45898340000713,49.45896230000653,49.858904699998675,49.986451400007354,49.986451400007354,h,0,1.2425727999943774,51.258651900003315,51.258651900003315,51.258651900003315,51.258651900003315,NA,NA,NA,NA,NA,NA,037,001,2024-10-23_12h10.23.670,PsychoPy Exp,2023.1.2,60.0646054903846
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_11.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,1,1,144,NA,NA,NA,NA,NA,4.384000058053e-4,51.34262579999631,51.725508100003935,51.82545940000273,53.825657900000806,54.225585100008175,54.32783599999675,54.32783599999675,h,1,3.3886891000001924,57.74220449999848,57.74220449999848,57.74220449999848,57.74220449999848,NA,NA,NA,NA,NA,NA,037,001,2024-10-23_12h10.23.670,PsychoPy Exp,2023.1.2,60.0646054903846
Reality,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_6.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,2,2,71,NA,NA,NA,NA,NA,8.9120000484399e-4,57.8432746000035,58.22549969999818,58.32538019999629,60.32557899999665,60.72549810000055,60.82776780000131,60.82776780000131,b,1,1.632903100005933,62.49195609999879,62.49195609999879,62.49195609999879,62.49195609999879,NA,NA,NA,NA,NA,NA,037,001,2024-10-23_12h10.23.670,PsychoPy Exp,2023.1.2,60.0646054903846
Belief,TRUE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_2.png,Adam THINKS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,NB,-,0,3,3,118,NA,NA,NA,NA,NA,0.00052229998982511005,62.57804219999525,62.95880079999915,63.058931200008374,65.05868460000784,65.45889510000416,65.56109339999966,65.56109339999966,h,1,1.051426399993943,66.64199830000871,66.64199830000871,66.64199830000871,66.64199830000871,NA,NA,NA,NA,NA,NA,037,001,2024-10-23_12h10.23.670,PsychoPy Exp,2023.1.2,60.0646054903846
Reality,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_6.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,4,4,17,NA,NA,NA,NA,NA,5.210000090301e-4,66.72345920000225,67.10877560000517,67.20890680000593,69.20888010000635,69.60887219999859,69.71101349999662,69.71101349999662,h,1,1.117841600003885,70.85856340000464,70.85856340000464,70.85856340000464,70.85856340000464,NA,NA,NA,NA,NA,NA,037,001,2024-10-23_12h10.23.670,PsychoPy Exp,2023.1.2,60.0646054903846
Reality,FALSE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_9.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,B,PropFalse,0,5,5,91,NA,NA,NA,NA,NA,4.3810000352095e-4,70.95286479999777,71.32541279999714,71.42554419999942,73.42559329999494,73.82548450000468,73.9276486000017,73.9276486000017,b,1,1.4851382000051672,75.44188900000881,75.44188900000881,75.44188900000881,75.44188900000881,NA,NA,NA,NA,NA,NA,037,001,2024-10-23_12h10.23.670,PsychoPy Exp,2023.1.2,60.0646054903846
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,6,6,45,NA,NA,NA,NA,NA,4.0849999641068e-4,75.51928059999773,75.89201820000017,75.99219930000254,77.9921078000043,78.39217500000086,78.49428110000736,78.49428110000736,h,1,1.8473678000009384,80.35879850000492,80.35879850000492,80.35879850000492,80.35879850000492,NA,NA,NA,NA,NA,NA,037,001,2024-10-23_12h10.23.670,PsychoPy Exp,2023.1.2,60.0646054903846
Knowledge,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_2.png,Adam KNOWS there are ZERO cubes,0,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,7,7,280,NA,NA,NA,NA,NA,0.00166209999588318,80.44723109999904,80.82541520000086,80.92537640000228,82.92555250000441,83.32561529999657,83.42767200000526,83.42767200000526,b,1,3.1129762000055052,86.55849979999766,86.55849979999766,86.55849979999766,86.55849979999766,NA,NA,NA,NA,NA,NA,037,001,2024-10-23_12h10.23.670,PsychoPy Exp,2023.1.2,60.0646054903846
Belief,TRUE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_3.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,B,-,0,8,8,128,NA,NA,NA,NA,NA,4.7490000724792e-4,86.6387226000079,87.00872779999918,87.10882459999993,89.10873930000525,89.5086958000029,89.61083469999721,89.61083469999721,h,1,2.0504590999917127,91.69191670000146,91.69191670000146,91.69191670000146,91.69191670000146,NA,NA,NA,NA,NA,NA,037,001,2024-10-23_12h10.23.670,PsychoPy Exp,2023.1.2,60.0646054903846
