Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
Reality,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_3.png,"In REALITY, there are ZERO cubes",0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,9,9,68,NA,NA,NA,NA,NA,6.9999999959691e-4,91.89313519999996,92.2869437999998,92.38668340000004,94.38679439999942,94.78570059999949,94.8853739999995,94.8853739999995,h,1,2.3207497999992484,97.23556660000033,97.23556660000033,97.23556660000033,97.23556660000033,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Belief,FALSE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_1.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,B,PropFalse,0,10,10,188,NA,NA,NA,NA,NA,4.4700000034936e-4,97.31759460000012,97.71937979999984,97.8196367999999,99.81978830000024,100.21977160000006,100.31960720000006,100.31960720000006,h,1,2.6062572000000728,102.95225049999954,102.95225049999954,102.95225049999954,102.95225049999954,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_3.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,11,11,236,NA,NA,NA,NA,NA,4.3829999958688e-4,103.02998229999956,103.4199397000002,103.51907250000022,105.51986269999998,105.9187310999996,106.01879819999976,106.01879819999976,h,0,2.4113861000005272,108.45256989999962,108.45256989999962,108.45256989999962,108.45256989999962,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Belief,TRUE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_2.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,NB,-,0,12,12,109,NA,NA,NA,NA,NA,9.2959999983577e-4,108.5283529999997,108.91875890000028,109.0209745000002,111.0192191999995,111.41875179999988,111.51881709999998,111.51881709999998,b,1,2.423024300000179,113.96897329999956,113.96897329999956,113.96897329999956,113.96897329999956,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Reality,FALSE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_2.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,B,PropFalse,0,13,13,85,NA,NA,NA,NA,NA,4.8419999984616e-4,114.04945919999956,114.4534034999997,114.55338680000024,116.55214069999964,116.95263499999965,117.0519164999996,117.0519164999996,h,1,2.289876699999695,119.36904669999969,119.36904669999969,119.36904669999969,119.36904669999969,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Reality,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_3.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,1,1,0,1,1,0,B,PropFalse,0,14,14,78,NA,NA,NA,NA,NA,5.1150000035704e-4,119.44567670000016,119.83781939999972,119.93816470000002,121.93589019999943,122.33573100000012,122.43553729999984,122.43553729999984,h,1,2.010132400000657,124.46873649999998,124.46873649999998,124.46873649999998,124.46873649999998,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Knowledge,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_21.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,15,15,254,NA,NA,NA,NA,NA,3.8940000013099e-4,124.54866440000023,124.95339590000005,125.05354379999972,127.05308409999998,127.4544936000002,127.5542704999998,127.5542704999998,h,0,5.107515999999123,132.68589489999977,132.68589489999977,132.68589489999977,132.68589489999977,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,16,16,95,NA,NA,NA,NA,NA,6.2179999986256e-4,132.76740100000006,133.16923469999983,133.2687417999996,135.26872600000024,135.66905580000002,135.76875969999946,135.76875969999946,h,1,1.2608233999999356,137.05201429999943,137.05201429999943,137.05201429999943,137.05201429999943,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Knowledge,FALSE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_3.png,Adam KNOWS there are TWO cubes,2,h,b,2,2,0,2,2,0,0,0,0,NB,PropFalse,0,17,17,278,NA,NA,NA,NA,NA,4.2469999971217e-4,137.13167059999978,137.5356297999997,137.6360697,139.63542150000012,140.03771419999975,140.13529000000017,140.13529000000017,h,1,3.77444050000031,143.93537219999962,143.93537219999962,143.93537219999962,143.93537219999962,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Belief,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_3.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,18,18,176,NA,NA,NA,NA,NA,4.2140000005019e-4,144.00727670000015,144.40290860000005,144.5029142000003,146.50256949999948,146.90195949999998,147.0019231999995,147.0019231999995,h,1,2.300127700000303,149.31955490000018,149.31955490000018,149.31955490000018,149.31955490000018,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Knowledge,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_19.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,19,19,252,NA,NA,NA,NA,NA,8.6649999957444e-4,149.40414390000024,149.80255269999998,149.9025087,151.90208110000003,152.30272499999955,152.40291799999977,152.40291799999977,b,1,2.866720500000156,155.30219450000004,155.30219450000004,155.30219450000004,155.30219450000004,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Knowledge,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_17.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,20,20,250,NA,NA,NA,NA,NA,5.3909999951429e-4,155.37545769999997,155.76845200000025,155.8693800000001,157.86928499999976,158.26917969999977,158.36901359999956,158.36901359999956,b,1,1.956711499999983,160.3530492,160.3530492,160.3530492,160.3530492,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Belief,TRUE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_4.png,Adam THINKS there are ZERO cubes,0,b,h,2,1,1,1,1,0,1,0,1,B,-,0,21,21,161,NA,NA,NA,NA,NA,9.1999999949621e-4,160.42751640000006,160.8196052000003,160.9194521999998,162.91916799999944,163.31906919999983,163.41900799999985,163.41900799999985,b,1,2.042689799999607,165.48590319999948,165.48590319999948,165.48590319999948,165.48590319999948,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Knowledge,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_9.png,Adam KNOWS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,22,22,266,NA,NA,NA,NA,NA,7.0740000046498e-4,165.56900489999953,165.96878379999998,166.0692409000003,168.06868469999972,168.46866729999965,168.5686386999996,168.5686386999996,h,0,2.2451715000006516,170.8364400999999,170.8364400999999,170.8364400999999,170.8364400999999,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Knowledge,FALSE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_2.png,Adam KNOWS there are TWO cubes,2,h,b,1,0,1,1,0,1,0,0,0,NB,PropFalse,0,23,23,274,NA,NA,NA,NA,NA,9.6539999958622e-4,170.91465009999956,171.32023589999972,171.41874649999954,173.41931329999989,173.81871489999958,173.9184820999999,173.9184820999999,h,1,3.143156699999963,177.08537230000002,177.08537230000002,177.08537230000002,177.08537230000002,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Knowledge,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_2.png,Adam KNOWS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,24,24,259,NA,NA,NA,NA,NA,4.0749999971012e-4,177.1572944999998,177.55320049999955,177.65328219999992,179.65213010000025,180.05188819999967,180.1520115000003,180.1520115000003,h,0,1.717572300000029,181.90235219999977,181.90235219999977,181.90235219999977,181.90235219999977,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Reality,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_2.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,25,25,31,NA,NA,NA,NA,NA,5.9109999983775e-4,181.97752690000016,182.36921489999983,182.4712467999998,184.4689755999998,184.8700523999996,184.96982279999975,184.96982279999975,b,1,4.475832899999659,189.46933929999977,189.46933929999977,189.46933929999977,189.46933929999977,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_2.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,26,26,235,NA,NA,NA,NA,NA,8.0260000049747e-4,189.55508459999965,189.95325799999955,190.05238999999983,192.05282350000016,192.4525303999999,192.5525017,192.5525017,b,1,3.9010072000000946,196.4856184,196.4856184,196.4856184,196.4856184,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_7.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,27,27,240,NA,NA,NA,NA,NA,4.8010000045906e-4,196.5574657999996,196.95194339999944,197.0525422999999,199.05331519999984,199.4515564000003,199.5560115999997,199.5560115999997,b,1,2.0661839000003965,201.65224059999943,201.65224059999943,201.65224059999943,201.65224059999943,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Reality,FALSE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_1.png,"In REALITY, there is ONE cube",1,h,b,1,1,0,1,1,0,0,0,0,NB,PropFalse,0,28,28,54,NA,NA,NA,NA,NA,7.013000004008e-4,201.72824669999952,202.1198959000003,202.2187360999997,204.21890410000017,204.6189476999998,204.7185356,204.7185356,h,1,1.6871562999995149,206.4352583,206.4352583,206.4352583,206.4352583,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_4.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,29,29,137,NA,NA,NA,NA,NA,3.8750000021536e-4,206.51207780000004,206.9022116999995,207.00213220000023,209.00219209999975,209.4023858999999,209.50231540000004,209.50231540000004,b,1,4.351417599999877,213.8853693000001,213.8853693000001,213.8853693000001,213.8853693000001,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Belief,FALSE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_4.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,B,PropFalse,0,30,30,191,NA,NA,NA,NA,NA,5.3380000008473e-4,213.96756910000025,214.3690035999998,214.46837950000008,216.4691786000003,216.86905130000017,216.96897979999991,216.96897979999991,h,1,2.2692233000007036,219.26857629999995,219.26857629999995,219.26857629999995,219.26857629999995,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Reality,TRUE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_1.png,"In REALITY, there is ONE cube",1,b,h,1,0,1,1,0,1,0,0,0,NB,-,0,31,31,3,NA,NA,NA,NA,NA,4.4569999954546e-4,219.3472216,219.7361622999997,219.83619219999943,221.8350803000003,222.2358144,222.33549709999988,222.33549709999988,b,1,1.598266500000136,223.95201910000017,223.95201910000017,223.95201910000017,223.95201910000017,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Belief,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_5.png,Adam THINKS there is ONE cube,1,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,32,32,178,NA,NA,NA,NA,NA,4.1030000011232e-4,224.03126389999943,224.43667259999984,224.53663779999988,226.53561189999985,226.93511279999984,227.0350742999999,227.0350742999999,h,1,2.5548989999997502,229.6186646999995,229.6186646999995,229.6186646999995,229.6186646999995,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Belief,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_4.png,Adam THINKS there is ONE cube,1,h,b,2,2,0,1,1,0,1,1,0,B,PropFalse,0,33,33,187,NA,NA,NA,NA,NA,4.890999998679e-4,229.69309309999971,230.0856563999996,230.1856576999999,232.18543200000025,232.58509289999984,232.68511469999976,232.68511469999976,h,1,7.200344299999415,239.918541,239.918541,239.918541,239.918541,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Reality,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_3.png,"In REALITY, there are TWO cubes",2,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,34,34,65,NA,NA,NA,NA,NA,4.2669999947975e-4,239.99509169999965,240.3870390000002,240.48713140000015,242.4861302999998,242.88501589999944,242.98495660000023,242.98495660000023,h,1,5.228897799999686,248.23767129999945,248.23767129999945,248.23767129999945,248.23767129999945,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Reality,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_4.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,1,1,0,1,0,1,B,PropFalse,0,35,35,107,NA,NA,NA,NA,NA,0.00177660000008472,248.34634019999976,248.7348866000002,248.8375102,250.83501679999972,251.23495159999948,251.3349221999997,251.3349221999997,h,1,2.3583907000002,253.71820639999987,253.71820639999987,253.71820639999987,253.71820639999987,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Belief,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_3.png,Adam THINKS there is ONE cube,1,h,b,2,1,1,1,1,0,1,0,1,B,PropTrueNoBelief,0,36,36,214,NA,NA,NA,NA,NA,4.027999993923e-4,253.8117374000003,254.20169309999983,254.30153729999984,256.30182309999964,256.7015523,256.80278139999973,256.80278139999973,h,1,10.115321100000074,266.93588739999996,266.93588739999996,266.93588739999996,266.93588739999996,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Reality,TRUE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_3.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,2,2,0,0,0,0,NB,-,0,37,37,8,NA,NA,NA,NA,NA,9.1290000000299e-4,267.0307979999998,267.4354459999995,267.53549589999966,269.5353554000003,269.93538199999966,270.03562799999963,270.03562799999963,b,1,1.457755499999621,271.51886300000024,271.51886300000024,271.51886300000024,271.51886300000024,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,38,38,49,NA,NA,NA,NA,NA,7.0069999947008e-4,271.60191510000004,272.0021674999998,272.10220430000027,274.1016936999995,274.5017520000001,274.60154129999955,274.60154129999955,b,1,1.659933799999635,276.2855671999996,276.2855671999996,276.2855671999996,276.2855671999996,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Belief,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,Adam THINKS there is ONE cube,1,b,h,2,0,2,1,0,1,1,0,1,B,-,0,39,39,153,NA,NA,NA,NA,NA,7.7450000026146e-4,276.3620788999997,276.7526034000002,276.8524736999998,278.8525271999997,279.25157039999976,279.35180930000024,279.35180930000024,b,1,3.8458581000004415,283.2209028999996,283.2209028999996,283.2209028999996,283.2209028999996,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Belief,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_2.png,Adam THINKS there are ZERO cubes,0,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,40,40,172,NA,NA,NA,NA,NA,0.00174260000039794,283.2972036000001,283.6873975999997,283.78489139999965,285.78624969999964,286.18545259999973,286.28522840000005,286.28522840000005,h,1,2.4561972999999853,288.7687483999998,288.7687483999998,288.7687483999998,288.7687483999998,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Reality,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_4.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,1,1,0,1,1,0,B,PropFalse,0,41,41,79,NA,NA,NA,NA,NA,6.6909999986819e-4,288.85430410000026,289.25181969999994,289.35190950000015,291.3525297999995,291.7521826000002,291.85196369999994,291.85196369999994,h,1,2.377467600000273,294.2529420999999,294.2529420999999,294.2529420999999,294.2529420999999,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,42,42,99,NA,NA,NA,NA,NA,0.00113810000038938,294.34832899999947,294.7524344000003,294.8515046000002,296.8516467999998,297.2515120999997,297.3514706999995,297.3514706999995,h,1,2.141861000000062,299.5193380999999,299.5193380999999,299.5193380999999,299.5193380999999,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_1.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,43,43,306,NA,NA,NA,NA,NA,9.2539999968721e-4,299.6064059,300.0022270999998,300.10226669999975,302.1036846999996,302.50154310000016,302.60267079999994,302.60267079999994,h,1,5.747817300000861,308.3684701000002,308.3684701000002,308.3684701000002,308.3684701000002,NA,NA,NA,NA,NA,NA,034,001,2024-10-22_12h16.09.311,PsychoPy Exp,2023.1.2,59.76443251291808
