Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,29,29,97,NA,NA,NA,NA,NA,0.00210459996014833,150.56849980005063,150.94384389999323,151.04401409998536,153.04381910013035,153.44397950009443,153.54623010009527,153.54623010009527,h,1,0.9830387998372316,154.56045390013605,154.56045390013605,154.56045390013605,154.56045390013605,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_3.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,30,30,136,NA,NA,NA,NA,NA,6.7490013316273e-4,154.6441371999681,155.02720710006545,155.12718670000322,157.12737990007736,157.5273143001832,157.629555700114,157.629555700114,b,1,1.0996964001096785,158.76048510009423,158.76048510009423,158.76048510009423,158.76048510009423,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
Belief,TRUE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_2.png,Adam THINKS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,NB,-,0,31,31,115,NA,NA,NA,NA,NA,8.598999120295e-4,158.8340980000794,159.210569600109,159.31072120019235,161.31071440014057,161.71063220012002,161.81296250014566,161.81296250014566,h,0,1.3813154001254588,163.21035030018538,163.21035030018538,163.21035030018538,163.21035030018538,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
Belief,FALSE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_12.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,B,PropFalse,0,32,32,199,NA,NA,NA,NA,NA,0.00223179999738931,163.28941930015571,163.66052340017632,163.76064050011337,165.76065740012564,166.1606658999808,166.26297609996982,166.26297609996982,h,1,0.7705111999530345,167.06040320009924,167.06040320009924,167.06040320009924,167.06040320009924,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_2.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,33,33,235,NA,NA,NA,NA,NA,0.00190859986469149,167.14227590011433,167.5271738001611,167.6272339001298,169.62715870002285,170.0272362001706,170.12963970005512,170.12963970005512,b,1,1.4876474000047892,171.64380920003168,171.64380920003168,171.64380920003168,171.64380920003168,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,34,34,103,NA,NA,NA,NA,NA,0.00191490002907812,171.73809950007126,172.11046330002137,172.21056920010597,174.2104311999865,174.6106213000603,174.71284699998796,174.71284699998796,h,1,0.656698799924925,175.3936785000842,175.3936785000842,175.3936785000842,175.3936785000842,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
Belief,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_5.png,Adam THINKS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoBelief,0,35,35,204,NA,NA,NA,NA,NA,0.00209670001640915,175.47591070015915,175.86043250001967,175.96061610011384,177.96060490002856,178.3606221000664,178.4627799000591,178.4627799000591,h,1,3.1064176000654697,181.5936528001912,181.5936528001912,181.5936528001912,181.5936528001912,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
Belief,TRUE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_4.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,B,-,0,36,36,129,NA,NA,NA,NA,NA,5.9360009618103e-4,181.7085045001004,182.09382770000957,182.19389350013807,184.19370470009744,184.59387700003572,184.69620420015417,184.69620420015417,b,1,1.169351699994877,185.893618500093,185.893618500093,185.893618500093,185.893618500093,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
Belief,FALSE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_2.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,B,PropFalse,0,37,37,189,NA,NA,NA,NA,NA,5.6840013712644e-4,185.9730762001127,186.34374520019628,186.44389460003003,188.44393340009265,188.84386660018936,188.94617520016615,188.94617520016615,h,1,0.7589587999973446,189.7269307000097,189.7269307000097,189.7269307000097,189.7269307000097,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
Belief,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,Adam THINKS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoBelief,0,38,38,202,NA,NA,NA,NA,NA,4.149000160396e-4,189.8084877000656,190.1937449001707,190.29391070012937,192.29393300018273,192.69387320009992,192.79624880012125,192.79624880012125,h,1,0.9978136999998242,193.81050740019415,193.81050740019415,193.81050740019415,193.81050740019415,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
Reality,TRUE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_3.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,1,1,0,1,1,0,B,-,0,39,39,24,NA,NA,NA,NA,NA,0.00229030009359121,193.8996743001044,194.27708779997192,194.37719879997897,196.37705780006945,196.77712480002083,196.8795497000683,196.8795497000683,b,1,0.6500138000119478,197.56014290009625,197.56014290009625,197.56014290009625,197.56014290009625,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
Reality,TRUE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_3.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,2,1,1,0,0,0,NB,-,0,40,40,11,NA,NA,NA,NA,NA,5.5080000311136e-4,197.63619130011648,198.01034769997932,198.11033220007084,200.1105008001905,200.5104319001548,200.61281760013665,200.61281760013665,b,1,0.6446285999845713,201.27709270012565,201.27709270012565,201.27709270012565,201.27709270012565,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
Belief,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,Adam THINKS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoBelief,0,41,41,207,NA,NA,NA,NA,NA,0.00206319987773895,201.3500976001378,201.72701869998127,201.8272190000862,203.82721390016377,204.22721180017103,204.3295106000733,204.3295106000733,h,1,1.1279567999299616,205.47714350000024,205.47714350000024,205.47714350000024,205.47714350000024,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
Belief,FALSE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_1.png,Adam THINKS there is ONE cube,1,h,b,1,1,0,1,1,0,0,0,0,NB,PropFalse,0,42,42,162,NA,NA,NA,NA,NA,0.00192339997738599,205.5637674999889,205.9436621000059,206.0438663000241,208.0437921001576,208.443757600151,208.54619650007223,208.54619650007223,h,1,0.9352397001348436,209.51039390009828,209.51039390009828,209.51039390009828,209.51039390009828,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
Belief,FALSE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_4.png,Adam THINKS there is ONE cube,1,h,b,1,1,0,1,1,0,0,0,0,B,PropFalse,0,43,43,183,NA,NA,NA,NA,NA,0.0021136999130249,209.59796970011664,209.97684760019183,210.07712620007808,212.07716480013912,212.4771251999773,212.57947120000608,212.57947120000608,h,1,0.5099448999390006,213.11035059997812,213.11035059997812,213.11035059997812,213.11035059997812,NA,NA,NA,NA,NA,NA,002,001,2024-10-02_10h57.08.810,PsychoPy Exp,2023.1.2,59.99044955944899
