Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.853548800107092,17.82191119994968,17.82191119994968,space,27.768245399929583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,022,001,2024-10-14_14h01.35.449,PsychoPy Exp,2023.1.2,60.02073113672126
Knowledge,TRUE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_2.png,Adam KNOWS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,NB,-,0,0,0,217,NA,NA,NA,NA,NA,0.18740980001166463,45.90261319978163,46.28727769991383,46.38764479989186,48.3876629001461,48.787568300031126,48.91593070002273,48.91593070002273,b,1,1.674437299836427,50.62072659982368,50.62072659982368,50.62072659982368,50.62072659982368,NA,NA,NA,NA,NA,NA,022,001,2024-10-14_14h01.35.449,PsychoPy Exp,2023.1.2,60.02073113672126
Belief,TRUE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_2.png,Adam THINKS there are ZERO cubes,0,b,h,2,1,1,1,1,0,1,0,1,B,-,0,1,1,159,NA,NA,NA,NA,NA,0.00199409993365407,50.70115800015628,51.07084430009127,51.17098020017147,53.170920399948955,53.57093419972807,53.672897699754685,53.672897699754685,b,1,1.2534350999630988,54.95416049985215,54.95416049985215,54.95416049985215,54.95416049985215,NA,NA,NA,NA,NA,NA,022,001,2024-10-14_14h01.35.449,PsychoPy Exp,2023.1.2,60.02073113672126
Belief,FALSE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_10.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,B,PropFalse,0,2,2,197,NA,NA,NA,NA,NA,0.00232050009071826,55.06756300013512,55.437447200063616,55.53763059992343,57.53761210013181,57.937523500062525,58.03974579973146,58.03974579973146,h,1,1.3180589000694454,59.38732019998133,59.38732019998133,59.38732019998133,59.38732019998133,NA,NA,NA,NA,NA,NA,022,001,2024-10-14_14h01.35.449,PsychoPy Exp,2023.1.2,60.02073113672126
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,3,3,308,NA,NA,NA,NA,NA,5.3399987518787e-4,59.47027810011059,59.853907799813896,59.954002500046045,61.95423350017518,62.35404360014945,62.456413299776614,62.456413299776614,h,1,0.7982446998357773,63.27063240017742,63.27063240017742,63.27063240017742,63.27063240017742,NA,NA,NA,NA,NA,NA,022,001,2024-10-14_14h01.35.449,PsychoPy Exp,2023.1.2,60.02073113672126
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,4,4,311,NA,NA,NA,NA,NA,0.00229879980906844,63.33692019991577,63.72077629994601,63.82085980009288,65.82091750018299,66.22097280016169,66.32295299973339,66.32295299973339,h,1,0.7640633000992239,67.10416800016537,67.10416800016537,67.10416800016537,67.10416800016537,NA,NA,NA,NA,NA,NA,022,001,2024-10-14_14h01.35.449,PsychoPy Exp,2023.1.2,60.02073113672126
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,5,5,313,NA,NA,NA,NA,NA,0.0022548004053533,67.17696429975331,67.55409030010924,67.65424920013174,69.65422429982573,70.05413489975035,70.15622489992529,70.15622489992529,h,1,1.4178102002479136,71.60408050008118,71.60408050008118,71.60408050008118,71.60408050008118,NA,NA,NA,NA,NA,NA,022,001,2024-10-14_14h01.35.449,PsychoPy Exp,2023.1.2,60.02073113672126
Reality,FALSE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_2.png,"In REALITY, there is ONE cube",1,h,b,1,1,0,1,1,0,0,0,0,NB,PropFalse,0,6,6,55,NA,NA,NA,NA,NA,0.00126289995387196,71.67717240005732,72.05379239981994,72.15391090000048,74.15425019990653,74.55410069972277,74.65628329990432,74.65628329990432,h,1,0.8699118997901678,75.55415239976719,75.55415239976719,75.55415239976719,75.55415239976719,NA,NA,NA,NA,NA,NA,022,001,2024-10-14_14h01.35.449,PsychoPy Exp,2023.1.2,60.02073113672126
Reality,TRUE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_1.png,"In REALITY, there are ZERO cubes",0,b,h,1,1,0,1,1,0,0,0,0,NB,-,0,7,7,0,NA,NA,NA,NA,NA,0.00229790015146136,75.6331231999211,76.00408119987696,76.10418430017307,78.10420069983229,78.50400609988719,78.60629200004041,78.60629200004041,b,1,2.8321659001521766,81.4538122001104,81.4538122001104,81.4538122001104,81.4538122001104,NA,NA,NA,NA,NA,NA,022,001,2024-10-14_14h01.35.449,PsychoPy Exp,2023.1.2,60.02073113672126
Belief,TRUE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_3.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,NB,-,0,8,8,110,NA,NA,NA,NA,NA,6.4200023189187e-4,81.53336959984154,81.90409289998934,82.0041831000708,84.00423240009695,84.40399219980463,84.50607360014692,84.50607360014692,b,1,2.924101300071925,87.45382699975744,87.45382699975744,87.45382699975744,87.45382699975744,NA,NA,NA,NA,NA,NA,022,001,2024-10-14_14h01.35.449,PsychoPy Exp,2023.1.2,60.02073113672126
