Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.40186960017309,28.37716139992699,28.37716139992699,space,7.088539300020784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,032,001,2024-10-22_09h48.10.785,PsychoPy Exp,2023.1.2,60.010033698147005
Knowledge,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_19.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,0,0,252,NA,NA,NA,NA,NA,0.21275669988244772,35.828869900200516,36.20972579997033,36.3098693001084,38.30987589992583,38.709883000236005,38.84762310003862,38.84762310003862,b,1,0.8576653003692627,39.726266799960285,39.726266799960285,39.726266799960285,39.726266799960285,NA,NA,NA,NA,NA,NA,032,001,2024-10-22_09h48.10.785,PsychoPy Exp,2023.1.2,60.010033698147005
Reality,FALSE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_15.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,2,2,0,0,0,0,B,PropFalse,0,1,1,82,NA,NA,NA,NA,NA,6.621996872127e-4,39.80789009993896,40.19276260025799,40.293202499859035,42.29298570007086,42.69314050022513,42.79547460004687,42.79547460004687,h,1,2.037724300287664,44.859682200010866,44.859682200010866,44.859682200010866,44.859682200010866,NA,NA,NA,NA,NA,NA,032,001,2024-10-22_09h48.10.785,PsychoPy Exp,2023.1.2,60.010033698147005
Reality,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_4.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,1,1,0,1,1,0,B,PropFalse,0,2,2,79,NA,NA,NA,NA,NA,0.0019947001710534,44.939542499836534,45.3096758001484,45.40981210023165,47.40985050005838,47.8097410001792,47.91206380026415,47.91206380026415,h,1,0.9375901999883354,48.87634100019932,48.87634100019932,48.87634100019932,48.87634100019932,NA,NA,NA,NA,NA,NA,032,001,2024-10-22_09h48.10.785,PsychoPy Exp,2023.1.2,60.010033698147005
Reality,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_4.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,3,3,15,NA,NA,NA,NA,NA,0.0020493003539741,48.9664419000037,49.343016100116074,49.44312330009416,51.44316489994526,51.84307719999924,51.94543500011787,51.94543500011787,b,1,1.1440307996235788,53.11110679991543,53.11110679991543,53.11110679991543,53.11110679991543,NA,NA,NA,NA,NA,NA,032,001,2024-10-22_09h48.10.785,PsychoPy Exp,2023.1.2,60.010033698147005
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,4,4,311,NA,NA,NA,NA,NA,0.00902529992163181,53.20674289995805,53.57633600011468,53.67646270012483,55.67636540019885,56.07638949993998,56.178620600141585,56.178620600141585,h,1,4.510623899754137,60.70957500021905,60.70957500021905,60.70957500021905,60.70957500021905,NA,NA,NA,NA,NA,NA,032,001,2024-10-22_09h48.10.785,PsychoPy Exp,2023.1.2,60.010033698147005
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,Adam KNOWS there is ONE cube,1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,5,5,302,NA,NA,NA,NA,NA,0.00150060001760721,60.80092910025269,61.17627369984984,61.27645510016009,63.27642789995298,63.67642799997702,63.778762800153345,63.778762800153345,h,1,1.1503464002162218,64.95955030014738,64.95955030014738,64.95955030014738,64.95955030014738,NA,NA,NA,NA,NA,NA,032,001,2024-10-22_09h48.10.785,PsychoPy Exp,2023.1.2,60.010033698147005
Knowledge,FALSE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_1.png,Adam KNOWS there is ONE cube,1,h,b,2,2,0,2,2,0,0,0,0,NB,PropFalse,0,6,6,276,NA,NA,NA,NA,NA,0.00126580009236931,65.0339998002164,65.40946019999683,65.50970319984481,67.50966700026765,67.90967570012435,68.01199200004339,68.01199200004339,h,1,2.845122900325805,70.87599400011823,70.87599400011823,70.87599400011823,70.87599400011823,NA,NA,NA,NA,NA,NA,032,001,2024-10-22_09h48.10.785,PsychoPy Exp,2023.1.2,60.010033698147005
Knowledge,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_5.png,Adam KNOWS there is ONE cube,1,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,7,7,286,NA,NA,NA,NA,NA,5.8329990133643e-4,70.94987320015207,71.32623009989038,71.42637720005587,73.42604780010879,73.82619090005755,73.92875589989126,73.92875589989126,h,1,2.440592700149864,76.39287250023335,76.39287250023335,76.39287250023335,76.39287250023335,NA,NA,NA,NA,NA,NA,032,001,2024-10-22_09h48.10.785,PsychoPy Exp,2023.1.2,60.010033698147005
Knowledge,TRUE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_1.png,Adam KNOWS there is ONE cube,1,b,h,1,0,1,1,0,1,0,0,0,NB,-,0,8,8,219,NA,NA,NA,NA,NA,0.00214509991928935,76.4666598001495,76.84293460007757,76.94303750013933,78.94302010023966,79.34296349994838,79.44545170012861,79.44545170012861,b,1,1.2519314996898174,80.72608549986035,80.72608549986035,80.72608549986035,80.72608549986035,NA,NA,NA,NA,NA,NA,032,001,2024-10-22_09h48.10.785,PsychoPy Exp,2023.1.2,60.010033698147005
