Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.619677899871022,17.590824499726295,17.590824499726295,space,31.672088500112295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,028,001,2024-10-15_15h28.29.007,PsychoPy Exp,2023.1.2,60.016912796991896
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,0,0,41,NA,NA,NA,NA,NA,0.21512850001454353,49.57400309992954,49.956689999904476,50.05681059975177,52.05687640001997,52.45666329981759,52.59041509963572,52.59041509963572,b,1,1.3128992998972535,53.923408600036055,53.923408600036055,53.923408600036055,53.923408600036055,NA,NA,NA,NA,NA,NA,028,001,2024-10-15_15h28.29.007,PsychoPy Exp,2023.1.2,60.016912796991896
Knowledge,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_15.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,1,1,248,NA,NA,NA,NA,NA,0.00165640003979206,54.02048199996352,54.38993959967047,54.490173999685794,56.490164199844,56.89015290001407,56.992353699635714,56.992353699635714,b,1,0.7428675997070968,57.75671499967575,57.75671499967575,57.75671499967575,57.75671499967575,NA,NA,NA,NA,NA,NA,028,001,2024-10-15_15h28.29.007,PsychoPy Exp,2023.1.2,60.016912796991896
Knowledge,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_1.png,Adam KNOWS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,2,2,282,NA,NA,NA,NA,NA,0.00167090026661753,57.85563729982823,58.23979969974607,58.34014069987461,60.34010070003569,60.74009859981015,60.842410599812865,60.842410599812865,h,1,1.4447769997641444,62.30643979972229,62.30643979972229,62.30643979972229,62.30643979972229,NA,NA,NA,NA,NA,NA,028,001,2024-10-15_15h28.29.007,PsychoPy Exp,2023.1.2,60.016912796991896
Reality,TRUE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_3.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,2,1,1,0,0,0,NB,-,0,3,3,11,NA,NA,NA,NA,NA,8.2729989662766e-4,62.377164099831134,62.75668179988861,62.85678389994427,64.85678689973429,65.25667289970443,65.35898149991408,65.35898149991408,b,1,1.023833699990064,66.40651870006695,66.40651870006695,66.40651870006695,66.40651870006695,NA,NA,NA,NA,NA,NA,028,001,2024-10-15_15h28.29.007,PsychoPy Exp,2023.1.2,60.016912796991896
Belief,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,Adam THINKS there is ONE cube,1,b,h,2,0,2,1,0,1,1,0,1,B,-,0,4,4,154,NA,NA,NA,NA,NA,5.1659997552633e-4,66.48534510005265,66.85667279968038,66.956774499733,68.95665019983426,69.3567162998952,69.4590010996908,69.4590010996908,b,1,0.732875999994576,70.223355199676,70.223355199676,70.223355199676,70.223355199676,NA,NA,NA,NA,NA,NA,028,001,2024-10-15_15h28.29.007,PsychoPy Exp,2023.1.2,60.016912796991896
Belief,TRUE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_4.png,Adam THINKS there are ZERO cubes,0,b,h,2,1,1,1,1,0,1,0,1,B,-,0,5,5,161,NA,NA,NA,NA,NA,0.0016648001037538,70.31090410007164,70.68996739992872,70.79009949974716,72.79003869974986,73.19008139986545,73.29232200002298,73.29232200002298,b,1,2.0265664998441935,75.3398982998915,75.3398982998915,75.3398982998915,75.3398982998915,NA,NA,NA,NA,NA,NA,028,001,2024-10-15_15h28.29.007,PsychoPy Exp,2023.1.2,60.016912796991896
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,6,6,311,NA,NA,NA,NA,NA,0.00112619996070861,75.44547089980915,75.82331639993936,75.92330130003393,77.92339339992031,78.32339600007981,78.42558409972116,78.42558409972116,h,1,1.405560799874365,79.8566473997198,79.8566473997198,79.8566473997198,79.8566473997198,NA,NA,NA,NA,NA,NA,028,001,2024-10-15_15h28.29.007,PsychoPy Exp,2023.1.2,60.016912796991896
Belief,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_6.png,Adam THINKS there is ONE cube,1,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,7,7,179,NA,NA,NA,NA,NA,0.00176729960367083,79.94444340001792,80.3232701998204,80.42324499972165,82.42325299978256,82.8234362998046,82.9255992998369,82.9255992998369,h,1,0.9775236998684704,83.923275699839,83.923275699839,83.923275699839,83.923275699839,NA,NA,NA,NA,NA,NA,028,001,2024-10-15_15h28.29.007,PsychoPy Exp,2023.1.2,60.016912796991896
Belief,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_5.png,Adam THINKS there is ONE cube,1,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,8,8,178,NA,NA,NA,NA,NA,0.00166259985417127,83.99446829967201,84.37322199996561,84.4732832997106,86.4733490999788,86.87331110006198,86.97556439973414,86.97556439973414,h,1,1.9591856999322772,88.9564163996838,88.9564163996838,88.9564163996838,88.9564163996838,NA,NA,NA,NA,NA,NA,028,001,2024-10-15_15h28.29.007,PsychoPy Exp,2023.1.2,60.016912796991896
