Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.656852799933404,16.638789599994197,16.638789599994197,space,44.17356129991822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,008,001,2024-10-03_12h10.58.268,PsychoPy Exp,2023.1.2,60.0807365069742
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,0,0,93,NA,NA,NA,NA,NA,0.19114220002666116,61.09289649990387,61.470905099995434,61.57117470004596,63.571232199901715,63.97104380000383,64.09946739999577,64.09946739999577,h,1,1.2012898998800663,65.3212125999853,65.3212125999853,65.3212125999853,65.3212125999853,NA,NA,NA,NA,NA,NA,008,001,2024-10-03_12h10.58.268,PsychoPy Exp,2023.1.2,60.0807365069742
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_2.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,1,1,135,NA,NA,NA,NA,NA,0.00170959997922182,65.42254439997487,65.804532199865207,65.90454209991731,67.90453840000555,68.30450459988788,68.40651969984174,68.40651969984174,b,1,1.5738690998405218,70.00421889987774,70.00421889987774,70.00421889987774,70.00421889987774,NA,NA,NA,NA,NA,NA,008,001,2024-10-03_12h10.58.268,PsychoPy Exp,2023.1.2,60.0807365069742
Belief,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_5.png,Adam THINKS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoBelief,0,2,2,210,NA,NA,NA,NA,NA,4.4839992187917e-4,70.08239090000279,70.45443249982782,70.5545518998988,72.55451319995336,72.95445349998772,73.05661810003221,73.05661810003221,h,1,1.3163864999078214,74.40432660002261,74.40432660002261,74.40432660002261,74.40432660002261,NA,NA,NA,NA,NA,NA,008,001,2024-10-03_12h10.58.268,PsychoPy Exp,2023.1.2,60.0807365069742
Belief,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_6.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,3,3,125,NA,NA,NA,NA,NA,9.3189999461174e-4,74.4833666998893,74.85446359985508,74.95452529983595,76.95437980000861,77.35452089994214,77.45661929994822,77.45661929994822,b,1,1.0356433000415564,78.52104189991951,78.52104189991951,78.52104189991951,78.52104189991951,NA,NA,NA,NA,NA,NA,008,001,2024-10-03_12h10.58.268,PsychoPy Exp,2023.1.2,60.0807365069742
Reality,TRUE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_2.png,"In REALITY, there are ZERO cubes",0,b,h,1,1,0,1,1,0,0,0,0,NB,-,0,4,4,1,NA,NA,NA,NA,NA,7.3829991742968e-4,78.60677700000815,78.98768599983305,79.08783559990115,81.08754249988124,81.48751939996146,81.58969189994968,81.58969189994968,b,1,0.670577600132674,82.28743499983102,82.28743499983102,82.28743499983102,82.28743499983102,NA,NA,NA,NA,NA,NA,008,001,2024-10-03_12h10.58.268,PsychoPy Exp,2023.1.2,60.0807365069742
Knowledge,TRUE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_1.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,NB,-,0,5,5,222,NA,NA,NA,NA,NA,3.965999931097e-4,82.35479649994522,82.73741589998826,82.8375226999633,84.83754869992845,85.2377418000251,85.3399541999679,85.3399541999679,b,1,2.1046684999018908,87.4711043999996,87.4711043999996,87.4711043999996,87.4711043999996,NA,NA,NA,NA,NA,NA,008,001,2024-10-03_12h10.58.268,PsychoPy Exp,2023.1.2,60.0807365069742
Reality,FALSE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_2.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,2,2,0,0,0,0,NB,PropFalse,0,6,6,61,NA,NA,NA,NA,NA,0.00172439985908567,87.56040519988164,87.93767059990205,88.0377858998254,90.03761240001768,90.4378106999211,90.53970970003866,90.53970970003866,h,1,1.2565405999775976,91.82077130000108,91.82077130000108,91.82077130000108,91.82077130000108,NA,NA,NA,NA,NA,NA,008,001,2024-10-03_12h10.58.268,PsychoPy Exp,2023.1.2,60.0807365069742
Belief,FALSE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_3.png,Adam THINKS there is ONE cube,1,h,b,1,1,0,1,1,0,0,0,0,B,PropFalse,0,7,7,182,NA,NA,NA,NA,NA,4.1799992322921e-4,91.89995840005577,92.270849699853,92.370950399898,94.37095410004258,94.77082640002482,94.87325379997492,94.87325379997492,h,1,1.548166000051424,96.43771269987336,96.43771269987336,96.43771269987336,96.43771269987336,NA,NA,NA,NA,NA,NA,008,001,2024-10-03_12h10.58.268,PsychoPy Exp,2023.1.2,60.0807365069742
Reality,FALSE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_1.png,"In REALITY, there is ONE cube",1,h,b,2,2,0,2,2,0,0,0,0,NB,PropFalse,0,8,8,60,NA,NA,NA,NA,NA,0.00170390005223453,96.52526489994489,96.9043757999316,97.00427230005153,99.00441339984536,99.40438549988905,99.50646289996804,99.50646289996804,h,1,1.0343075001146644,100.5708567998372,100.5708567998372,100.5708567998372,100.5708567998372,NA,NA,NA,NA,NA,NA,008,001,2024-10-03_12h10.58.268,PsychoPy Exp,2023.1.2,60.0807365069742
