Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.384813499636948,18.37908299965784,18.37908299965784,space,23.52892219973728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,021,001,2024-10-14_12h13.41.533,PsychoPy Exp,2023.1.2,59.98055430984204
Knowledge,TRUE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_1.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,NB,-,0,0,0,222,NA,NA,NA,NA,NA,0.18168989988043904,42.2028721999377,42.59740739967674,42.69749679975211,44.695531299803406,45.09591310005635,45.22550359973684,45.22550359973684,h,1,1.4102153000421822,46.66213209973648,46.66213209973648,46.66213209973648,46.66213209973648,NA,NA,NA,NA,NA,NA,021,001,2024-10-14_12h13.41.533,PsychoPy Exp,2023.1.2,59.98055430984204
Knowledge,FALSE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_4.png,Adam KNOWS there are ZERO cubes,0,h,b,1,1,0,1,1,0,0,0,0,B,PropTrueNoKnowledge,0,1,1,291,NA,NA,NA,NA,NA,4.0609994903206e-4,46.73441269993782,47.12970299972221,47.22891819989309,49.229152999818325,49.62970530008897,49.72947399970144,49.72947399970144,b,1,3.0825751996599138,52.8288376997225,52.8288376997225,52.8288376997225,52.8288376997225,NA,NA,NA,NA,NA,NA,021,001,2024-10-14_12h13.41.533,PsychoPy Exp,2023.1.2,59.98055430984204
Reality,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_1.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,2,2,63,NA,NA,NA,NA,NA,5.0129974260926e-4,52.90231269970536,53.29889909969643,53.39696560008451,55.396031899843365,55.79570190003142,55.896159699652344,55.896159699652344,b,1,1.659525299910456,57.579056799877435,57.579056799877435,57.579056799877435,57.579056799877435,NA,NA,NA,NA,NA,NA,021,001,2024-10-14_12h13.41.533,PsychoPy Exp,2023.1.2,59.98055430984204
Knowledge,TRUE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_3.png,Adam KNOWS there is ONE cube,1,b,h,1,0,1,1,0,1,0,0,0,NB,-,0,3,3,221,NA,NA,NA,NA,NA,5.3069973364472e-4,57.65091829979792,58.04732309980318,58.147387200035155,60.14604829996824,60.54597970005125,60.64516079984605,60.64516079984605,h,1,0.8304818999022245,61.495775799732655,61.495775799732655,61.495775799732655,61.495775799732655,NA,NA,NA,NA,NA,NA,021,001,2024-10-14_12h13.41.533,PsychoPy Exp,2023.1.2,59.98055430984204
Knowledge,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_2.png,Adam KNOWS there are ZERO cubes,0,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,4,4,280,NA,NA,NA,NA,NA,6.4260000362992e-4,61.56974439974874,61.96262909984216,62.06288209976629,64.06235199980438,64.46248959982768,64.56226569972932,64.56226569972932,b,1,1.154044299852103,65.74609369970858,65.74609369970858,65.74609369970858,65.74609369970858,NA,NA,NA,NA,NA,NA,021,001,2024-10-14_12h13.41.533,PsychoPy Exp,2023.1.2,59.98055430984204
Reality,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_9.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,5,5,37,NA,NA,NA,NA,NA,7.8039988875389e-4,65.83817219967023,66.22897870000452,66.32951409975067,68.3289703996852,68.72921440005302,68.82892119977623,68.82892119977623,h,1,1.5587152997031808,70.4119064998813,70.4119064998813,70.4119064998813,70.4119064998813,NA,NA,NA,NA,NA,NA,021,001,2024-10-14_12h13.41.533,PsychoPy Exp,2023.1.2,59.98055430984204
Knowledge,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_12.png,Adam KNOWS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,6,6,269,NA,NA,NA,NA,NA,4.3880008161067e-4,70.490517700091,70.88068039994687,70.98060079989955,72.97910479968414,73.37898389995098,73.47878709994256,73.47878709994256,h,1,0.7968379999510944,74.2959631998092,74.2959631998092,74.2959631998092,74.2959631998092,NA,NA,NA,NA,NA,NA,021,001,2024-10-14_12h13.41.533,PsychoPy Exp,2023.1.2,59.98055430984204
Belief,TRUE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_2.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,NB,-,0,7,7,109,NA,NA,NA,NA,NA,7.6800025999546e-4,74.37893230002373,74.77982659963891,74.8799262996763,76.87885529967025,77.27872959990054,77.3786812000908,77.3786812000908,h,1,3.272843800019473,80.67874429980293,80.67874429980293,80.67874429980293,80.67874429980293,NA,NA,NA,NA,NA,NA,021,001,2024-10-14_12h13.41.533,PsychoPy Exp,2023.1.2,59.98055430984204
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,Adam KNOWS there is ONE cube,1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,8,8,303,NA,NA,NA,NA,NA,5.3060008212924e-4,80.75249549979344,81.14542569965124,81.24516629986465,83.24617629963905,83.64589020004496,83.74571469984949,83.74571469984949,b,1,2.1058557997457683,85.87861739983782,85.87861739983782,85.87861739983782,85.87861739983782,NA,NA,NA,NA,NA,NA,021,001,2024-10-14_12h13.41.533,PsychoPy Exp,2023.1.2,59.98055430984204
