Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
Reality,TRUE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_2.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,1,1,0,1,1,0,B,-,0,23,23,23,NA,NA,NA,NA,NA,0.00168569991365075,220.25134269986305,220.6208808999509,220.72097370005213,222.7209910999518,223.1207361998968,223.22320070001297,223.22320070001297,b,1,1.3694833000190556,224.62059070006944,224.62059070006944,224.62059070006944,224.62059070006944,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Belief,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_1.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,24,24,174,NA,NA,NA,NA,NA,4.0400004945695e-4,224.69303219998255,225.07054669992067,225.17098889988847,227.17094839992933,227.5707266998943,227.6734308998566,227.6734308998566,b,0,1.9757434001658112,229.67086289986037,229.67086289986037,229.67086289986037,229.67086289986037,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,25,25,40,NA,NA,NA,NA,NA,0.00170919997617602,229.7527989000082,230.13747489987873,230.23758019995876,232.23756480007432,232.63758930005133,232.7400493999012,232.7400493999012,b,1,1.4206964999902991,234.1874665999785,234.1874665999785,234.1874665999785,234.1874665999785,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Knowledge,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_2.png,Adam KNOWS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,26,26,283,NA,NA,NA,NA,NA,0.00108800013549625,234.28319490002468,234.65409189998172,234.7542168998625,236.75412369985133,237.15428590006195,237.25634839991108,237.25634839991108,h,1,2.5046288000885397,239.7873539999127,239.7873539999127,239.7873539999127,239.7873539999127,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,27,27,313,NA,NA,NA,NA,NA,0.00173230003565549,239.85975029994736,240.23737629991956,240.337409599917,242.3375816999469,242.73748470004648,242.83977889991365,242.83977889991365,h,1,3.2979588999878615,246.1538414999377,246.1538414999377,246.1538414999377,246.1538414999377,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Reality,FALSE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_14.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,2,2,0,0,0,0,B,PropFalse,0,28,28,81,NA,NA,NA,NA,NA,0.0018132000695914,246.22660469985567,246.604109399952,246.70414619985968,248.7041328998748,249.10408629989251,249.20636519999243,249.20636519999243,h,1,2.347129999892786,251.57069419999607,251.57069419999607,251.57069419999607,251.57069419999607,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Belief,TRUE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_1.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,NB,-,0,29,29,108,NA,NA,NA,NA,NA,0.00154129997827112,251.66339650005105,252.03736439999193,252.1375068000052,254.13747449987568,254.53746080002747,254.63968540006317,254.63968540006317,b,1,1.7529513000044972,256.4207639999222,256.4207639999222,256.4207639999222,256.4207639999222,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,30,30,46,NA,NA,NA,NA,NA,9.4719999469816e-4,256.5168689999264,256.8873586000409,256.98745170002803,258.98747320007533,259.3874317998998,259.4896040998865,259.4896040998865,b,1,7.8157234999816865,267.3207298000343,267.3207298000343,267.3207298000343,267.3207298000343,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Knowledge,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_6.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,31,31,233,NA,NA,NA,NA,NA,0.00172770000062882,267.4139576999005,267.7872806999367,267.8874303000048,269.88726989994757,270.28740729996935,270.3896250000689,270.3896250000689,b,1,4.235325000016019,274.6538384000305,274.6538384000305,274.6538384000305,274.6538384000305,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Knowledge,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_1.png,Adam KNOWS there are ZERO cubes,0,h,b,2,2,0,1,1,0,1,1,0,B,PropTrueNoKnowledge,0,32,32,292,NA,NA,NA,NA,NA,3.8690003566443e-4,274.7272109000478,275.1039779998828,275.2040808000602,277.20407360000536,277.60393049987033,277.7063380999025,277.7063380999025,b,0,6.222548900172114,283.9539652999956,283.9539652999956,283.9539652999956,283.9539652999956,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,33,33,41,NA,NA,NA,NA,NA,0.00171210011467337,284.0488167000003,284.42058130004443,284.5207209000364,286.5207207999192,286.92068809992634,287.022737900028,287.022737900028,b,1,1.3620790999848396,288.4039563999977,288.4039563999977,288.4039563999977,288.4039563999977,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Belief,FALSE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_2.png,Adam THINKS there are TWO cubes,2,h,b,1,0,1,1,0,1,0,0,0,NB,PropFalse,0,34,34,166,NA,NA,NA,NA,NA,0.00172220007516443,288.5029837000184,288.8873087998945,288.98737119999714,290.98715439997613,291.3873397000134,291.489582600072,291.489582600072,h,1,1.5192080999258906,293.03709269990213,293.03709269990213,293.03709269990213,293.03709269990213,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Knowledge,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_4.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,35,35,231,NA,NA,NA,NA,NA,4.0449993684887e-4,293.11243480001576,293.48725060001016,293.58742820005864,295.5872039999813,295.98730359994806,296.08952279994264,296.08952279994264,b,1,1.431578200077638,297.5371922000777,297.5371922000777,297.5371922000777,297.5371922000777,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_6.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,36,36,139,NA,NA,NA,NA,NA,0.00153889995999634,297.6208983999677,298.00391829991713,298.1038404998835,300.10390099999495,300.5039931999054,300.60617779986933,300.60617779986933,b,1,2.57824830012396,303.20377109991387,303.20377109991387,303.20377109991387,303.20377109991387,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Reality,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_1.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,1,1,0,1,1,0,B,PropFalse,0,37,37,76,NA,NA,NA,NA,NA,6.1119999736547e-4,303.29217689996585,303.6705181999132,303.77063219994307,305.7704338999465,306.17064150003716,306.2725998000242,306.2725998000242,h,1,1.9921979000791907,308.2872379999608,308.2872379999608,308.2872379999608,308.2872379999608,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Belief,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_1.png,Adam THINKS there are ZERO cubes,0,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,38,38,171,NA,NA,NA,NA,NA,0.00175269995816051,308.36231740005314,308.7371626000386,308.83724569994956,310.83730580005795,311.2372562000528,311.33943199994974,311.33943199994974,h,1,4.229378600139171,315.587094000075,315.587094000075,315.587094000075,315.587094000075,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Belief,FALSE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_1.png,Adam THINKS there are ZERO cubes,0,h,b,1,0,1,1,0,1,0,0,0,NB,PropFalse,0,39,39,165,NA,NA,NA,NA,NA,0.00171820004470646,315.65731139993295,316.03713819989935,316.1372936000116,318.1371154000517,318.53725799988024,318.6394118000753,318.6394118000753,h,1,4.969320799922571,323.6369928000495,323.6369928000495,323.6369928000495,323.6369928000495,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_11.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,40,40,144,NA,NA,NA,NA,NA,0.0017394998576492,323.7109801999759,324.08708189986646,324.1872038000729,326.1868972000666,326.5871240000706,326.6893937999848,326.6893937999848,b,1,1.3832461999263614,328.10360009991564,328.10360009991564,328.10360009991564,328.10360009991564,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Knowledge,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_1.png,Adam KNOWS there is ONE cube,1,h,b,2,1,1,1,1,0,1,0,1,B,PropTrueNoKnowledge,0,41,41,318,NA,NA,NA,NA,NA,4.3260003440082e-4,328.194540000055,328.5704846000299,328.6705422999803,330.6705604000017,331.07043029996566,331.1726360998582,331.1726360998582,h,1,7.212297599995509,338.4037750000134,338.4037750000134,338.4037750000134,338.4037750000134,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Reality,TRUE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_2.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,2,1,1,0,0,0,NB,-,0,42,42,10,NA,NA,NA,NA,NA,0.00175240007229149,338.4848988999147,338.87034410005435,338.9703222999815,340.97024070005864,341.3704993999563,341.472729699919,341.472729699919,b,1,2.591911300085485,344.0870878000278,344.0870878000278,344.0870878000278,344.0870878000278,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
Belief,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,Adam THINKS there is ONE cube,1,b,h,2,0,2,1,0,1,1,0,1,B,-,0,43,43,155,NA,NA,NA,NA,NA,0.00170210003852844,344.1824143999256,344.55376619985327,344.6537939000409,346.65356460004114,347.0538220999297,347.1560120000504,347.1560120000504,b,1,3.828890000004322,351.00374830001965,351.00374830001965,351.00374830001965,351.00374830001965,NA,NA,NA,NA,NA,NA,018,001,2024-10-09_16h45.57.679,PsychoPy Exp,2023.1.2,59.98127385733183
