Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndText.stopped,ExpEndPressSPACE.stopped,ExpEndPressSPACE.keys,participant,session,date,expName,psychopyVersion,frameRate
Reality,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_7.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,9,9,36,NA,NA,NA,NA,NA,6.9600017741322e-4,91.1201895000413,91.50584369990976,91.60576139995828,93.6059051998891,94.00593739980832,94.10797039978206,94.10797039978206,h,1,0.9877864001318812,95.1225437996909,95.1225437996909,95.1225437996909,95.1225437996909,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Reality,FALSE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_4.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,B,PropFalse,0,10,10,87,NA,NA,NA,NA,NA,0.00168420001864433,95.22122169984505,95.6058163996786,95.70593709964304,97.7059537996538,98.10583909973502,98.20795829966664,98.20795829966664,b,1,1.047995800152421,99.27226889971644,99.27226889971644,99.27226889971644,99.27226889971644,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Knowledge,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_11.png,Adam KNOWS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,11,11,268,NA,NA,NA,NA,NA,3.7930021062493e-4,99.36213149968536,99.73910729959609,99.83927679993212,101.83904849970712,102.23932149959728,102.341339699924,102.341339699924,h,1,1.0583261996507645,103.42256509978324,103.42256509978324,103.42256509978324,103.42256509978324,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Reality,FALSE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_6.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,B,PropFalse,0,12,12,89,NA,NA,NA,NA,NA,0.00167600018903613,103.4993867999874,103.87244559964164,103.9725877996534,105.97268899995834,106.37254929961637,106.47472549974918,106.47472549974918,b,1,0.7409497001208365,107.2391454000026,107.2391454000026,107.2391454000026,107.2391454000026,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Knowledge,FALSE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_1.png,Adam KNOWS there is ONE cube,1,h,b,1,1,0,1,1,0,0,0,0,NB,PropFalse,0,13,13,270,NA,NA,NA,NA,NA,0.00176889961585402,107.32073069969192,107.70578689966352,107.80590339982882,109.80562779959293,110.2058557998389,110.30795879988,110.30795879988,h,0,2.0833739996887743,112.42236359976232,112.42236359976232,112.42236359976232,112.42236359976232,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Belief,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,Adam THINKS there is ONE cube,1,b,h,2,0,2,1,0,1,1,0,1,B,-,0,14,14,155,NA,NA,NA,NA,NA,0.00149940000846982,112.519382099621,112.88905479991809,112.989199699834,114.98919779993594,115.3889041999355,115.49104559980331,115.49104559980331,h,1,1.2686128998175263,116.78887079982088,116.78887079982088,116.78887079982088,116.78887079982088,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Knowledge,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_5.png,Adam KNOWS there is ONE cube,1,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,15,15,286,NA,NA,NA,NA,NA,3.8120010867714e-4,116.86272359965368,117.23905169963837,117.33920970000328,119.33922229986638,119.73910629982127,119.84127469966188,119.84127469966188,b,1,1.054071499966085,120.92228969978169,120.92228969978169,120.92228969978169,120.92228969978169,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_8.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,16,16,241,NA,NA,NA,NA,NA,0.00113059999421238,121.0133813000284,121.38903500000016,121.48892989987507,123.48890899959952,123.88913149992004,123.99127939995378,123.99127939995378,h,1,0.9843565998598932,125.0055044000037,125.0055044000037,125.0055044000037,125.0055044000037,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Belief,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_2.png,Adam THINKS there is ONE cube,1,h,b,2,1,1,1,1,0,1,0,1,B,PropTrueNoBelief,0,17,17,213,NA,NA,NA,NA,NA,3.8810027763247e-4,125.0793796996586,125.4557075998746,125.55580839980394,127.55579449981452,127.95572589989752,128.057913699653,128.057913699653,b,1,3.8616920998319983,131.9390235999599,131.9390235999599,131.9390235999599,131.9390235999599,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Belief,FALSE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_4.png,Adam THINKS there is ONE cube,1,h,b,1,1,0,1,1,0,0,0,0,B,PropFalse,0,18,18,183,NA,NA,NA,NA,NA,0.00168309966102242,132.01865959959105,132.38900480000302,132.48912599962205,134.4891343000345,134.88908879971132,134.99123389972374,134.99123389972374,b,1,0.9921971000730992,136.00538029987365,136.00538029987365,136.00538029987365,136.00538029987365,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Reality,TRUE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_4.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,1,1,0,1,0,1,B,-,0,19,19,53,NA,NA,NA,NA,NA,3.8989959284663e-4,136.08312990004197,136.45570089993998,136.55578429996967,138.55577469989657,138.95554769970477,139.05764169991016,139.05764169991016,h,1,4.341577200219035,143.42221959959716,143.42221959959716,143.42221959959716,143.42221959959716,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Belief,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_4.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,20,20,123,NA,NA,NA,NA,NA,4.3680006638169e-4,143.50395259959623,143.88893459970132,143.98910599993542,145.9888472999446,146.3890738999471,146.49114910000935,146.49114910000935,h,1,1.788355200085789,148.30563619965687,148.30563619965687,148.30563619965687,148.30563619965687,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_7.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,21,21,140,NA,NA,NA,NA,NA,0.00168270012363791,148.40231899963692,148.77209919970483,148.87236779974774,150.87206539977342,151.272283999715,151.37438949989155,151.37438949989155,h,1,2.568878900259733,153.9723058999516,153.9723058999516,153.9723058999516,153.9723058999516,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Reality,FALSE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_1.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,B,PropFalse,0,22,22,84,NA,NA,NA,NA,NA,0.00168340001255273,154.06031119963154,154.4388627000153,154.53903609979898,156.53886559978127,156.93902809964493,157.04113529995084,157.04113529995084,b,1,3.094390300102532,160.15559759968892,160.15559759968892,160.15559759968892,160.15559759968892,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Belief,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,Adam THINKS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoBelief,0,23,23,209,NA,NA,NA,NA,NA,0.00168169988319277,160.2537785996683,160.63869349984452,160.73875739984214,162.73907739995047,163.13901189994067,163.24108629999682,163.24108629999682,b,1,2.5024135001003742,165.77221319964156,165.77221319964156,165.77221319964156,165.77221319964156,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Knowledge,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_12.png,Adam KNOWS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,24,24,269,NA,NA,NA,NA,NA,0.00169260008260607,165.86946079973131,166.2388889999129,166.33900959976015,168.3390034995973,168.73873269977048,168.84104379964992,168.84104379964992,h,1,14.582665199879555,183.4552417998202,183.4552417998202,183.4552417998202,183.4552417998202,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Reality,TRUE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_1.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,1,1,0,1,0,1,B,-,0,25,25,50,NA,NA,NA,NA,NA,4.1669979691505e-4,183.53392919991165,183.90550819970667,184.005645299796,186.00564129976556,186.40550130000335,186.5077806999907,186.5077806999907,h,1,1.4275523000396788,187.9554485999979,187.9554485999979,187.9554485999979,187.9554485999979,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Knowledge,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_1.png,Adam KNOWS there are ZERO cubes,0,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,26,26,279,NA,NA,NA,NA,NA,0.00151590025052428,188.05993609968573,188.43883439991623,188.53868239978328,190.53892740001905,190.93891809973863,191.04095599986613,191.04095599986613,b,1,7.310058699920773,198.37198489997536,198.37198489997536,198.37198489997536,198.37198489997536,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Belief,FALSE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_2.png,Adam THINKS there are TWO cubes,2,h,b,1,0,1,1,0,1,0,0,0,NB,PropFalse,0,27,27,166,NA,NA,NA,NA,NA,7.8580016270279e-4,198.47290229983628,198.8554358999245,198.95529139973223,200.95554059976712,201.35544279962775,201.4576471997425,201.4576471997425,b,1,1.2056925003416836,202.6887678997591,202.6887678997591,202.6887678997591,202.6887678997591,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,28,28,45,NA,NA,NA,NA,NA,0.00171090010553598,202.7818978996947,203.1554046999663,203.25531939975917,205.2555340998806,205.65537939965725,205.75763269979507,205.75763269979507,h,1,0.6573522998951375,206.4385728999041,206.4385728999041,206.4385728999041,206.4385728999041,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Knowledge,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_18.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,29,29,251,NA,NA,NA,NA,NA,5.8889994397759e-4,206.52725239982828,206.905416699592,207.0053536999039,209.00525649962947,209.4052853998728,209.5076894997619,209.5076894997619,h,1,0.8755959998816252,210.40516569977623,210.40516569977623,210.40516569977623,210.40516569977623,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Reality,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_4.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,1,1,0,1,0,1,B,PropFalse,0,30,30,107,NA,NA,NA,NA,NA,0.00168270012363791,210.47677599964663,210.85505019966513,210.95554080000147,212.95525499992073,213.35548309981823,213.45732909999788,213.45732909999788,b,1,1.1984184999018908,214.67171629983932,214.67171629983932,214.67171629983932,214.67171629983932,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_11.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,31,31,144,NA,NA,NA,NA,NA,0.00172090018168091,214.75019799964505,215.12200459977612,215.2219182997942,217.22213899996132,217.62209869967776,217.7240122999065,217.7240122999065,h,1,0.6272356999106705,218.3719833996147,218.3719833996147,218.3719833996147,218.3719833996147,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Knowledge,FALSE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_3.png,Adam KNOWS there are TWO cubes,2,h,b,1,0,1,1,0,1,0,0,0,NB,PropFalse,0,32,32,275,NA,NA,NA,NA,NA,0.00151220010593533,218.45700389984995,218.8386713997461,218.93881059996784,220.9386054999195,221.33877459960055,221.44088259991256,221.44088259991256,b,1,1.3986152997240424,222.85530429985377,222.85530429985377,222.85530429985377,222.85530429985377,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Knowledge,TRUE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_1.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,NB,-,0,33,33,222,NA,NA,NA,NA,NA,0.00151670025661587,222.95313069969416,223.33866819972172,223.4387574000284,225.4385396996513,225.83882229961455,225.9408682999201,225.9408682999201,h,1,1.3470225003547966,227.3053598999977,227.3053598999977,227.3053598999977,227.3053598999977,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,34,34,93,NA,NA,NA,NA,NA,0.00168249988928437,227.3959810999222,227.7719540996477,227.8721202998422,229.87211239989847,230.27197590004653,230.37395289959383,230.37395289959383,b,1,3.114232299849391,233.50539309997112,233.50539309997112,233.50539309997112,233.50539309997112,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,Adam KNOWS there is ONE cube,1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,35,35,301,NA,NA,NA,NA,NA,0.00168509967625141,233.60206469986588,233.97198979975656,234.0720787998289,236.07188329985365,236.47197959991172,236.57390139997003,236.57390139997003,b,1,4.281783100217581,240.8719616997987,240.8719616997987,240.8719616997987,240.8719616997987,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Reality,FALSE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_3.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,2,2,0,0,0,0,NB,PropFalse,0,36,36,62,NA,NA,NA,NA,NA,0.00168639980256557,240.95699789980424,241.33860639994964,241.43847829988223,243.4386930000037,243.83862159959972,243.94069079961628,243.94069079961628,b,1,0.8264429001137614,244.78859629994255,244.78859629994255,244.78859629994255,244.78859629994255,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Knowledge,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_1.png,Adam KNOWS there is ONE cube,1,h,b,2,1,1,1,1,0,1,0,1,B,PropTrueNoKnowledge,0,37,37,318,NA,NA,NA,NA,NA,0.00179020036011934,244.87871519988403,245.25523409992456,245.3553609997034,247.35536949988455,247.75517479982227,247.85725589981303,247.85725589981303,b,1,1.4460446001030505,249.3219173997641,249.3219173997641,249.3219173997641,249.3219173997641,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Reality,FALSE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_1.png,"In REALITY, there is ONE cube",1,h,b,1,1,0,1,1,0,0,0,0,NB,PropFalse,0,38,38,54,NA,NA,NA,NA,NA,0.00169190019369125,249.4099907996133,249.7885749000125,249.88841519970447,251.8884288999252,252.28840049961585,252.3907359000295,252.3907359000295,b,1,0.7523956997320056,253.17190720001236,253.17190720001236,253.17190720001236,253.17190720001236,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Reality,TRUE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_2.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,1,1,0,1,1,0,B,-,0,39,39,23,NA,NA,NA,NA,NA,0.00166770024225115,253.26612819964063,253.6385721997358,253.73867879994216,255.73868629988283,256.13858579983935,256.2407433995977,256.2407433995977,h,1,1.1900486000813544,257.4551404998638,257.4551404998638,257.4551404998638,257.4551404998638,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Knowledge,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_13.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,40,40,246,NA,NA,NA,NA,NA,7.869997061789e-4,257.5461522997357,257.92160779982805,258.02173999976367,260.0219918997027,260.4219346996397,260.5239573996514,260.5239573996514,h,1,3.4836691999807954,264.0382500998676,264.0382500998676,264.0382500998676,264.0382500998676,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Belief,FALSE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_3.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,B,PropFalse,0,41,41,190,NA,NA,NA,NA,NA,4.5639974996447e-4,264.12418479984626,264.50511639984325,264.6053648996167,266.60509799979627,267.00517739960924,267.10725499968976,267.10725499968976,b,1,0.9805092001333832,268.1051697996445,268.1051697996445,268.1051697996445,268.1051697996445,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,42,42,317,NA,NA,NA,NA,NA,0.00169159984216094,268.1945837000385,268.57181739993393,268.671653999947,270.67162429960445,271.07196629978716,271.1740028997883,271.1740028997883,b,1,1.6008985000662506,272.8050842997618,272.8050842997618,272.8050842997618,272.8050842997618,NA,NA,NA,NA,NA,NA,NA,019,001,2024-10-14_09h45.41.523,PsychoPy Exp,2023.1.2,59.88475775912357
