Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.543442300055176,16.51382949994877,16.51382949994877,space,30.1649277000688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
Belief,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,Adam THINKS there is ONE cube,1,b,h,2,0,2,1,0,1,1,0,1,B,-,0,0,0,154,NA,NA,NA,NA,NA,0.2043004999868572,46.965081200003624,47.346327600069344,47.44647189974785,49.44621630012989,49.84641300002113,49.97491089999676,49.97491089999676,h,1,1.9996130000799897,51.99623329984024,51.99623329984024,51.99623329984024,51.99623329984024,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_8.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,1,1,241,NA,NA,NA,NA,NA,4.4079963117837e-4,52.09035049984232,52.46300600003451,52.56311330012977,54.56316339969635,54.96311239991337,55.065367499832064,55.065367499832064,h,1,1.4774965001270175,56.562866599764675,56.562866599764675,56.562866599764675,56.562866599764675,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
Belief,TRUE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_2.png,Adam THINKS there are ZERO cubes,0,b,h,2,2,0,1,1,0,1,1,0,B,-,0,2,2,131,NA,NA,NA,NA,NA,0.00147149991244077,56.651753599755466,57.029643199872226,57.12975989980623,59.12979910010472,59.52976319985464,59.63201489998028,59.63201489998028,h,1,4.174523800145835,63.829706399701536,63.829706399701536,63.829706399701536,63.829706399701536,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
Belief,FALSE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_2.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,B,PropFalse,0,3,3,189,NA,NA,NA,NA,NA,0.00118360016494989,63.925196199677885,64.29630379984155,64.39641979988664,66.39628809969872,66.79640119988471,66.89861669996753,66.89861669996753,b,1,1.0361522999592123,67.96302199969068,67.96302199969068,67.96302199969068,67.96302199969068,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,Adam KNOWS there is ONE cube,1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,4,4,305,NA,NA,NA,NA,NA,0.00175180006772279,68.04131159977987,68.41298259980977,68.5131292999722,70.51303120004013,70.91301820008084,71.01526729995385,71.01526729995385,b,1,0.7590674995444715,71.79615180008113,71.79615180008113,71.79615180008113,71.79615180008113,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_11.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,5,5,144,NA,NA,NA,NA,NA,4.0020002052187e-4,71.87261139973998,72.24625759990886,72.34626309992746,74.34636709978804,74.74642580002546,74.84861030010507,74.84861030010507,h,1,0.4781714999116957,75.34631749987602,75.34631749987602,75.34631749987602,75.34631749987602,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
Belief,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_1.png,Adam THINKS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoBelief,0,6,6,206,NA,NA,NA,NA,NA,0.00172669999301433,75.4393446999602,75.8129226998426,75.91395690012723,77.91303010005504,78.31305210012943,78.41512539982796,78.41512539982796,h,0,1.8717009001411495,80.31294750003144,80.31294750003144,80.31294750003144,80.31294750003144,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_2.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,7,7,235,NA,NA,NA,NA,NA,0.0018605999648571,80.4066682998091,80.77956649987027,80.87956140004098,82.87968959985301,83.27950179995969,83.3818308999762,83.3818308999762,b,0,0.5609145001508296,83.9629023000598,83.9629023000598,83.9629023000598,83.9629023000598,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
Reality,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_13.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,8,8,26,NA,NA,NA,NA,NA,0.0019136001355946,84.04915129998699,84.42955099977553,84.5295239998959,86.52976439986378,86.9296690998599,87.03182750009,87.03182750009,h,1,1.2789035001769662,88.32959559978917,88.32959559978917,88.32959559978917,88.32959559978917,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
Knowledge,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_1.png,Adam KNOWS there is ONE cube,1,h,b,2,1,1,1,1,0,1,0,1,B,PropTrueNoKnowledge,0,9,9,318,NA,NA,NA,NA,NA,0.00180700002238154,88.4189240001142,88.79618729976937,88.8963059997186,90.89613159978762,91.29616559995338,91.39839719980957,91.39839719980957,b,1,2.2563466001302004,93.67956790002064,93.67956790002064,93.67956790002064,93.67956790002064,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,10,10,43,NA,NA,NA,NA,NA,0.00182309979572892,93.78032719995826,94.16285019973292,94.26297409972176,96.2629521000199,96.66287739994004,96.76511689973997,96.76511689973997,h,1,1.6817898000590503,98.46295369975267,98.46295369975267,98.46295369975267,98.46295369975267,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,11,11,308,NA,NA,NA,NA,NA,0.00202339980751276,98.536325099878,98.91285370010884,99.01296359999104,101.0130195999518,101.41290629981086,101.51513430010527,101.51513430010527,b,1,2.0515509000979364,103.59620760008691,103.59620760008691,103.59620760008691,103.59620760008691,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
Belief,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,Adam THINKS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoBelief,0,12,12,209,NA,NA,NA,NA,NA,0.00180729990825057,103.67345839971676,104.04613679973409,104.14626690000296,106.14618529984728,106.54623729968444,106.64840679988264,106.64840679988264,b,1,1.83825740031898,108.51290979981422,108.51290979981422,108.51290979981422,108.51290979981422,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
Reality,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_16.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,13,13,29,NA,NA,NA,NA,NA,0.00183829991146922,108.5905375997536,108.96279900008813,109.0629034996964,111.0629137000069,111.46289750002325,111.5651068999432,111.5651068999432,h,1,0.5855351001955569,112.17922460008413,112.17922460008413,112.17922460008413,112.17922460008413,NA,NA,NA,NA,NA,NA,031,001,2024-10-16_15h26.44.753,PsychoPy Exp,2023.1.2,59.99718001328324
